z,M,phiS,qS,SNR,h_inj,luminosity_distance,z_cut,code_rev
0.7887391422879512,322507.618571496,3.3377921573253024,0.38570964859838797,9.627755294900641,0.73,4.79530864683762,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
0.6247465800688818,186492.3817661671,4.0664144169564835,1.2714489956018369,5.499288690458478,0.73,3.5971870657119376,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.206803378654007,108343.83854545819,5.627498789476233,1.8551910395310796,1.9915875507958967,0.73,8.146820767490476,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.0617662927954556,256533.42738159836,4.904570716691009,1.391089227448822,6.334975670254278,0.73,6.942951827528638,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.402809621969083,262932.1880765289,4.3123539916244615,1.6003281126566733,2.207674030817316,0.73,9.830327001527595,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
0.979587548991182,816073.8280974588,0.41235660917793143,1.9856000945430479,1.2254179575331476,0.73,6.278937983886735,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.4269987822831371,195270.0353268083,2.75603529764228,1.3515530604870136,2.1628681914355194,0.73,10.042113388308337,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.0433267635764263,133703.57308781368,3.657094443137835,2.284140295095785,3.0746184644913415,0.73,6.792755231211502,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.438466024104213,795492.8727735326,4.524447718455,2.285675417682373,1.2363581727934154,0.73,10.142802349927905,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.471437063494724,150690.71268219515,0.3546936168847773,2.3403358425662306,3.645854528000998,0.73,10.433320452871598,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
0.6548333616885593,441935.58371236915,4.60033121320234,1.896301299797536,20.16449394126487,0.73,3.8110052031485546,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.37032814891203,598194.0206530415,3.7016158391413803,1.2830041977726148,4.491460452289116,0.73,9.547261875042208,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
0.9937131699630373,200790.81620069046,1.219774112004787,2.5693784791396457,7.875535361136884,0.73,6.3920736712043675,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.1502140860188812,395323.15357925446,2.1343275220217532,1.3859484513352853,10.478100611050387,0.73,7.672524254849814,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
