z,M,phiS,qS,SNR,h_inj,luminosity_distance,z_cut,code_rev
1.0006653733611517,217601.38270896216,4.1046165479296715,2.8486270783111247,3.914520512611647,0.73,6.447911464975913,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
0.6753962979977077,77801.22996453263,2.220464444898256,1.0606323303988163,2.3028760617965096,0.73,3.958758091032332,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.4605879350191326,504328.3389118497,5.91853369870367,1.2746514755563636,5.421719061035427,0.73,10.337560956916777,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.278641713631853,692126.2603627759,5.835157151249376,2.059195919385279,5.7307532921884485,0.73,8.756799730642097,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.4518070548028255,105059.81599776972,0.737636245650973,2.203169726905989,0.9730854568860338,0.73,10.260174449459523,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.2976566387604942,471464.9500620863,3.706011944172205,1.232912369725382,8.44247249437181,0.73,8.919663101442838,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.127772796374575,326890.80628560146,5.183658931503717,0.9510138733322141,6.306572382721096,0.73,7.486023423373911,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.398285642572909,855910.9222629664,2.882124755651094,1.7293887232152199,6.799079905486168,0.73,9.79081031399636,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.0540849278783981,80762.30634405062,1.385194359811728,1.0216654908954486,1.3032654857231183,0.73,6.880301908774245,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.4930699562739504,255444.72906230777,4.326863123307197,1.339985200954429,5.189333926874801,0.73,10.624736675059925,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.1820226559954017,72512.1112456752,4.131554808922521,0.5603902790086005,0.9658280792382521,0.73,7.938430501511524,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.2509435323613185,77479.56877756659,4.217195206348455,1.544627316158826,0.8974879311758779,0.73,8.52060391724999,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.1778421722104386,119852.58303990024,0.7290991572344224,2.0720036497132943,0.6111427702401653,0.73,7.903380847918306,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.286534712425911,130939.52930235471,6.068427567612977,1.4265240233257948,0.53402067525743,0.73,8.82433370213638,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
