z,M,phiS,qS,SNR,h_inj,luminosity_distance,z_cut,code_rev
0.42175534273936366,79928.97211202043,4.598177504555553,0.1453694775388477,3.1958392796710067,0.73,2.235967313327279,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
0.790081233626371,214870.54250523567,1.4545773811473743,1.8637511057786853,9.45989089606252,0.73,4.8054273623759425,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.0302248414752102,130541.16405067123,2.131091613022216,2.6778115820945483,2.872972838168529,0.73,6.686451003182374,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.1645998727093898,963471.1357801172,5.215364259932497,1.5406526173043036,7.6019788159834265,0.73,7.792559834755171,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.3437385759452363,550026.7569678999,2.9946768051179706,2.6585495838211886,3.630592572350922,0.73,9.316700100314979,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.427955883323755,450249.8606262631,2.8844937170608684,2.042660358209381,8.610237108424185,0.73,10.05051024058862,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.1950072865142527,380710.7722125199,5.334883738433495,1.7713630297250476,4.148588747980228,0.73,8.047490224865914,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.250708692200626,584587.2695823681,3.6632197523091357,2.236977805974272,9.878606637764438,0.73,8.518606670185374,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
0.9823026272391326,531164.8730317439,6.180999258870942,2.9593996624431247,7.091039014751257,0.73,6.300650578056319,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
0.9549259565670416,172471.45425463407,3.2109919698943608,2.5636132744230427,3.6059514903326795,0.73,6.082450720505187,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.0459378292560553,305586.0925595871,1.6675703924946768,2.783649794386812,6.586008688559759,0.73,6.813981955399804,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
0.7522184087423456,155948.23656663398,3.4524693183867097,2.083093205518811,5.395694834263214,0.73,4.521818800244481,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.1307851101459425,422841.68296010274,5.503966989358704,1.173827273660341,7.926062519616821,0.73,7.511003876608161,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.3456485629795967,601810.6184926622,2.479021339757073,0.3783309481960342,2.303459357500169,0.73,9.333226533504469,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
0.9151904566712457,493844.7755139045,0.561495881816954,1.6867868957447691,16.981977539161733,0.73,5.76870783929039,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.2416138626890876,136907.17009585604,6.21767854192105,1.7712299647850662,2.568550475997738,0.73,8.441327782543848,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
1.0599575085975987,84926.60642469132,4.955297885771822,2.044213768979274,1.1122323160807854,0.73,6.928188680307549,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
0.987701554221638,325991.74890539027,0.883131310321403,1.3159293972306032,6.267579401765462,0.73,6.343873006330856,1.5,b6bf57dd9079ed6a12a262e620d8366f27b5e0c6
