z,M,phiS,qS,SNR,h_inj,luminosity_distance,z_cut,code_rev
1.1493262042949945,235948.44612628265,2.486838029386359,0.7136482152135003,5.700470324743116,0.73,7.665127957605639,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.9644776391793719,124070.62820331917,4.571581945577436,1.5299037698579394,1.3757998908298705,0.73,6.15839463777368,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.39126665899223,138661.23892074492,2.786533897438832,1.0145902975088112,2.105945124845542,0.73,9.729558316617737,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.8284153500702772,318531.09069422097,0.30633553281385656,2.28693563228152,10.409561338952075,0.73,5.096434554996209,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.4903721361944953,456216.60256968136,2.9920295864811193,0.1893810156417552,4.418251257082673,0.73,10.60083113045064,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.7862127770783351,278995.1444121914,4.635782964186248,1.0577085072801422,3.490906120037921,0.73,4.776274051247981,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.9129560329923866,309513.90092536184,0.19062430205101633,2.4966388800633705,5.630394221074405,0.73,5.751172020501585,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.4910727074679386,105399.55383647727,2.3447593964745934,2.3316226707500416,0.9103709552919527,0.73,10.60703800296535,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.4175561672023034,163080.40412669504,4.449334227759877,1.3871659532523708,1.5956339246408169,0.73,9.959340479998195,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.8333899987703609,952377.4684183052,4.610460206005693,0.9715332657128011,3.6861462124748323,0.73,5.134475535354972,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.2723928384377279,317265.60451322986,2.449740710048184,2.5427156791829786,44.244632587744356,0.73,1.3399290358974747,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.6956431443583082,299134.69154450163,4.164513007490755,1.6576339977264243,14.508061772904322,0.73,4.105488348076549,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.7683170024185806,597757.3202196273,3.6288179712704984,1.7802342384851126,9.989009907406434,0.73,4.641929455639647,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.636641949762824,136235.5585942548,3.1657700150695276,2.7622148910962414,4.133754659802388,0.73,3.6813827650743756,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.0860915219933265,298678.1453475885,2.2708049690699292,1.5258074448939436,3.8414519671738536,0.73,7.1421161660548735,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.4745699650556854,510330.98265545646,4.249475692382681,1.218550246490499,6.137669477398095,0.73,10.46100262244095,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.8718831581301834,730930.5759988639,1.0596061496875386,0.4379325786376448,17.260042356115314,0.73,5.430916438053832,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.5095674624233616,79984.24018660503,2.491177775036926,1.4007676790098307,4.559084488231322,0.73,2.806402943017531,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.9096435288415667,199515.96545362167,3.359619832771472,2.259426859703634,2.122634662289156,0.73,5.725196645150161,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.8290421064132635,689418.6833970371,0.7686810958230259,0.49227485933046594,1.8589135107740158,0.73,5.101223891082605,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.058974706096565,87366.60408715173,4.015495094757819,0.3734664643025841,1.057010208962458,0.73,6.920169844503165,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.4550266593962341,250393.23978183765,4.456011110203629,0.8187429766806984,18.989740083365408,0.73,2.448569465473749,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.965160449936294,747502.0518101007,0.9623311087532743,0.22988771246546197,10.165831686096372,0.73,6.163831226726964,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.2113390801614783,251356.4576970248,5.4607352395012,0.5864039263059856,5.443972153739596,0.73,8.185077884900418,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.7227821689761349,752357.1190410107,2.4361642524842466,2.607568806589862,22.493523776763706,0.73,4.3040595297648405,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.3648645257480128,116783.20380277131,4.71949828301766,1.612771711722455,1.0658863185049785,0.73,9.499800058729738,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.4999613295978098,204325.677637736,1.9600284315796215,0.3510378847374855,9.893684218575407,0.73,2.7425645148241413,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.0525758646382763,318254.66200568294,2.748588994779458,1.8735000268078121,9.911422650071366,0.73,6.8680076423246135,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.3118650036702133,817687.0979835868,2.1245754401054624,2.1880629115731707,0.1178532345579591,0.73,9.041730533797406,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.3311667804144074,149327.84646063644,3.0799877125771733,1.1606611062686194,1.9860433557548647,0.73,9.208058876613716,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.4475008070207646,115552.03926598135,6.2352528256443565,0.8939769960592543,7.006937380723023,0.73,2.400093197163897,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.2205424394876254,433073.35777528497,1.1772294420503546,1.8772773077787754,8.817870828500304,0.73,8.262812894903574,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.9380461627651273,165678.02839883964,0.4108392430228653,1.760713771079437,3.7587257683430586,0.73,5.948736487487041,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.0567832155397414,457850.32708180585,0.9311185343056356,1.4516242915892612,8.37166292627865,0.73,6.902296038916139,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.1376216111165138,84207.46570219222,5.539818032773067,2.414366167306568,1.4195027682087218,0.73,7.5677595217464795,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.181113000581321,556171.8593074258,3.002519453919631,1.945273554593547,5.523519926481936,0.73,7.930801230578024,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.3868883753861798,825128.826768809,5.139226227281322,2.022462988303434,3.7309116494251793,0.73,9.691386838369894,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.2043059405989296,838385.0959719861,0.30485024458541404,0.18430257729267052,5.508386282273263,0.73,8.125770764489857,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.1993916540550802,228894.6454285115,4.684588786394752,0.6401323013297715,6.0966029146856435,0.73,8.084381340450804,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.32187807237202765,659302.7305376426,5.563292042976811,1.9124520334514985,9.077520524598727,0.73,1.625651043460172,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.1493262042949945,235948.44612628265,1.398873188540102,1.365820847682997,1.4307959560880148,0.73,7.665127957605639,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.8291201841605437,245030.64914063545,2.4866775749390113,0.9774864570440184,6.519428755595193,0.73,5.101820589161223,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.0778083757329209,230207.2963684252,2.1037062790832475,1.9222782776247895,7.677268162068398,0.73,7.074167777150177,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.2663732724052168,268088.5835318587,4.1139658868007585,0.5495611776565221,5.845104747635336,0.73,8.65202718117572,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.938872450406425,453871.7232037341,5.397338526607564,1.8806540785074168,12.483607342660799,0.73,5.955267139830147,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.4903721361944953,456216.60256968136,1.2849931289658696,0.6882326742316016,4.549701673302446,0.73,10.60083113045064,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.7871008766879041,278983.57863786735,2.706620741415419,1.4946558376185288,6.403687454555937,0.73,4.782963398387873,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.8651053231354154,177387.78306148108,3.2026499315301096,2.431628901688016,4.140137406936736,0.73,5.378455187193717,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.472414056608545,130493.17883098159,1.1258465196285632,0.9484563125544028,1.799104079810017,0.73,10.441951693743421,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.4175561672023034,163080.40412669504,1.3466232563241753,1.2230042865327,1.568086436864791,0.73,9.959340479998195,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.0958613297964679,717925.4610169639,2.6622919029895007,2.5487540970967313,0.7806751530789043,0.73,7.22243002457775,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.2849874275697931,382236.47291455715,2.372095977394699,1.2279015228682697,31.738524958459802,0.73,1.4115440764912137,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.6640772028346551,279898.92671911285,5.929026228939574,1.4657300467340562,8.608826674670208,0.73,3.877265823846669,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.7741399959276842,590257.4834499646,4.964480338788713,1.8847007389460921,6.2759656357752,0.73,4.685548422536144,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.636641949762824,136235.5585942548,5.858787986041654,1.475843885504211,4.707979528273795,0.73,3.6813827650743756,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.25918278984795173,135262.97279617685,4.660140450749013,0.40840907409477273,3.2838867702249166,0.73,1.2656447477193715,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.4745699650556854,510330.98265545646,3.9674844349302045,1.9597550504575265,5.975977098372686,0.73,10.46100262244095,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.8250265506654868,887521.603316756,1.0458206556397658,0.8405197523325141,13.607768103393413,0.73,5.070556446282013,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.796034884858187,155948.75268272473,0.8377534816345674,1.369164624044744,1.849543494562267,0.73,4.850372420841869,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.3649110313016527,752814.7990277004,4.799151350520343,2.451319747847985,38.67034824452642,0.73,1.8832946334407559,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.6887871372006626,164246.84384129418,5.445677298058282,1.3646569918284583,2.889237525134148,0.73,4.0556654919010064,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.8696673078489918,625455.5809328579,1.1039129209625471,1.7476021611495827,10.738574735808376,0.73,5.413753231510085,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.1684954012173026,190300.75051027242,6.017079760693197,2.214024310486862,3.7662977578077204,0.73,7.825128072550559,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.43494365739958263,258705.78548561438,5.051807582092366,2.1237344689736766,8.33203203301662,0.73,2.3197091441153077,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.9836299786621998,755460.3652351773,5.248169485863973,3.000570666790259,9.974905868715013,0.73,6.311271225880796,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.1987110084789732,252291.6644330402,4.17335312494509,2.2053784872226547,6.41568037101106,0.73,8.078652046170857,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.7204253337423336,727357.2779380352,0.5151134606330632,1.8577219532828544,21.5274408220243,0.73,4.28673052173748,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.3544897387846062,125967.65901646567,1.411890457358935,2.307545506416134,1.8409075715676422,0.73,9.4097976187013,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.9280485920118465,874032.1687756894,4.483330470371497,2.2804759208525693,13.432964366950259,0.73,5.869841781525611,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.5451266190717619,186679.72863797707,2.500664115452174,1.0389983221416952,9.210774459101621,0.73,3.045636831556909,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.0525758646382763,318254.66200568294,5.132928744426045,1.9119467766725564,7.600818429892872,0.73,6.8680076423246135,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.3869473713010514,803786.2746195152,1.1906389953225607,1.6212820935190282,7.655856368445189,0.73,9.69190100120123,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.3311667804144074,149327.84646063644,1.6914688965417355,1.3239579381115634,1.333033488566139,0.73,9.208058876613716,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
0.6313091984445098,202392.23213563312,4.067534000237655,1.8000547160772788,5.712938558550878,0.73,3.6435817239260797,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.2282233623873446,523734.33680909226,6.184553734097186,2.106683485904497,3.097177034748754,0.73,8.327798624221375,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.0054416858914408,68503.68124951776,0.3441740760835885,1.1161332670652917,1.075046540069334,0.73,6.486332260558237,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.223099993252069,263331.49761150056,1.0391878170429258,0.613738747300116,4.4226491136373305,0.73,8.284440453638561,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.124968820975754,100863.14443785798,2.8226118917766025,2.255685467518311,1.7949539316087113,0.73,7.462785766756797,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
1.181113000581321,556171.8593074258,5.001464388233259,0.7082708883910496,5.55390806084074,0.73,7.930801230578024,1.5,da88c5064aa0a49c0d86be42be1a5027dfd7c893
