event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh
0,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.06775584596737441,0.00012457296335084366,16264020.93449505,3677236.98936364,0.2260964,0.009096315069472956,0.03182574895445611,0.0028921924421607885
1,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0012230157377333465,0.0,724242011.8485634,86712356.22302774,0.1197284,0.4050617957795954,0.567253042047548,0.06787504721096264
2,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.037739009946188715,0.0003202243880822542,6171364.038549457,1463450.9296220494,0.2371357,0.003451586291554646,0.015466286005385785,0.0011809930701971517
3,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.01647406469866197,0.0,266136216.86043468,62058476.09666585,0.2331831,0.1488475014702909,0.21296375079813645,0.04857695233269389
4,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,9.519405645883405e-05,0.0,601052126.2730734,74577157.92301865,0.1240777,0.33616284286504855,0.4705069669675095,0.05837608773846279
5,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.03634784593565596,0.0028774628045325603,25178747.803011734,2219453.1342484,0.08814788,0.014082238580081213,0.029952467036156036,0.0020559440095059894
6,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,121021238.06396313,11185091.99858091,0.09242255,0.06768604860761512,0.09473070050124198,0.008755253351782708
7,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0025679653610157934,0.0,231971837.1799729,23124662.35278242,0.09968737,0.12973968287006674,0.18230220031353528,0.01810108290559691
8,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,112601155.5800942,13444342.203275396,0.1193979,0.06297677508339236,0.08813978865192207,0.010523706211149154
9,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.02589053049213498,0.0,79140796.76443745,18550431.138451904,0.2343978,0.04426270878018882,0.06924477847412869,0.014520553288479999
10,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,193914733.82973137,36623844.05354407,0.1888657,0.1084547002633938,0.1517888832329863,0.02866771533445062
11,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,9.743161889539905e-07,0.0,377506230.57704115,56090434.933273405,0.1485815,0.21113571040324564,0.29549741407699537,0.04390540270163156
12,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0211274582942482,5.9527741440528454e-05,121600890.12610428,14757875.695416048,0.1213632,0.06801024259439993,0.10113855602068542,0.011558480895783697
13,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0021843775963705076,0.0,653946019.1527693,134565335.3611177,0.2057744,0.36574590334083756,0.5124990136846493,0.10533249110545234
14,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,1233692563.5907633,118589538.46438049,0.09612568,0.689992733192199,0.9656863755629215,0.09282726098796164
15,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,147104013.54630318,35531075.820896395,0.2415371,0.08227390142883725,0.11514727888025991,0.027812339023480265
16,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.06547978145524422,0.0001540591597924439,11844668.773230571,2673745.8832861325,0.2257341,0.006624612664285044,0.027725013597518954,0.002109964005165463
17,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,130021203.94205754,29860001.426985584,0.2296549,0.07271964550049775,0.10177552243298052,0.023373243386019597
18,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,64538218.22437319,15318490.509381663,0.2373553,0.03609562293086943,0.050517997661415466,0.011990716338634614
19,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.038128209467226816,0.0,67026658.59258536,12952779.583604049,0.1932482,0.03748738439699275,0.06321111875371682,0.010138930183018613
