M,mu,a,p0,e0,x0,dist,qS,phiS,qK,phiK,Phi_theta0,Phi_phi0,Phi_r0,delta_M,delta_qS,delta_phiS,T,dt
464556.80873987766,67.17823511487961,2.9317824353686706,12.219538024175051,0.5163296708438874,0.6947524453468807,1.8139836668875329,0.5263554433584381,3.385968613532535,0.3394250769452329,4.242970902871862,6.161795406412501,3.061169819874472,3.701688092442656,7.971370768895345e-05,0.0105827401561856,0.1356895116188229,0.5,100.0
6030718.969905324,3.288766763803867,3.835813884050405,15.462495254356046,0.0660116007195007,0.3966447293489881,1.9072251018253312,-0.7967176223904163,0.1094801130945963,-1.0800957803435864,1.7879690752290358,0.8445794547318931,2.093368349617028,0.1012114682642776,162.49472979403672,1.1919763746761425,0.6646500856015168,0.5,100.0
457138.7916832309,20.56638217572575,7.166186916615236,13.227346024057915,0.2448797268357611,-0.1611691948451228,1.1232998764314115,-1.2599992421642234,3.984764847863036,-0.6432361396022167,4.147957805838352,2.089390465437768,0.8997943363929893,5.590188581894259,,0.136097154589212,,0.5,100.0
4694060.957329969,77.78987654881739,2.7102368942556234,12.284825424685014,0.3412431750516028,0.5811702930037801,1.8757368541192072,0.570697260958763,1.7580856142875063,1.2017341740928105,1.6429814487102818,0.1066667710620557,5.194983526840779,4.649393281830366,0.0002350959530372,0.0068566672908164,0.0019113607244714,0.5,100.0
5779121.937068696,4.282842441269503,5.311875041306603,14.001427146077278,0.6147329061554673,0.457402055814887,1.745494059921862,-1.410164913798348,0.4837270772572584,1.0676437031102273,3.055025680147462,2.1026297485749788,1.130957212823996,3.226992886249741,61.06413415699557,0.0878468090376371,0.1283276937847426,0.5,100.0
7961953.698940423,76.4419652980718,9.720370182206665,10.2422965181086,0.0912937411939446,0.4100657514468429,0.6597395974099969,0.2465972671963907,2.8273306295849783,0.2546856001661599,0.790304007960245,1.800763166878953,1.6564548291958907,5.652345750926769,1.3200981438300406e-05,0.0026444611622807,0.006243791502887,1.0,100.0
8667114.275540894,54.93540558915999,1.6504689662635983,14.943097378541626,0.0635356572625269,0.9168318095455136,1.632241156398459,0.5007847427747141,1.328003948002631,0.2823242272426969,6.142603125512867,2.427994501468995,6.046425050989769,5.738646870005373,0.0095458613960202,0.0211182519673247,0.0883753620735739,1.0,100.0
3956484.0473482152,8.875550327177745,1.3693313753902192,11.69403659319712,0.4317497239237795,0.6493729578720266,0.3102365610567681,0.184752357893319,1.7305426589086246,1.0380543275879912,4.174661373486175,4.580885261669153,1.3743265715481805,3.2658856262375555,0.0232032023658212,0.0086195752384361,0.0058948767700261,1.0,100.0
4565124.305755527,77.75072778242594,7.76550372416701,14.929614826528567,0.611360627468294,-0.4012162366585734,1.7474435049096024,-0.8586075383577342,0.1814576666723151,0.5632803514650941,4.873889982427892,0.8060179395456366,1.5226991912282055,3.660085618990085,0.0001548257677595,0.1532818340017125,0.2474849121074155,1.0,100.0
8787867.183858126,61.10918321112449,0.9762012496348182,14.963600789433372,0.3069781972384565,0.2037692910488799,1.249057573040434,-1.1894438733485715,1.089718380493769,-0.8797651560392267,0.7315306824644333,3.233675076098964,1.616908473163864,0.7142843027636525,0.0035516949083701,0.0029469920795845,0.003519999344953,1.0,100.0
9032173.141443942,33.372261158922456,0.9680376230172384,15.250620477277138,0.5198986942327415,0.3968623290378095,1.5726222959810814,0.2931086610046312,1.1685488679620952,-1.5089526560722797,1.9150751979099232,4.853922238715111,2.55642512597456,2.2776879022760173,0.0088950636131564,0.0106891997536924,0.0073625520545617,1.0,100.0
5496115.331882068,1.1988820568072476,1.6664456722969156,13.418869966151137,0.1224879263556837,0.9704566530852,1.0709518877459434,-0.5471470157511238,1.7521577692489405,-0.763597036711642,2.954701540403385,3.1367805496879004,0.9039628036638782,3.4820520488026374,44.89734417526214,0.3191204036320686,0.4344062307247316,1.0,100.0
5180090.862228631,88.5758429681125,6.567821761038408,10.439186472174129,0.0053486788504783,0.7109139153391926,0.1203836561249718,-0.8986444865228603,2.4959322418171337,-1.1603283877495438,2.6788559814399275,0.6742443427765202,3.637796574918789,2.5436387304188286,4.71775819419781e-08,0.0002965230076535,0.000196262754733,1.0,100.0
5715356.341323931,34.19786707597292,7.234456757969305,15.93157728628957,0.6795529734682593,-0.6810011296075149,0.4884846398359879,-0.5832380673927317,5.693248134714325,-0.8752668320389072,1.5705966000134517,5.34982135719285,5.51862649477103,2.697504828813167,2.5796804209025035e-05,0.0059432872992459,0.0049121225238742,1.0,100.0
7717149.71198328,12.582272550956215,5.76530301220129,13.188905476404338,0.1461455219049043,0.6558949839861823,0.1383533769268081,-1.0867520838853937,4.62586310149049,1.1384046870759708,1.6505238737915937,5.684952169400524,0.3624994360226294,2.855524550724841,0.009879172653763,0.0011411471867839,0.003278081301546,1.0,100.0
3716544.822162148,74.47774389980357,8.206001685136902,12.720787375805257,0.4891672464036171,0.926953969719517,1.0519180048552663,-0.7738619474150611,2.483624966778364,0.3455553290155393,1.667379325771329,1.0928711158047837,1.5652578048354446,5.134994130011877,7.369241546837465e-06,0.0015890401106883,0.0028653332476464,0.25,10.0
2706476.838936315,71.61586596028758,5.870092836892145,10.52062429657479,0.4976808726807371,0.0472010742996644,1.5024229996782532,0.3158686449807881,0.028289007511031,-0.2380987879605804,5.348149609923725,4.584417653509213,2.636482166224481,5.800575188588541,3.749788540792634e-07,0.0026569759010904,0.0051902244675268,0.25,10.0
9664317.386597715,2.219234282034755,8.49888377420556,15.507560459299304,0.6662066130097564,-0.6837021549407063,1.0323856181395716,0.2603185886368777,5.270557043751268,0.7051855619348912,4.753506527555039,3.613960942538985,1.6020332840676526,3.425371593186918,299.5960776815826,0.2118888591880663,0.2139851766157896,0.25,10.0
299071.510589009,99.11161023428876,7.066935446566705,11.895565868523583,0.1603499277365863,-0.8647340764678091,0.1637241990301285,0.4388969093707198,5.3368590368088284,0.5362979351447987,4.112535726145097,5.243052563452486,1.2033685949916748,1.6691523138466011,2.296917192765774e-06,0.0015708154625979,0.0036544041404706,0.25,10.0
3994864.624037448,29.13961734118849,3.27948236032647,15.809946147330727,0.1264160118105769,-0.5509801625700883,1.55389462123983,0.8812342455655688,5.63342653338715,1.163687906242859,3.5313672311194098,5.005182708009042,4.302146692166214,4.740462873481628,3.386478275657113,0.01462472884268,0.0096700337484812,0.25,10.0
5613494.564043611,70.31426724229135,7.525898775259564,12.898187550895369,0.4687889050462432,0.494419296903883,1.3394846852587328,1.087229785220567,5.333836878259904,-1.2173154506267407,0.2237576782206745,6.058442940218174,3.1631221081683885,3.939255996763612,0.0009913249162267,0.0052422963515793,0.0027609655742362,0.25,10.0
8481029.57977423,82.49348982985344,8.548132944586209,15.603656148951382,0.541873692028256,0.9220758260527524,1.57664701416209,-0.299802055763728,1.993197437784504,-0.701951848364794,1.3884980785630143,2.089988096686624,4.104627542853242,1.5324922450877887,0.1460370932330564,0.0078700192549875,0.0092662370860426,0.25,10.0
8545900.817453776,83.45049891522658,1.1192583427921263,10.325416069848124,0.5291834642316732,-0.9949371653020952,0.8077601587063663,-0.5810651352834545,4.2927452111386,-0.4987390149916453,5.992934053768257,6.164703236103141,5.580889412970347,1.9517198262752609,0.0001283192423329,0.0051111201652015,0.0080897703308212,0.25,10.0
7397480.419275262,64.0072246661207,0.4926927271867598,13.771230704583154,0.5377375508135495,0.0507464414690002,0.904618821812095,-0.8629479312910957,6.165320052498876,0.6364732758460061,4.152319860257857,5.615557642154323,0.9603847928256168,4.010867340194522,0.0044489604817189,0.002202138145284,0.0064504937573569,0.25,10.0
5256492.388934548,17.367713659657927,5.841576814395961,11.916526437302249,0.0608832812914237,0.9975374921237092,1.632348969705653,0.4931866375865672,2.2294831274925992,-0.8722355070251263,1.1398668425890002,1.56893630394983,2.164425901516146,3.13259679183686,12.074603628601109,0.0563067764565674,0.0467871986676908,0.25,100.0
2396038.31127764,8.109334316970854,9.892371859429554,13.236138720709048,0.3549382254644639,-0.9146551946912304,0.6486685222333368,1.5204779161445798,4.374566896691853,0.1285874619856355,5.605481348103326,1.918662737904148,5.537876233735451,5.837739211562918,0.3487975367377861,0.1210311819117774,0.93232244124372,0.25,100.0
8977681.054326132,47.73690921001559,0.3648386930384528,11.254240651811587,0.4991291805702783,0.1349535923867029,1.5409168382449647,-1.0526110630246983,4.107922996735672,-1.0618831482064854,2.8489088884847966,2.9394959321381537,3.2928518477995943,5.763061373909038,0.0727047479781277,0.0202904911023195,0.0161323460469489,0.25,100.0
1861150.172462193,95.96786281321756,2.817549221346156,14.47049933878121,0.4727950365838705,-0.6355261911628447,1.7591710028613443,0.1382407527326237,4.029786825871455,1.040293484184034,4.358662220792673,4.473386477875066,1.5411494322529111,5.018386149249343,9.956761251908548e-05,0.0128863234667666,0.0072545255556085,0.25,100.0
5912679.907609968,45.6922980499992,4.040937415276105,11.079934433793795,0.2399063431032314,0.4959155082250377,0.9495093148685904,-0.519952985062897,4.098886957366787,-1.0179459527700052,0.4973604430012378,4.704774929583065,0.0121421888969647,1.0679133796860687,0.019509499570374,0.0064247382401217,0.0069870593894163,0.25,100.0
835410.4756635536,75.07698521416383,1.1932279686832892,15.614505103552077,0.4466063280914539,0.756048987795982,1.3514137335775158,-0.9648422262813608,2.8124549886794363,-0.1713246968215305,4.618758021678333,4.280417781165682,0.8349352363873851,1.086835198486917,3.3772514232817686e-05,0.0564124845141356,0.2896075050307185,0.25,100.0
8035331.026293774,58.50947322804984,4.691271620288505,10.403178127948934,0.6014742362523556,-0.0286011565269659,0.7287056339944258,-1.3869048583292458,1.2374343594999,-1.2038319303065812,3.188798425635196,2.387716797484299,1.1368961765802104,6.178528243367913,0.0016026933104211,0.0081694623543366,0.0045687780205239,0.25,100.0
634476.330480339,95.81099772231792,4.330823745274879,14.024857781272882,0.3628541165384112,0.9765549158564236,0.6257063523883946,0.4841307694252665,1.2503902465725083,-0.6016777484906598,0.1384883463746414,3.5591738624003693,2.357996359861582,2.0217176020292453,2.0535366369334087e-05,0.0231750615837807,0.0235546168521292,0.25,100.0
6031050.955974044,77.9276497653337,6.356391641572445,12.758544052646384,0.2179192808588973,0.4672961452940323,1.5842178250766787,0.526783742160172,5.706543656479588,-0.0316255916732302,1.53007367574141,4.009254340226483,5.312765366161621,1.4392143841972715,0.0054172226003894,0.0074159952330911,0.0809392032252899,0.25,100.0
240767.8948161464,48.07907638649455,8.078561854107694,15.2995109928464,0.1708135712524306,-0.9304277281322416,1.46964738873181,-1.330630955010542,0.7975944868594075,-0.793106216604,5.270374931981321,5.662610080351041,5.619398133111052,5.341868691655423,9.084135138674764e-05,0.1863090450439189,0.1906830591311733,0.25,100.0
3424618.654899369,34.17743867308442,7.788003426026372,11.181949006205624,0.3426593432456926,-0.2650353995253218,1.357533283956475,-0.8783833192788247,3.2414009550290053,-1.4705695065257396,3.121388487999812,4.113176009185137,2.7466884529194653,3.1538583234174182,6.223113014553452e-05,0.0140549693774952,0.0038361607790854,0.5,100.0
5963568.287683834,68.95935860833407,3.9216110071177246,10.706910525340197,0.1056705787763461,0.8320247749167589,0.1581649217144523,-0.0043207060050458,4.380600434594292,1.0379268664241046,1.0631727986379294,3.4766331414968707,3.2929092800655564,3.574942057414752,2.3285909216156623e-05,0.0004405124448535,0.0002739506797963,0.5,100.0
5314316.691155047,71.16781284066391,7.3152392928651855,15.079031519055665,0.4435148468775201,0.3835060122890732,1.0823088398811649,0.7158031266415672,1.0822132106109228,0.490709770291347,6.022624335074343,4.454194466564927,6.237368540196213,3.942261673807488,0.0270271187194002,0.0090251138833722,0.0228012695394303,0.5,100.0
1566021.9815285164,4.559607348303027,6.619681319701568,11.932990946235687,0.6108096446644549,0.0301478185216759,0.7700310317562478,0.7261504826474674,3.577235671012331,-1.5676544505528205,2.357228267066494,4.1495719858466025,0.6748775127551693,3.923170619882632,0.0157178689339843,0.2494808794843444,0.0825767145793746,0.5,100.0
8950215.203234129,2.5041948409471484,3.594906169206525,10.70563154414864,0.4102532817212965,-0.989100480996482,1.5330209319474213,-0.4526983522825123,3.339479845386543,0.2246256742147701,2.191823335560944,4.1677697719790725,5.196819754377149,1.0263477465569644,99.22183268354972,0.2311187750588487,0.6020667573620635,0.5,100.0
7467286.533644654,79.10369489035931,4.691147203816448,11.97368975255835,0.3683133753879185,0.1483320106772259,1.046582422486935,-0.0014886204699628,2.2579142902516187,1.1248046625920614,5.518601158109421,1.8181242262088169,2.155537088931447,0.070363205917413,0.0089315503420934,0.0025160323473323,0.0018979626655408,0.5,100.0
9707547.706653727,36.17960227163058,2.168210554246255,15.071350546801256,0.3103845148837612,-0.1977706804850667,1.9175838018468665,1.528097430082949,5.134135361878911,-0.9826343945187068,2.2253295288229142,1.9746853903325927,6.231767265068084,0.9366269175580996,0.0749898465435206,0.0125052135195742,0.0055197834468522,0.5,100.0
1756892.0226806295,7.786822644053711,4.4091606782927215,11.170675517650352,0.2370714428518921,-0.7356485870763958,0.0485940985386057,1.134279963638833,2.713007948002708,-1.549871579845854,6.051590647825291,3.237478153922764,0.7035749820324585,0.7757086624982935,1.1107482285443683e-05,0.0040971949244979,0.001860306909674,0.5,100.0
7237089.286786237,55.08132702744752,6.5182518330127,10.29548202249305,0.5852827421114055,0.0407285819362539,0.1285881206652226,0.4681342492947551,3.956972776808172,-1.3046376046714496,5.5611301145709655,2.7071900376618725,3.630770275137768,5.604887896659284,5.5301474364237816e-05,0.0146807375381845,0.0040758395146184,0.5,100.0
781098.3939241514,29.87018630394213,9.102895503220818,14.614243420730157,0.1816781648935089,0.1608614146652682,1.2390506801230623,-1.2202294380096943,2.3192996977598432,0.1306599293322292,2.798850880382205,5.57753927399838,3.9420819983323736,0.5262701407518072,2.157015310521609e-05,0.0440471303028217,0.2922166451954968,0.5,100.0
4202582.961145574,64.16211738358069,4.367976775672871,11.756965195327531,0.0438195281520174,-0.7675575954289988,1.5454885918094987,-1.1433883512066925,2.7868583263305817,-1.3263437127383406,5.692919324553103,6.154822780416202,1.7708125088845692,2.044580655643652,6.9552490044114406e-06,0.0044555920011399,0.0018399004771901,1.0,100.0
4920211.538608544,43.5731675049708,3.1935845430746546,15.30701617112401,0.4460003234479001,0.3344305977198829,1.2546128591115542,0.4026200879121093,1.675899342453344,-0.1537558388519386,1.4893429220344456,1.554507192127836,0.2987417044666841,5.886157984161912,0.0010972376167882,0.0071087780844485,0.0080997022576259,1.0,100.0
4078884.286713852,88.88875044761699,0.9285932044043022,14.427925134230208,0.4188782511171618,-0.1384267527226976,0.6699373833668867,1.3753821574470724,6.018558250317925,-0.6634668647211951,4.7238618104745145,4.212732099349546,5.126731894367753,3.350219883724746,1.8697352974088703e-05,0.00528409082075,0.0069049270674667,1.0,100.0
5177774.364256227,96.05597409498776,7.333988151089093,13.549709089826202,0.5868457698499684,-0.084899851428458,1.9832217308813327,1.220744804619159,5.424429714854597,0.5402285752895084,3.8179654753269423,4.690027040949009,4.374643887030342,1.582406472899176,0.0001015447125287,0.091740794041477,0.152270689215195,1.0,100.0
3541336.675378952,9.269760486842358,3.661657977474381,14.09998127779175,0.5226703792525125,0.0077158499230198,1.5253459775772809,-0.3480050915853279,0.0487886712493917,-0.6435984720685365,2.0156368727101097,0.5925156461042619,4.544601918983889,1.8827486634672923,0.0087663049056636,0.0938023915422661,0.0944437218529529,1.0,100.0
2227051.396637994,5.20740027257077,1.90684798629414,11.063890383576634,0.1087427816607471,0.3441130207141574,0.3374471354191168,-0.4499259919617369,3.6198902426410062,1.14808144606537,2.2859629183472325,5.037962092247031,3.234351425903794,5.711463183142229,2.710222243259363e-05,0.0772234375974207,0.0372855376146125,1.0,100.0
7422373.244168105,37.782065912597965,4.953431323269967,10.684240645972856,0.146275631811879,0.637044291711333,0.39546989305027,-0.5595034477805421,4.171325945072445,1.5063118045778814,5.246859304289749,2.6003555171391084,3.579535058577356,5.562308218024539,0.0002126325139956,0.0025809969390048,0.0011878791843275,1.0,100.0
1594004.3581821688,6.397324433277309,3.893880277928656,12.447444787168028,0.0919004266859036,-0.0502851071195673,0.2465510957935319,0.2676191629046409,3.218998636349014,0.0288111001455122,5.9317489561951104,3.0503415394454,2.117289421098226,4.255769323226564,0.00134370406199,0.0363709455294312,0.0982522190682362,0.5,100.0
1725756.6795151324,5.831746678673035,5.493782185846696,13.195045261112131,0.5766187333373056,0.7723016365765496,1.583804606172634,-0.2134868722434724,5.964976413847148,0.2021953273153633,5.954529877121039,5.869559728375169,4.899209769034431,1.8708808079219457,0.0212800741836062,0.2136277955641584,0.109190131497279,0.5,100.0
6067124.625994591,77.27910335197427,6.541421221234196,11.25263861557536,0.5211532671806646,0.774848709920519,0.6247919688376704,0.0706398580693279,1.7968646622525857,-0.5314437852396945,4.800124496536301,3.1501830139104863,5.795909151156638,3.1936475932236625,3.859757849859682e-06,0.0026327217057207,0.0009606908687539,0.5,100.0
2378851.088819265,23.58808812254334,4.037818669916522,14.049452801099562,0.2600674433611202,-0.5817913684386775,0.1674156042189689,-1.5641680732084864,4.309893446795448,1.2876330310131552,6.027736949683713,0.1042304115618352,4.384829445518047,4.155733031138719,0.0004771591117121,0.0165137016660243,0.0054482276105177,0.5,100.0
5521346.018523051,17.510834265840046,4.500845838984545,12.904380577762424,0.6473365167642725,0.2138292014867726,0.7738395376634057,-1.2450735696704769,3.2435786995894933,1.1808117485738192,4.072790603694879,0.1290974892454349,2.265800180612948,0.5610985268036184,0.0108207427697994,0.0146483960827157,0.010651667461898,0.5,100.0
1451836.0747935283,56.70939645881257,2.203096811953248,10.703350207426377,0.5044698590692691,0.767690079872605,0.3519260308231395,-1.248549683723325,1.0390898372842683,0.2891626150251158,2.65072203443064,3.5947118961122806,5.944959561495533,3.183703394733812,4.608502831860377e-06,0.0672894901194872,0.2268744328247994,0.5,100.0
3229653.5394210448,12.633668514522796,5.164390163688692,10.84090920440443,0.2773103129492503,-0.2537038988981541,0.3784523268156323,1.038712896227846,0.4455341785826291,-0.1771774322741264,1.693695273559814,3.096611167560511,4.296397328670008,4.02365437876434,0.0004413129575948,0.0199826107744269,0.1008761007171889,0.5,100.0
6996982.849878607,61.93217118048256,2.565546178050236,10.376320816226498,0.0475498678866696,-0.514470258799071,0.9082227662543744,0.0248135403284401,1.578414785605556,-0.3701612649348349,1.4563109190306345,4.41717147155739,5.496673214039498,5.715889711767705,7.597815943793739e-05,0.0037634715415401,0.0015767389645065,0.5,100.0
8296671.989789014,60.60544057888338,4.584536846890231,14.346945854592793,0.0383984052653066,-0.5349749032460962,1.5914801625377386,1.1542955487520097,3.3735941954178355,-0.9968858184401654,3.2785209655627634,5.756488155647631,3.5453327809830286,3.4118014639346264,0.3508454676590973,0.0048691567944867,0.0031717093607787,0.5,100.0
5032638.881990332,16.6701833953571,1.3910592032166913,14.939039621207137,0.307242438910655,0.8392438281435861,1.3562522728640078,-1.0669746782014822,1.7710167780640165,-0.385455385271775,4.29755018067704,5.871673753530872,4.537831390833972,2.2632382171584298,11.96704128520811,0.0228358287382591,0.0549992438196528,0.5,100.0
4258706.442479789,56.828664787197376,6.408937940479012,14.18525003790403,0.255436105389221,-0.7445288467125459,0.7827056428223342,-1.1525181026997635,2.842761386382328,-1.4553343410382344,0.5035108973520678,1.5740931302440124,4.866001761073873,5.677893265790403,0.0003918662474236,0.0024429592166095,0.0019806305403997,1.0,100.0
4185220.705163028,86.62619070735013,8.088138717779712,13.325252376937245,0.3201610773997218,0.8127720957234297,0.920972808241736,1.1383056141931285,5.422811352222144,0.3864298246228792,2.576914009597052,0.0021094384915314,3.030073088093911,4.431090944182127,1.2182192138691596e-05,0.0019791759020476,0.0051417606424986,1.0,100.0
7870281.914620362,80.2378985539126,7.504296773188569,10.657486461644137,0.1513305375876359,-0.0913055050629607,0.2016305302232095,-0.8539216644330976,3.3574754391110475,-1.2263984906644734,1.804886019309313,1.1049900199078448,1.201155446285452,2.7576682828545502,2.614466937146966e-06,0.0150229618804784,0.0054247577709314,1.0,100.0
8735658.619320307,82.42788186053609,4.527405339374956,11.132200000116448,0.6576227470316246,-0.5926834405752375,0.5638811210396053,-1.0473178178266234,2.717499189331884,-0.612867222511574,1.5836529164400424,4.987088995057772,5.381750395931864,3.82510290340914,4.595326143426961e-05,0.0011604425853204,0.0024695150824134,1.0,100.0
9293938.67432805,41.36872338672564,9.37567034362588,12.197941016527388,0.4337395974230186,-0.6468645167245657,1.375453097677883,1.1460665696978172,0.4458472810548891,0.5645262851901527,5.813769645154694,5.119356888086938,1.7235931290156536,6.073071384977584,0.0041854047704447,0.0036841733998328,0.0068041352373641,1.0,100.0
1502320.363589642,75.49898696597029,2.529821143500195,12.45502710916426,0.0963482207048781,-0.8890425409766916,1.353392017320611,0.6146373715585676,2.069827657726056,-0.4950351549830074,2.65590803137986,1.034874801905365,5.7777041924563335,0.0470706350736425,1.7205135449000498e-05,0.0083989809911197,0.0100933980714778,1.0,100.0
6223825.482935018,77.26115444370103,5.068824163099311,14.98657846517048,0.023579432932816,0.5295287745700392,1.0234513523058644,-0.6244668607301743,3.9231719548753343,-1.2403697420138502,5.883466968117612,5.244146794874143,2.395839764398928,2.5607017394956486,0.0015265088854182,0.0049973215235673,0.0025700670349825,1.0,100.0
5665386.385847939,73.24327305124484,1.2649550346112317,11.122448108648536,0.5953185779649056,0.3643833149106983,1.1638830069218924,-0.2377842711152225,1.0544584099053544,-0.5355868758584426,1.4679394131238623,4.306087058743791,2.122882638403179,1.973993203054272,2.0485901663512102e-06,0.0049406657063232,0.0060795313285923,1.0,100.0
7539024.422687846,62.997708499546526,3.3971289274145864,15.386588789857708,0.5323383432262804,-0.8063651407878398,0.6402919873195008,-0.9885806327519436,5.895429723802297,0.5011470789349657,2.0187613444243144,2.8065033822286622,2.7839222814826408,6.233487005151969,0.0049977685080217,0.0014085420582798,0.002715420945162,1.0,100.0
3358585.6544943755,59.68130527221894,6.160360733741218,10.912849106424424,0.1773160018377304,-0.3090205071135303,1.7782266756578382,1.4855209908952571,2.83855276441891,-0.1558726027936738,3.073160029513061,4.104724982678949,3.74697217811416,4.2732501633733495,7.515606478346084e-06,0.0062482301607914,0.0395255352919488,1.0,100.0
9960702.651260097,26.69850120430738,0.2922926545018844,13.702843446406284,0.088396113331831,0.8484880438246529,1.6157676797446512,1.5624573261754051,0.0486645986105777,-0.0774725601738228,2.9161943365966176,1.370169220209553,4.226174211231584,2.6086662978083788,91.60781083590577,0.0151296130120619,0.2013318774192971,0.25,100.0
