M,mu,a,p0,e0,x0,dist,qS,phiS,qK,phiK,Phi_phi0,Phi_theta0,Phi_r0,T,SNR,generation_time,dt
430867.4499226604,10,0.98,13.57373095656642,0.0976844902339637,-0.4282452194882722,0.9468745932499072,0.7828875484275876,0.551201091245993,1.4210923379576963,3.9106050236671512,4.245194710739363,5.565104606247055,4.356358185935853,5,6.167803526347239,0.278,10.0
1580468.1208485996,10,0.98,15.2981948285811,0.1207724918083638,0.2115898797428497,1.4984937293581324,1.5532381501757415,4.016952438258818,1.5314022528535918,5.480870100738805,0.6717166817545893,4.030926655154282,0.0520138861247921,5,0.1268895498053782,0.057,10.0
1580468.1208485996,10,0.98,15.2981948285811,0.1207724918083638,0.2115898797428497,1.4984937293581324,1.5532381501757415,4.016952438258818,1.5314022528535918,5.480870100738805,0.6717166817545893,4.030926655154282,0.0520138861247921,5,0.1806704264890404,0.085,10.0
1580468.1208485996,10,0.98,15.2981948285811,0.1207724918083638,0.2115898797428497,1.4984937293581324,1.5532381501757415,4.016952438258818,1.5314022528535918,5.480870100738805,0.6717166817545893,4.030926655154282,0.0520138861247921,5,0.2589702943916377,0.131,10.0
1580468.1208485996,10,0.98,15.2981948285811,0.1207724918083638,0.2115898797428497,1.4984937293581324,1.5532381501757415,4.016952438258818,1.5314022528535918,5.480870100738805,0.6717166817545893,4.030926655154282,0.0520138861247921,5,0.3215846098395799,0.185,10.0
1580468.1208485996,10,0.98,15.2981948285811,0.1207724918083638,0.2115898797428497,1.4984937293581324,1.5532381501757415,4.016952438258818,1.5314022528535918,5.480870100738805,0.6717166817545893,4.030926655154282,0.0520138861247921,5,0.4273239107572827,0.286,10.0
2839820.472282192,10,0.98,11.576684954615605,0.0979897371588236,0.0726969634268019,2.301494190844916,1.9845556759238296,5.203673839213963,0.4676135377189612,4.522135045771798,3.9319698124794207,5.17493069370747,1.3949213094479445,5,0.0642720537513715,0.116,10.0
2839820.472282192,10,0.98,11.576684954615605,0.0979897371588236,0.0726969634268019,2.301494190844916,1.9845556759238296,5.203673839213963,0.4676135377189612,4.522135045771798,3.9319698124794207,5.17493069370747,1.3949213094479445,5,0.1063413665735895,0.152,10.0
2839820.472282192,10,0.98,11.576684954615605,0.0979897371588236,0.0726969634268019,2.301494190844916,1.9845556759238296,5.203673839213963,0.4676135377189612,4.522135045771798,3.9319698124794207,5.17493069370747,1.3949213094479445,5,0.1527153234889401,0.229,10.0
2839820.472282192,10,0.98,11.576684954615605,0.0979897371588236,0.0726969634268019,2.301494190844916,1.9845556759238296,5.203673839213963,0.4676135377189612,4.522135045771798,3.9319698124794207,5.17493069370747,1.3949213094479445,5,0.1899530694190569,0.372,10.0
2839820.472282192,10,0.98,11.576684954615605,0.0979897371588236,0.0726969634268019,2.301494190844916,1.9845556759238296,5.203673839213963,0.4676135377189612,4.522135045771798,3.9319698124794207,5.17493069370747,1.3949213094479445,5,0.2532204256527192,0.547,10.0
1891193.8184090964,10,0.98,10.59080015135189,0.0866095605752841,0.7372721096351267,2.559597250863169,1.8028209849515808,2.995112087093291,2.0735122514098707,6.279988983531587,2.6760605917993976,4.859895366710848,1.888172038596544,5,0.198682935626416,0.067,10.0
1891193.8184090964,10,0.98,10.59080015135189,0.0866095605752841,0.7372721096351267,2.559597250863169,1.8028209849515808,2.995112087093291,2.0735122514098707,6.279988983531587,2.6760605917993976,4.859895366710848,1.888172038596544,5,0.3028851825961364,0.106,10.0
1891193.8184090964,10,0.98,10.59080015135189,0.0866095605752841,0.7372721096351267,2.559597250863169,1.8028209849515808,2.995112087093291,2.0735122514098707,6.279988983531587,2.6760605917993976,4.859895366710848,1.888172038596544,5,0.4440984483219374,0.175,10.0
1891193.8184090964,10,0.98,10.59080015135189,0.0866095605752841,0.7372721096351267,2.559597250863169,1.8028209849515808,2.995112087093291,2.0735122514098707,6.279988983531587,2.6760605917993976,4.859895366710848,1.888172038596544,5,0.5655286694315076,0.236,10.0
1891193.8184090964,10,0.98,10.59080015135189,0.0866095605752841,0.7372721096351267,2.559597250863169,1.8028209849515808,2.995112087093291,2.0735122514098707,6.279988983531587,2.6760605917993976,4.859895366710848,1.888172038596544,5,0.7981951289100149,0.385,10.0
5639254.89235358,10,0.98,13.608630087916168,0.1256484045437406,-0.3893103561575004,0.7180024181417929,2.767519103981644,0.588193024280306,2.356151672714576,1.7521644588227698,2.472219987274609,3.3932484977480306,1.361442725743268,5,0.0161473487025024,0.047,10.0
5639254.89235358,10,0.98,13.608630087916168,0.1256484045437406,-0.3893103561575004,0.7180024181417929,2.767519103981644,0.588193024280306,2.356151672714576,1.7521644588227698,2.472219987274609,3.3932484977480306,1.361442725743268,5,0.0194138260701692,0.061,10.0
5639254.89235358,10,0.98,13.608630087916168,0.1256484045437406,-0.3893103561575004,0.7180024181417929,2.767519103981644,0.588193024280306,2.356151672714576,1.7521644588227698,2.472219987274609,3.3932484977480306,1.361442725743268,5,0.027564729298288,0.085,10.0
5639254.89235358,10,0.98,13.608630087916168,0.1256484045437406,-0.3893103561575004,0.7180024181417929,2.767519103981644,0.588193024280306,2.356151672714576,1.7521644588227698,2.472219987274609,3.3932484977480306,1.361442725743268,5,0.0339196597055637,0.113,10.0
5639254.89235358,10,0.98,13.608630087916168,0.1256484045437406,-0.3893103561575004,0.7180024181417929,2.767519103981644,0.588193024280306,2.356151672714576,1.7521644588227698,2.472219987274609,3.3932484977480306,1.361442725743268,5,0.0441403378442169,0.165,10.0
2101004.677931939,10,0.98,11.160318560013746,0.1586384687680072,-0.0118670292060125,1.289398795807005,0.7361914939041887,6.154295536489506,2.7257527855766863,3.4181517727782915,4.948900283118292,5.239049234981808,0.509058988432736,5,0.1207884009030425,1.449,10.0
2101004.677931939,10,0.98,11.160318560013746,0.1586384687680072,-0.0118670292060125,1.289398795807005,0.7361914939041887,6.154295536489506,2.7257527855766863,3.4181517727782915,4.948900283118292,5.239049234981808,0.509058988432736,5,0.1995183204224021,2.736,10.0
2101004.677931939,10,0.98,11.160318560013746,0.1586384687680072,-0.0118670292060125,1.289398795807005,0.7361914939041887,6.154295536489506,2.7257527855766863,3.4181517727782915,4.948900283118292,5.239049234981808,0.509058988432736,5,0.2920465069627998,4.749,10.0
2101004.677931939,10,0.98,11.160318560013746,0.1586384687680072,-0.0118670292060125,1.289398795807005,0.7361914939041887,6.154295536489506,2.7257527855766863,3.4181517727782915,4.948900283118292,5.239049234981808,0.509058988432736,5,0.3712965820655547,6.949,10.0
2101004.677931939,10,0.98,11.160318560013746,0.1586384687680072,-0.0118670292060125,1.289398795807005,0.7361914939041887,6.154295536489506,2.7257527855766863,3.4181517727782915,4.948900283118292,5.239049234981808,0.509058988432736,5,0.5221682700737735,11.099,10.0
913574.5859475364,10,0.98,14.290112787417378,0.1186588328936291,-0.7548865954551895,0.9131091552370452,1.7578089448085206,3.6311344095832623,2.2071435193809705,0.9290631884453814,6.086881098115851,1.8730895024820744,5.278634423305551,5,0.7526423069166229,0.07,10.0
913574.5859475364,10,0.98,14.290112787417378,0.1186588328936291,-0.7548865954551895,0.9131091552370452,1.7578089448085206,3.6311344095832623,2.2071435193809705,0.9290631884453814,6.086881098115851,1.8730895024820744,5.278634423305551,5,1.2424859666888028,0.101,10.0
913574.5859475364,10,0.98,14.290112787417378,0.1186588328936291,-0.7548865954551895,0.9131091552370452,1.7578089448085206,3.6311344095832623,2.2071435193809705,0.9290631884453814,6.086881098115851,1.8730895024820744,5.278634423305551,5,1.9349674826318155,0.184,10.0
913574.5859475364,10,0.98,14.290112787417378,0.1186588328936291,-0.7548865954551895,0.9131091552370452,1.7578089448085206,3.6311344095832623,2.2071435193809705,0.9290631884453814,6.086881098115851,1.8730895024820744,5.278634423305551,5,2.674460353353957,0.29,10.0
913574.5859475364,10,0.98,14.290112787417378,0.1186588328936291,-0.7548865954551895,0.9131091552370452,1.7578089448085206,3.6311344095832623,2.2071435193809705,0.9290631884453814,6.086881098115851,1.8730895024820744,5.278634423305551,5,5.274045971682417,0.565,10.0
8409045.519512134,10,0.98,13.0016948896562,0.1552686318654723,-0.7808732845962418,2.5965336386327493,2.0246116936358467,2.244330979826712,1.0466423732367771,4.018272566187433,5.909211277141172,3.119960964099666,1.9431956937520445,5,0.0020569231357877,0.043,10.0
8409045.519512134,10,0.98,13.0016948896562,0.1552686318654723,-0.7808732845962418,2.5965336386327493,2.0246116936358467,2.244330979826712,1.0466423732367771,4.018272566187433,5.909211277141172,3.119960964099666,1.9431956937520445,5,0.0026942251424152,0.057,10.0
8409045.519512134,10,0.98,13.0016948896562,0.1552686318654723,-0.7808732845962418,2.5965336386327493,2.0246116936358467,2.244330979826712,1.0466423732367771,4.018272566187433,5.909211277141172,3.119960964099666,1.9431956937520445,5,0.0038172696914935,0.082,10.0
8409045.519512134,10,0.98,13.0016948896562,0.1552686318654723,-0.7808732845962418,2.5965336386327493,2.0246116936358467,2.244330979826712,1.0466423732367771,4.018272566187433,5.909211277141172,3.119960964099666,1.9431956937520445,5,0.0046819722901645,0.105,10.0
8409045.519512134,10,0.98,13.0016948896562,0.1552686318654723,-0.7808732845962418,2.5965336386327493,2.0246116936358467,2.244330979826712,1.0466423732367771,4.018272566187433,5.909211277141172,3.119960964099666,1.9431956937520445,5,0.0060645327571867,0.151,10.0
4697376.244070818,10,0.98,13.472143769924829,0.0625203782462081,0.3911440234527115,0.3343621813882754,0.7167023580209273,5.389359872029696,1.8911747438091049,0.8674881208501173,3.957310565580148,1.0554388405275796,1.2118026723020958,5,0.0659583562558944,0.056,10.0
4697376.244070818,10,0.98,13.472143769924829,0.0625203782462081,0.3911440234527115,0.3343621813882754,0.7167023580209273,5.389359872029696,1.8911747438091049,0.8674881208501173,3.957310565580148,1.0554388405275796,1.2118026723020958,5,0.0843565645050187,0.077,10.0
4697376.244070818,10,0.98,13.472143769924829,0.0625203782462081,0.3911440234527115,0.3343621813882754,0.7167023580209273,5.389359872029696,1.8911747438091049,0.8674881208501173,3.957310565580148,1.0554388405275796,1.2118026723020958,5,0.1195079394236293,0.119,10.0
4697376.244070818,10,0.98,13.472143769924829,0.0625203782462081,0.3911440234527115,0.3343621813882754,0.7167023580209273,5.389359872029696,1.8911747438091049,0.8674881208501173,3.957310565580148,1.0554388405275796,1.2118026723020958,5,0.1466784327642867,0.156,10.0
4697376.244070818,10,0.98,13.472143769924829,0.0625203782462081,0.3911440234527115,0.3343621813882754,0.7167023580209273,5.389359872029696,1.8911747438091049,0.8674881208501173,3.957310565580148,1.0554388405275796,1.2118026723020958,5,0.190312033705402,0.231,10.0
5932160.4594879765,10,0.98,15.50381579106374,0.0791711126382231,-0.5172920707721367,2.8642174135099654,1.5075474056602671,4.232866914464229,1.395717527307176,2.8650471332177343,1.6469028208466818,2.718958355995749,5.600044552853125,5,0.0020439714585441,0.049,10.0
5932160.4594879765,10,0.98,15.50381579106374,0.0791711126382231,-0.5172920707721367,2.8642174135099654,1.5075474056602671,4.232866914464229,1.395717527307176,2.8650471332177343,1.6469028208466818,2.718958355995749,5.600044552853125,5,0.0028225126977457,0.065,10.0
5932160.4594879765,10,0.98,15.50381579106374,0.0791711126382231,-0.5172920707721367,2.8642174135099654,1.5075474056602671,4.232866914464229,1.395717527307176,2.8650471332177343,1.6469028208466818,2.718958355995749,5.600044552853125,5,0.0039991581450792,0.096,10.0
5932160.4594879765,10,0.98,15.50381579106374,0.0791711126382231,-0.5172920707721367,2.8642174135099654,1.5075474056602671,4.232866914464229,1.395717527307176,2.8650471332177343,1.6469028208466818,2.718958355995749,5.600044552853125,5,0.0049078093826915,0.131,10.0
5932160.4594879765,10,0.98,15.50381579106374,0.0791711126382231,-0.5172920707721367,2.8642174135099654,1.5075474056602671,4.232866914464229,1.395717527307176,2.8650471332177343,1.6469028208466818,2.718958355995749,5.600044552853125,5,0.0063604587265556,0.194,10.0
3470477.8575516148,10,0.98,13.26977489051359,0.182041716287972,0.5391237371127646,2.384275784747107,0.5347880811814311,6.012168314899756,0.981603176883776,2.9136207671548946,5.851669519608036,4.18980635438164,3.4575531974342377,5,0.0192720694827497,0.05,10.0
3470477.8575516148,10,0.98,13.26977489051359,0.182041716287972,0.5391237371127646,2.384275784747107,0.5347880811814311,6.012168314899756,0.981603176883776,2.9136207671548946,5.851669519608036,4.18980635438164,3.4575531974342377,5,0.0296470713822292,0.066,10.0
3470477.8575516148,10,0.98,13.26977489051359,0.182041716287972,0.5391237371127646,2.384275784747107,0.5347880811814311,6.012168314899756,0.981603176883776,2.9136207671548946,5.851669519608036,4.18980635438164,3.4575531974342377,5,0.0420338035744647,0.096,10.0
3470477.8575516148,10,0.98,13.26977489051359,0.182041716287972,0.5391237371127646,2.384275784747107,0.5347880811814311,6.012168314899756,0.981603176883776,2.9136207671548946,5.851669519608036,4.18980635438164,3.4575531974342377,5,0.0516341654508529,0.127,10.0
3470477.8575516148,10,0.98,13.26977489051359,0.182041716287972,0.5391237371127646,2.384275784747107,0.5347880811814311,6.012168314899756,0.981603176883776,2.9136207671548946,5.851669519608036,4.18980635438164,3.4575531974342377,5,0.0671247297463246,0.188,10.0
3756639.67682079,10,0.98,14.786333877045829,0.0743185345944483,0.7849368847951217,2.914623127969841,1.6289032779870996,4.042664107699326,1.4737167581309234,4.0532514002307,2.7601949802268377,0.3096760444937576,0.3016269198793355,5,0.0095500984158861,0.055,10.0
3756639.67682079,10,0.98,14.786333877045829,0.0743185345944483,0.7849368847951217,2.914623127969841,1.6289032779870996,4.042664107699326,1.4737167581309234,4.0532514002307,2.7601949802268377,0.3096760444937576,0.3016269198793355,5,0.0141253443090743,0.071,10.0
3756639.67682079,10,0.98,14.786333877045829,0.0743185345944483,0.7849368847951217,2.914623127969841,1.6289032779870996,4.042664107699326,1.4737167581309234,4.0532514002307,2.7601949802268377,0.3096760444937576,0.3016269198793355,5,0.0200341958488105,0.099,10.0
3756639.67682079,10,0.98,14.786333877045829,0.0743185345944483,0.7849368847951217,2.914623127969841,1.6289032779870996,4.042664107699326,1.4737167581309234,4.0532514002307,2.7601949802268377,0.3096760444937576,0.3016269198793355,5,0.024607346020595,0.138,10.0
3756639.67682079,10,0.98,14.786333877045829,0.0743185345944483,0.7849368847951217,2.914623127969841,1.6289032779870996,4.042664107699326,1.4737167581309234,4.0532514002307,2.7601949802268377,0.3096760444937576,0.3016269198793355,5,0.0319596667018587,0.21,10.0
1761667.0854504071,10,0.98,15.9874084863383,0.0954764755560847,-0.498129088611676,1.8068418921502944,1.1788252798737628,4.07862580704859,0.8810478851895706,5.2290738145440585,2.475319874444363,5.984204707707902,1.838510322807676,5,0.0679676394851681,0.064,10.0
1761667.0854504071,10,0.98,15.9874084863383,0.0954764755560847,-0.498129088611676,1.8068418921502944,1.1788252798737628,4.07862580704859,0.8810478851895706,5.2290738145440585,2.475319874444363,5.984204707707902,1.838510322807676,5,0.0820048047245229,0.095,10.0
1761667.0854504071,10,0.98,15.9874084863383,0.0954764755560847,-0.498129088611676,1.8068418921502944,1.1788252798737628,4.07862580704859,0.8810478851895706,5.2290738145440585,2.475319874444363,5.984204707707902,1.838510322807676,5,0.1175557521165496,0.163,10.0
1761667.0854504071,10,0.98,15.9874084863383,0.0954764755560847,-0.498129088611676,1.8068418921502944,1.1788252798737628,4.07862580704859,0.8810478851895706,5.2290738145440585,2.475319874444363,5.984204707707902,1.838510322807676,5,0.1459399077531506,0.225,10.0
1761667.0854504071,10,0.98,15.9874084863383,0.0954764755560847,-0.498129088611676,1.8068418921502944,1.1788252798737628,4.07862580704859,0.8810478851895706,5.2290738145440585,2.475319874444363,5.984204707707902,1.838510322807676,5,0.1937621223489915,0.347,10.0
2667597.135678598,10,0.98,13.57598090353126,0.1379682065650062,0.6504937420468413,2.2568633725710003,1.536755297511359,5.734854778891969,1.8568222784664168,3.1447816965726982,2.571618051690777,4.9087828488121605,6.142365687990463,5,0.0401116243980948,0.056,10.0
2667597.135678598,10,0.98,13.57598090353126,0.1379682065650062,0.6504937420468413,2.2568633725710003,1.536755297511359,5.734854778891969,1.8568222784664168,3.1447816965726982,2.571618051690777,4.9087828488121605,6.142365687990463,5,0.0572224429353791,0.077,10.0
2667597.135678598,10,0.98,13.57598090353126,0.1379682065650062,0.6504937420468413,2.2568633725710003,1.536755297511359,5.734854778891969,1.8568222784664168,3.1447816965726982,2.571618051690777,4.9087828488121605,6.142365687990463,5,0.0815299286551542,0.117,10.0
2667597.135678598,10,0.98,13.57598090353126,0.1379682065650062,0.6504937420468413,2.2568633725710003,1.536755297511359,5.734854778891969,1.8568222784664168,3.1447816965726982,2.571618051690777,4.9087828488121605,6.142365687990463,5,0.1005352837448452,0.154,10.0
2667597.135678598,10,0.98,13.57598090353126,0.1379682065650062,0.6504937420468413,2.2568633725710003,1.536755297511359,5.734854778891969,1.8568222784664168,3.1447816965726982,2.571618051690777,4.9087828488121605,6.142365687990463,5,0.1316696880313673,0.223,10.0
8971867.925061507,10,0.98,14.860150397540878,0.1631314093168068,-0.4812790416146542,4.447000192805765,2.5143102211985853,4.672106015704103,2.45850593882935,4.990528934354958,3.945466405349916,3.730179135221501,3.9103129752984898,5,0.000252330423872,0.042,10.0
8971867.925061507,10,0.98,14.860150397540878,0.1631314093168068,-0.4812790416146542,4.447000192805765,2.5143102211985853,4.672106015704103,2.45850593882935,4.990528934354958,3.945466405349916,3.730179135221501,3.9103129752984898,5,0.0005305137373802,0.056,10.0
8971867.925061507,10,0.98,14.860150397540878,0.1631314093168068,-0.4812790416146542,4.447000192805765,2.5143102211985853,4.672106015704103,2.45850593882935,4.990528934354958,3.945466405349916,3.730179135221501,3.9103129752984898,5,0.0007512397117437,0.082,10.0
8971867.925061507,10,0.98,14.860150397540878,0.1631314093168068,-0.4812790416146542,4.447000192805765,2.5143102211985853,4.672106015704103,2.45850593882935,4.990528934354958,3.945466405349916,3.730179135221501,3.9103129752984898,5,0.0009209217959722,0.104,10.0
8971867.925061507,10,0.98,14.860150397540878,0.1631314093168068,-0.4812790416146542,4.447000192805765,2.5143102211985853,4.672106015704103,2.45850593882935,4.990528934354958,3.945466405349916,3.730179135221501,3.9103129752984898,5,0.0011904805025397,0.148,10.0
914625.1291826091,10,0.98,13.485215475665926,0.1775145483476147,-0.3632864780228184,1.0036954888861198,2.1555882622301565,4.260220221372639,0.4858908209826539,0.5067026766407525,1.2997883755420223,5.368211240951013,3.4602777249640235,5,0.4780111002702902,0.076,10.0
914625.1291826091,10,0.98,13.485215475665926,0.1775145483476147,-0.3632864780228184,1.0036954888861198,2.1555882622301565,4.260220221372639,0.4858908209826539,0.5067026766407525,1.2997883755420223,5.368211240951013,3.4602777249640235,5,1.0835046029421544,0.11,10.0
914625.1291826091,10,0.98,13.485215475665926,0.1775145483476147,-0.3632864780228184,1.0036954888861198,2.1555882622301565,4.260220221372639,0.4858908209826539,0.5067026766407525,1.2997883755420223,5.368211240951013,3.4602777249640235,5,1.7188931724743153,0.179,10.0
914625.1291826091,10,0.98,13.485215475665926,0.1775145483476147,-0.3632864780228184,1.0036954888861198,2.1555882622301565,4.260220221372639,0.4858908209826539,0.5067026766407525,1.2997883755420223,5.368211240951013,3.4602777249640235,5,2.440762178716853,0.266,10.0
914625.1291826091,10,0.98,13.485215475665926,0.1775145483476147,-0.3632864780228184,1.0036954888861198,2.1555882622301565,4.260220221372639,0.4858908209826539,0.5067026766407525,1.2997883755420223,5.368211240951013,3.4602777249640235,5,5.656458747554652,0.517,10.0
6816565.521378552,10,0.98,15.706338691330815,0.1691953335285366,-0.6706157030837483,3.6345348440743375,2.010639877169294,4.278862515904809,1.6791486587397797,1.4137174548316758,3.579693262954135,4.029866940659255,4.724630436865063,5,0.0007200672819047,0.043,10.0
6816565.521378552,10,0.98,15.706338691330815,0.1691953335285366,-0.6706157030837483,3.6345348440743375,2.010639877169294,4.278862515904809,1.6791486587397797,1.4137174548316758,3.579693262954135,4.029866940659255,4.724630436865063,5,0.0013793843095446,0.056,10.0
6816565.521378552,10,0.98,15.706338691330815,0.1691953335285366,-0.6706157030837483,3.6345348440743375,2.010639877169294,4.278862515904809,1.6791486587397797,1.4137174548316758,3.579693262954135,4.029866940659255,4.724630436865063,5,0.0019523385777948,0.08,10.0
6816565.521378552,10,0.98,15.706338691330815,0.1691953335285366,-0.6706157030837483,3.6345348440743375,2.010639877169294,4.278862515904809,1.6791486587397797,1.4137174548316758,3.579693262954135,4.029866940659255,4.724630436865063,5,0.0023928134891439,0.106,10.0
6816565.521378552,10,0.98,15.706338691330815,0.1691953335285366,-0.6706157030837483,3.6345348440743375,2.010639877169294,4.278862515904809,1.6791486587397797,1.4137174548316758,3.579693262954135,4.029866940659255,4.724630436865063,5,0.0030938839255853,0.156,10.0
591519.979884273,10,0.98,12.44935054854643,0.1292217770363488,0.9660301705125068,1.7126529089157567,0.9820220048289652,5.431579547433885,2.4939699681986687,5.70451472748139,3.38651134495616,4.525439334210699,5.284070248840809,5,0.9863779862287896,0.078,10.0
591519.979884273,10,0.98,12.44935054854643,0.1292217770363488,0.9660301705125068,1.7126529089157567,0.9820220048289652,5.431579547433885,2.4939699681986687,5.70451472748139,3.38651134495616,4.525439334210699,5.284070248840809,5,1.3580987959927917,0.13,10.0
591519.979884273,10,0.98,12.44935054854643,0.1292217770363488,0.9660301705125068,1.7126529089157567,0.9820220048289652,5.431579547433885,2.4939699681986687,5.70451472748139,3.38651134495616,4.525439334210699,5.284070248840809,5,2.385628558569116,0.261,10.0
1918158.3801426368,10,0.98,15.26496991977752,0.0622706349060922,0.7432250091421366,1.1195057203748442,0.9565463468470664,3.1824116831539664,0.2459308754144134,0.8885497635332799,3.103603740532006,3.136408734355062,5.459714330984005,5,0.0922502720581784,0.069,10.0
1918158.3801426368,10,0.98,15.26496991977752,0.0622706349060922,0.7432250091421366,1.1195057203748442,0.9565463468470664,3.1824116831539664,0.2459308754144134,0.8885497635332799,3.103603740532006,3.136408734355062,5.459714330984005,5,0.1160146261241325,0.105,10.0
1918158.3801426368,10,0.98,15.26496991977752,0.0622706349060922,0.7432250091421366,1.1195057203748442,0.9565463468470664,3.1824116831539664,0.2459308754144134,0.8885497635332799,3.103603740532006,3.136408734355062,5.459714330984005,5,0.1658930251179429,0.176,10.0
