event_idx,influence_2D,influence_1D,rank
305,-0.00017313061965773535,-0.000133895186170796,1226
306,-0.00023304299525583883,-6.110090396660439e-05,1271
307,0.00025874063866671015,0.00023204707279944614,222
308,0.00020335082585565267,0.00018311289769956662,436
309,0.00020014539976676016,0.00018110351322253582,447
310,0.00015353585199417985,0.00014062187242369628,581
311,0.00018768520094691876,0.0001705184571528795,490
312,0.00010551623711163582,0.00010323419224933517,719
313,0.00027341319954632404,0.00024636080020579154,175
314,0.00019491642600688586,0.0001754903209845171,465
315,0.00023707319237820101,0.00021234569693551197,303
316,0.00012144373422073862,0.00011132842524852471,672
317,0.0003178159031415051,0.0002848020869231638,74
318,0.00018308382022325098,0.0001655722155411432,501
319,0.00023365230596694708,0.0002101032348070797,316
320,0.0003392170184767229,0.00030458816496747865,34
321,0.0001511400803829721,0.00013992727629819068,592
322,7.550138080392177e-05,7.841956590148857e-05,803
323,6.286519761278253e-05,6.756064127366734e-05,840
324,0.00011729565566365174,0.00011167699466441139,687
325,0.00028696727989874216,0.0002590357518961195,141
326,0.0002856824967041316,0.0002559652173047544,148
327,0.00012667572767388613,0.00012021756802460537,658
328,6.934694144944409e-05,6.552471113474567e-05,817
329,0.00021795864404994258,0.0001966842827195725,384
330,7.342407867316769e-05,7.159953026580901e-05,810
331,0.00010187940492234482,0.00010018332776395855,734
332,0.00034277264218585124,0.0003070532765949707,29
333,0.00011809594487033337,0.00011024339317600163,685
334,-0.00013722992298959014,-0.00011365731132095824,1177
335,0.00023316095472791787,0.0002090575479356538,318
336,4.611798316689342e-05,5.3752164814624415e-05,891
337,0.0001599035291540707,0.00014688542487251155,563
338,0.00022537637052499893,0.0002015422682674073,351
339,0.00021470103417631226,0.00019344427232903527,398
340,-0.0004699001086342358,-0.00040100782381735645,1457
341,0.0002870358929620842,0.00025710194628503213,139
342,0.0001566496241452997,0.00014480940529237873,572
343,-5.8820991995500727e-05,-4.526844295726917e-05,1089
344,6.476422281853633e-05,6.338192197874459e-05,832
345,-0.00012919593039539823,-0.00010854687767569704,1169
346,-0.00010721612487507581,-8.734989760039724e-05,1145
347,-0.00022143568525689883,-0.00017971743144429286,1263
348,0.00023245680052808027,0.00020880479204998803,321
349,-0.0002916738811822306,-0.0002518182149519044,1304
