event_idx,C1_in_catalog,C4_z_gw,C5_log10_sky_area,C8_cone_outside,C10_log10_M,C10b_low_M_timeout_bins12,C11_log10_snr,C2_hosted_exact,C3_hosted_rel,C3c_log10_f_cat,C3c_censored,C6_mass_window_retention,C7_log10_n_cand_1d
453,False,0.5590027848484803,-2.1341229537558397,,5.586417600391834,False,1.3417061442773661,True,False,-23.823269631434126,False,1.0,1.806179973983887
454,False,0.7765388327027558,-3.409913680426556,,5.840852116598001,False,1.3160519439131464,False,False,-320.0,True,,0.0
455,False,0.44589310919856895,-2.9357575210189353,,5.692097077148901,False,1.5475978090521714,True,False,-14.494710232450622,False,1.0,2.5403294747908736
456,False,0.675417562449142,-3.439204172169121,,5.704161892947135,False,1.4415839665225518,False,False,-320.0,True,,0.0
457,False,0.700863928568894,-1.8146315392089556,,5.750157361164364,False,1.3425646449864013,True,False,-29.02169050216151,False,1.0,2.161368002234975
458,False,0.5282512153565808,-3.4742153092347303,,5.673540352352605,False,1.4802202367728214,False,False,-320.0,True,,0.0
459,False,0.6062503043786189,-3.7020528098831016,,5.702682460806939,False,1.4094503605764048,False,False,-320.0,True,,0.0
460,False,0.6577285613546894,-3.8976219087845587,,5.916181084109581,False,1.495764549792229,False,False,-320.0,True,,0.0
461,False,0.6757733150503574,-3.199045166793649,,5.619781036556295,False,1.3709928363838892,True,False,-29.259117749654127,False,1.0,0.3010299956639812
462,False,0.4567790337287227,-2.458023278347551,,6.000472160741139,False,1.6376590943890597,True,False,-19.67757402119278,False,1.0,2.496929648073215
463,False,0.5120127377928858,-1.8284543366541064,,5.598593293297978,False,1.3136588938684417,True,False,-11.86631079831576,False,1.0,3.3636119798921444
464,False,0.5227047566772514,-3.707228579764947,,5.684834640128439,False,1.5031807591178894,False,False,-320.0,True,,0.0
465,True,0.0707696556738882,-4.9356011818342145,0.0,5.695929357800559,False,2.418871379019625,True,True,1.2003378211823692,False,1.0,1.2041199826559248
466,False,0.2801149881513759,-2.6315545815577583,,5.7435010214527225,False,1.7617363212051478,True,True,-1.4798925050989196,False,1.0,3.4153072922255676
467,False,0.680997080671644,-2.431601347379603,,5.91577232121565,False,1.418336924908539,True,False,-30.09379236912327,False,1.0,0.47712125471966244
468,False,0.6822063986336319,-2.5252646892863653,,6.0366331908988,False,1.4377198479529776,False,False,-320.0,True,,0.0
469,False,0.6739932142154239,-2.151555045047873,,5.803404850967974,False,1.359079062906461,True,False,-29.535913810514092,False,1.0,0.6020599913279624
470,False,0.23247725336062164,-2.5684858810206292,,5.198771819692211,True,1.3941201289096061,False,False,-320.0,True,,0.0
471,False,0.640799231477949,-2.9944785179349904,,6.033645228102454,False,1.3857787133404293,False,False,-320.0,True,,0.0
472,False,0.39829439943496675,-2.4329604521379804,,5.773034896733321,False,1.6796278694878515,True,True,-4.7212847780134055,False,1.0,3.307709923404807
473,False,0.49661630341828983,-2.991628619546955,,5.877185432415899,False,1.4192941907835552,False,False,-320.0,True,,0.0
474,True,0.04324720803646603,-4.379344393927389,0.0,5.869273966847492,False,2.308040028935486,True,True,1.2016043647011607,False,1.0,1.146128035678238
475,False,0.42855008858051674,-2.512571611495049,,5.637333988962821,False,1.3764933108832118,True,False,-8.335176597992119,False,1.0,3.0362295440862948
476,False,0.28184774081511416,-2.8449349789648095,,5.978460786642452,False,1.8572693344169093,True,True,-1.2181776323039417,False,1.0,3.245759355967277
477,False,0.36518528440982956,-3.359416312477421,,5.423971507083997,False,1.4154359794487321,False,False,-320.0,True,,0.0
478,False,0.5714107251705786,-1.677245943147431,,5.520571303954993,False,1.3822306445798092,True,False,-23.936381936127297,False,1.0,2.376576957056512
479,False,0.40162935255781834,-1.9821146110170573,,5.432434016669538,False,1.366927467851252,False,False,-320.0,True,,0.0
480,False,0.6806382547423386,-3.446413613415006,,5.696927139393565,False,1.427471079271569,False,False,-320.0,True,,0.0
481,False,0.29380760494897273,-2.4983381940705653,,5.925256901884527,False,1.6373461021325497,True,True,-1.8461366523842433,False,1.0,3.5487578285737045
482,False,0.52164379561941,-2.819167514024401,,5.888887662562563,False,1.549796333023431,True,False,-23.53816310732496,False,1.0,1.3010299956639813
483,False,0.6904746209371738,-3.2542309559946445,,5.757226158704795,False,1.3717251382467723,True,False,-28.544354416428845,False,1.0,0.8450980400142568
484,False,0.757061915860076,-2.0962891274720628,,5.950183009617389,False,1.3176060826985785,True,False,-32.14841618155378,False,1.0,0.3010299956639812
485,False,0.4868252178363664,-2.1104433337584956,,5.5599894328913875,False,1.5015329095801127,True,False,-20.26075543839787,False,1.0,2.6522463410033232
486,False,0.44327963635727163,-2.354592106152058,,5.761711427652346,False,1.4557473017151055,True,False,-18.31087517186166,False,1.0,2.7867514221455614
487,False,0.3417575031608649,-2.9876865427455286,,5.926991776728307,False,1.6649557934034982,False,False,-320.0,True,,0.0
488,False,0.6017428187366978,-1.8279098510641345,,5.627984383221527,False,1.3438126313430148,True,False,-26.664194944826612,False,1.0,1.6812412373755872
489,False,0.5904865273668949,-1.7776683133391775,,5.622926212539652,False,1.31866402649325,False,False,-320.0,True,,0.0
490,False,0.3160447438209034,-1.7647274796477583,,5.541958604903639,False,1.3632339145142087,False,False,-320.0,True,,0.0
491,False,0.5278819851315323,-3.3345386890139888,,5.98942836716603,False,1.4759019370703113,True,False,-23.793061842845315,False,1.0,0.9030899869919435
492,False,0.571776055386205,-3.349927381284124,,5.471766662169092,False,1.3079470725853675,True,False,-24.686190487213686,False,1.0,0.9542425094393249
493,False,0.6566021105238824,-3.323383491100746,,5.793668201313568,False,1.4047716095592084,False,False,-320.0,True,,0.0
494,False,0.19662886645116687,-4.617783152264699,,5.579484379077079,False,1.9517441487117893,True,True,0.29630016579290824,False,1.0,1.0413926851582251
495,False,0.5006043240461968,-3.0008496265034017,,5.587896758063121,False,1.3778441873268563,True,False,-20.953904300453924,False,1.0,1.8195439355418688
496,False,0.4993529131093679,-3.586216553337008,,5.798950279142049,False,1.5595663399308453,True,False,-21.036419890952565,False,1.0,1.1760912590556813
497,False,0.7260601088382622,-2.1734121222772784,,5.99269272802765,False,1.4314080443798647,False,False,-320.0,True,,0.0
498,False,0.2817230398543612,-3.604096097381873,,5.6206170604133066,False,1.8105037747290362,True,True,-1.3850795376480944,False,1.0,2.423245873936808
499,False,0.5361569472361758,-3.085519746598763,,5.750710173678615,False,1.5114648791040417,False,False,-320.0,True,,0.0
500,False,0.5200607673447586,-3.123870047143985,,5.470675779117142,False,1.3835567680238594,True,False,-22.188950415164445,False,1.0,1.414973347970818
