event_idx,influence_2D,influence_1D,rank
256,-0.00015696639449902516,-0.0001520700914819928,1203
257,-0.00043632841364893427,-0.0005109798100857432,1450
258,8.76587105624882e-05,0.00011326302236502883,755
259,-5.4569952082750284e-05,-4.19896734793479e-05,1077
260,0.0001737386195322932,0.00020236163994236112,521
261,-3.5579680381592205e-05,-2.0941618475767143e-05,1047
262,0.00020550759845716637,0.0002383440041077156,418
263,0.00034352045527363817,0.00040224178942915856,33
264,-0.0002565239532866803,-0.0002808582259800074,1304
265,0.00019749048538808545,0.0002294955332584614,446
266,8.126948640518883e-05,0.00010078547225056411,772
267,-0.0006337792089888827,-0.0006051379530219725,1542
268,7.683342991793296e-05,9.887781270179197e-05,780
269,0.00015452704303364762,0.0001819251618710993,565
270,-0.0011258207215931737,-0.0012649166057958627,1582
271,-0.0002197116140383315,-0.00019759798610408108,1278
272,4.506956016070429e-05,6.041351100838366e-05,872
273,-7.5235697226117e-05,-6.516715429849551e-05,1106
274,-0.0006058736762097894,-0.0005540177686811365,1539
275,0.00013446742430578418,0.00016208184428889716,617
276,-0.0007860255215597078,-0.0007728141235054942,1565
277,-0.00015447695832426778,-0.00016665255679482183,1199
278,0.00013285805501073167,0.0001605493658093371,624
279,6.647771176426787e-06,1.5602859787522405e-05,969
280,-0.0008629295205228038,-0.00057526219423365,1567
281,0.0002904016638506368,0.00033615630924754836,131
282,-0.00019062796043656238,-0.00020496571973604993,1247
283,-0.00021093021983320526,-0.0002470123173909933,1265
284,4.343444325327628e-05,6.599514643990112e-05,878
285,-1.0270298068659756e-06,1.7210040411885785e-05,989
286,0.00019575308976638173,0.0002279541606231561,451
287,0.0002171104613485353,0.0002508258622091475,378
288,0.00012019722179357206,0.00014397200258087217,662
289,-0.0004372266307710593,-0.0004124208007287855,1451
290,-0.0005522204739136782,-0.0006159311168135728,1522
291,2.585603621696464e-05,4.713251656607298e-05,928
292,-3.1493193659914986e-05,-0.00021776039561316463,1038
293,-0.00040074963098157834,-0.000468098174390974,1426
294,0.00023837308002627733,-0.00020588902833440503,295
295,4.565661349176242e-05,6.095591011656687e-05,867
296,-7.296624913866179e-05,-6.257725720759666e-05,1099
297,0.00013210617473147224,-0.00016277135622411176,627
298,-0.0011677242800911536,-0.0013379541060303257,1583
299,0.00022216792327289792,0.00025687603708479667,356
300,-0.00024827373642521966,-0.00030178431423666385,1298
301,0.00027540829900107866,0.0003176505957791509,169
302,-0.00023159699512120824,-0.00023959832284581317,1286
303,3.864819257204388e-05,5.333545914809612e-05,894
304,0.00012988608528341494,0.00015401272152082424,630
305,-0.000192755876190831,-0.00019270971960227978,1249
306,-0.00012070565581656645,-0.00010405290824200275,1157
307,0.0002594957795898356,0.0002988674300461458,217
308,0.00020153058239380517,0.00023302671449321188,434
309,0.000198061044326292,0.00023012159244428787,445
310,0.0001500619285101923,0.00017720779986829527,576
311,0.0001855489259191545,0.0002168201712847706,485
312,9.895366105838743e-05,0.0001253490209986996,722
313,0.00027487921705193763,0.0003181886221249597,171
314,0.00019311643855635108,0.0002235804696715249,461
315,0.00023687616527201527,0.00027247019903708924,301
316,0.00011672371519122482,0.0001383789573000671,670
317,0.0003213463117662796,0.00036997916680969745,69
