event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh,den_log_term,num_log_term_no_bh,num_log_term_with_bh
1,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.017586840859868752,0.0016748649764939077,8285577.557827807,940068.1338976005,0.1134584,0.006202366245916043,0.01159553592249291,0.001096369738107207,20.668906905129344,16.21177181592396,13.853156110070138
3,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.06681222204567273,0.0008752614042158543,10172080.474245729,2463965.2495065206,0.2422282,0.007614552895542944,0.021556419466912204,0.0026558481988681946,20.668906905129344,16.831825285433105,14.737915702087449
5,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.012177680641144863,0.00015862704970433938,34886200.1886971,7428086.986201887,0.2129234,0.026114895309165553,0.038806485264782364,0.007852875668202579,20.668906905129344,17.419739004808644,15.822031418019675
7,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.0805179680791182,0.0012750679162783687,13320266.10068349,2647184.1178856385,0.1987336,0.009971202160970218,0.027099268356711614,0.0028740770642530136,20.668906905129344,17.060658355761092,14.81688322772882
8,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.050233993489721795,0.02349496487284249,1987689.86481456,236971.2208360702,0.1192194,0.0014879325477109317,0.010231005286674102,0.0017061180218781859,20.668906905129344,16.0865744697748,14.295372253291704
10,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.00025962401911150607,8.833556449757072e-06,6249209.762823839,421586.68905087485,0.0674624,0.004677994675213575,0.0066403425887483014,0.0004456853918778414,20.668906905129344,15.654315182995596,12.953009650896893
11,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.010391924536449564,0.004429972944796614,21318.65307688433,3536.878440321032,0.1659053,1.595858506297377e-05,0.0017048365027235173,0.00027824589050537765,20.668906905129344,14.294620839453893,12.481901568138444
12,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.05078473358106829,0.0027401698997684184,5623664.189234015,865020.2599057127,0.1538179,0.00420972765051471,0.014159256085941483,0.001083143006833958,20.668906905129344,16.41152017672913,13.841018632386726
15,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.11566247338800123,0.007477685010383704,5918592.055402134,868318.67947398,0.1467103,0.004430502922888209,0.024973581179475204,0.001380194533840166,20.668906905129344,16.97897013943747,14.083376081932313
17,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.14588694847993094,0.007811270893430876,9516570.745228685,1386006.0199499717,0.1456413,0.007123855489266927,0.03366553263161263,0.001947472973355692,20.668906905129344,17.277626169543502,14.427684247204276
19,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.03533336053620661,0.00041057544888618744,33212997.50942889,8133537.58369211,0.2448902,0.024862379627785564,0.04078843615630699,0.008613347663671096,20.668906905129344,17.46955023984265,15.914464680131017
20,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.07902534496588057,0.006350789695256073,1563599.3018553674,243580.97998698035,0.1557822,0.00117046946507711,0.014444195168428946,0.0006507266462166172,20.668906905129344,16.43144424154735,13.331486002906901
21,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.07159417531316989,0.010739240064962819,720558.5320571881,99229.020097589,0.1377113,0.0005393912357040295,0.01235104267319682,0.000770249084921448,20.668906905129344,16.274892112636934,13.50011029661316
22,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.006824960735370846,0.003965056051580685,5518.770458931227,855.389471603449,0.1549964,4.131206952627622e-06,0.001110705678373649,0.0002466051728799776,20.668906905129344,13.866147185752956,12.361184914479754
23,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.04985763164577131,0.0006987136414408141,27692718.53240919,6141699.870494379,0.2217803,0.020730043438045864,0.037311078833068875,0.006528093903799252,20.668906905129344,17.38044192834869,15.637266628478722
24,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.07002781842073134,0.01744024752105004,414301.2724716252,56695.91062157259,0.1368471,0.00031013507629174214,0.011774102566732442,0.0011405801906684088,20.668906905129344,16.22705404800567,13.892688698270803
25,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.037581627112057425,0.0004543754871703994,8779697.367518228,2240043.4547040993,0.255139,0.006572251387618317,0.015354173103387351,0.0023933363742920937,20.668906905129344,16.492538926645107,14.633839991134003
26,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.042229528733977985,0.0014625432921281914,8803846.756606562,1477998.3429139713,0.167881,0.006590328987483334,0.016132110628605714,0.0016511937165060845,20.668906905129344,16.541963360846548,14.262650117034513
27,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.04706897914289094,0.009751788175664635,121004.02652698423,13497.910073857343,0.1115493,9.058044348904202e-05,0.007747662263247307,0.0006185394592330468,20.668906905129344,15.808542780556964,13.28075733523752
29,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.058135308508129174,0.002539439054842238,2075356.1987711822,371618.500319838,0.1790625,0.0015535572681170619,0.011602696322625889,0.0005497394332113527,20.668906905129344,16.21238913885484,13.162840755335361
31,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.03624214113517912,0.0006568360291977938,13139511.11015414,2809844.3492236915,0.2138469,0.009835893711533168,0.019740694794362836,0.003007514191099196,20.668906905129344,16.74383385681595,14.862265513572744
32,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.7572609317858989,0.15816343547826653,357875.3561352812,62250.77390840447,0.1739454,0.0002678961138975293,0.12296925496286228,0.009866616796914127,20.668906905129344,18.573085990622975,16.050308644429524
33,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.09377626373577251,0.004350227052366117,8371781.048131836,1240635.803855787,0.1481926,0.006266895919895949,0.024020701261048803,0.001579511911923277,20.668906905129344,16.94006763725418,14.218267508957293
35,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.05894514815392776,0.0038521348401620837,5418031.1324623795,806123.294386029,0.1487853,0.004055796132589326,0.015263208080237884,0.0010898608044525443,20.668906905129344,16.486596857971463,13.847201611896505
37,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.06773897523703926,0.005782645173393591,1732328.7156256696,250607.12640655786,0.1446649,0.0012967758828685192,0.012795223625718888,0.0006229391765730126,20.668906905129344,16.310223573192697,13.287845231287557
38,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.046199408787165774,0.010614250193182436,748611.4651452849,84628.92069037784,0.1130479,0.0005603909263194618,0.008269557135754326,0.0007470881450853903,20.668906905129344,15.873732583054155,13.4695795241122
39,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.00931452179667948,0.0033335794100795607,36866.95339090571,3735.535006928536,0.1013248,2.7597635253016806e-05,0.001546834911055191,0.00021051560076571825,20.668906905129344,14.197362476500762,12.202956110442553
40,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.014602664170112675,0.00012201861719422656,30770140.32883249,7925482.140187387,0.2575706,0.023033720754607755,0.03485306333274015,0.008375788555987116,20.668906905129344,17.31229265999976,15.886496855364703
41,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.07254423434570645,0.00576674004666483,8583144.386693595,1400676.3516588274,0.1631892,0.006425116976614084,0.020806663296109636,0.0018362697232638997,20.668906905129344,16.796424912327627,14.368887815651373
43,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.03235703496203764,0.003787052061045654,1738777.2400649232,252260.84814253607,0.1450795,0.0013016030792877,0.0070741241245768196,0.0005010246797067771,20.668906905129344,15.717595263366436,13.070051707928426
44,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.03470244412485093,0.00068900331535546,24973860.355005242,4512545.477531765,0.1806907,0.018694777450941395,0.0319868940846425,0.004807327498216268,20.668906905129344,17.226477885199465,15.331292942177948
46,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.013848139460702368,0.00023750417653558585,816928.4239840512,119579.15183207567,0.1463765,0.0006115312115401202,0.0031044112345470754,0.00014097664740290853,20.668906905129344,14.89397570504943,11.801990602570553
47,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.03502694716164018,0.002534512074404987,2034936.7825534423,317142.53543953405,0.1558488,0.0015233003522800125,0.007819054679078175,0.0004919149399182673,20.668906905129344,15.817715288368875,13.051702162365824
48,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.08118013136437531,0.003468524639923399,323526.522773314,44224.88164211107,0.1366963,0.00024218347731378424,0.013483681422830613,0.00026162895432783276,20.668906905129344,16.362631796929517,12.420323642304664
50,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.016982827095409287,0.003213185212823414,285682.25937572477,52455.6501063241,0.1836154,0.00021385425339903039,0.003050955811529755,0.0002544969447589396,20.668906905129344,14.876606548502437,12.392685178207122
51,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.06208120360824269,0.005516389259557691,2044484.704334797,296929.1301052702,0.1452342,0.0015304476763334063,0.012208892937611545,0.0006553498524127136,20.668906905129344,16.2633162416589,13.338565566026833
53,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.06413191303511237,0.0011715164275202976,3502381.144644829,853474.8569026202,0.2436842,0.0026217907490775952,0.014080217658067272,0.0009737481365392931,20.668906905129344,16.40592243542717,13.734549030652989
54,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.026295970038286577,0.0004371687254388144,17762422.631425384,3699724.4620122733,0.2082894,0.013296484138364706,0.023011693589469716,0.003933494047929137,20.668906905129344,16.89715412980972,15.130679727758983
55,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.06970887614482356,0.0015583674053743315,13885136.757846173,2781598.1337329447,0.2003292,0.01039404953314698,0.025945833403841025,0.0030335550942086767,20.668906905129344,17.01716266039516,14.870886856310525
56,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.034582069993948965,0.0009023354180017253,24516212.453645945,3156940.9752732147,0.1287695,0.01835219422411208,0.03148419324576315,0.00338921367709286,20.668906905129344,17.21063724431237,14.98174956697423
59,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.03220404790309405,0.008577249733800736,169297.85556724426,20479.183409531324,0.1209654,0.00012673193842524738,0.005392201346754894,0.0005531282940459273,20.668906905129344,15.446105340817239,13.1689863182468
60,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.08457854197065665,0.004902026631602893,5283808.361735789,773974.3093728882,0.1464804,0.003955320483574198,0.019271223632184923,0.0011209743418872696,20.668906905129344,16.719764605892454,13.8753498813823
61,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.05439502429139054,0.00042783570361700494,20581347.030072812,5926102.255938626,0.2879356,0.015406657076573698,0.03053699010620537,0.006283666798069657,20.668906905129344,17.180090365291797,15.599105321275704
62,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.07220035217085524,0.002871346799424419,10603212.433153369,1822929.124528371,0.1719223,0.007937286982672223,0.022883909082945394,0.002102692647851078,20.668906905129344,16.891585629592676,14.504370362805584
64,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.027563708156747607,0.005476428011561631,1335637.6547146693,131759.3606833134,0.09864903,0.0009998233494960538,0.005872482099178464,0.0004784768464372631,20.668906905129344,15.531429015448017,13.024004169086437
65,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.002349179560116361,0.0002791434445392151,760198.9200895196,111417.37376224305,0.1465634,0.0005690649914550051,0.0011829700680671764,0.00013493917760817333,20.668906905129344,13.929179909104999,11.7582204878458
66,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.0647936361005255,0.010290170918592377,1580141.720192358,213859.90186568527,0.1353422,0.001182852685969447,0.012157720140730055,0.000863456254479276,20.668906905129344,16.25911599668027,13.61433958276124
68,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.02131613998798527,0.0002158130326141777,16164539.531240491,4400201.344605938,0.2722132,0.01210035072022497,0.020518372854378752,0.004659385319827141,20.668906905129344,16.782472347710137,15.300035159967955
69,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.02286024426582995,0.0003118080662554301,14331885.51917925,3127331.3379534003,0.2182079,0.010728473949351891,0.018833312153464357,0.0033213568267132653,20.668906905129344,16.696778851036047,14.961525008332515
70,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.06558467502484792,0.0012063305621859578,15762855.077688415,3136465.082289677,0.1989782,0.011799660263967412,0.027260789385191407,0.0033864315475084176,20.668906905129344,17.066601009633576,14.980928352271107
71,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.03549244410223011,0.003928377702320529,397932.29381223203,51058.96078103752,0.1283107,0.0002978816877972704,0.006165959687497524,0.00029734045081591064,20.668906905129344,15.580195417720432,12.548274128512137
72,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.0365487300783541,0.003298799310817259,4490243.130234655,623457.4616925181,0.1388472,0.0033612783457216424,0.010657881326603154,0.0008627021610520055,20.668906905129344,16.127451275281924,13.613465858231141
73,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.018483052411347112,0.00037662800682796517,20826632.88822975,3666009.237079654,0.1760251,0.015590271642560815,0.024982264524995735,0.003894143854859063,20.668906905129344,16.9793177802585,15.120625475111064
74,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.014410148925562593,0.0025516154377668333,321024.31429813465,42143.20141711217,0.1312773,0.00024031038961671292,0.0026717867131978547,0.00020261301728074393,20.668906905129344,14.743899055730592,12.164694188054549
75,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.06542683483516155,0.0018738105551287666,9473119.309232524,1797757.3290326009,0.1897746,0.007091328882874284,0.020594134436729698,0.0020143004973731038,20.668906905129344,16.786157925316644,14.461423613570483
76,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.05064858498327602,0.0014490308254277498,4915633.443131314,943692.8509907376,0.1919779,0.0036797143871002236,0.013389631440543321,0.0010862027156893523,20.668906905129344,16.355632260493373,13.843839492937013
77,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.005356910473891805,0.0008976298199876885,90698.94257810542,11082.782971947194,0.1221931,6.78948517542088e-05,0.0009629847300441613,6.732519064022115e-05,20.668906905129344,13.723433902185514,11.062930817499586
78,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.8372905951930711,0.07401261673088483,52212.850072346744,5758.227659778643,0.1102837,3.9085171387460765e-05,0.1356023517948866,0.0045924079636710845,20.668906905129344,18.67087834512321,15.285556123481097
80,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.10641910639883587,0.0020631851818008868,19857151.476757843,3297956.878633154,0.1660841,0.014864543262059984,0.038194408217137044,0.0036100414176568263,20.668906905129344,17.40384074929454,15.044870871461312
81,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.02820453976609952,0.000380474885338661,29006768.46003873,6415343.561140273,0.2211671,0.021713706780727142,0.03519316248315611,0.006797304043018426,20.668906905129344,17.32200344224513,15.677677695454536
83,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.03327643668896452,0.0007175369175423049,30325992.98758054,5211648.915932618,0.1718542,0.022701243693308403,0.03740716231096881,0.00554725345073751,20.668906905129344,17.383013817873703,15.474454557674136
84,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.090416652533702,0.0063661719078352145,7326507.761593093,981733.1999999435,0.1339974,0.005484431727757569,0.02237315490591329,0.0014310678325614057,20.668906905129344,16.86901342460237,14.119572527807298
89,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.032675538567041945,0.00878383129383087,264905.14799499774,31120.55597877709,0.1174781,0.00019830105225933289,0.005569478235641848,0.0005771653378211162,20.668906905129344,15.478453001666727,13.211525119976605
94,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.11590128530372525,0.001442523682961889,4901001.378696176,1306145.6414622974,0.2665059,0.003668761207080223,0.02393780506978427,0.0014685001667776529,20.668906905129344,16.93661063743649,14.14539321137381
95,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.05790365510929979,0.007783285813591767,3811830.494321158,314087.5208258513,0.08239808,0.002853436423486841,0.013398674295856332,0.0008139391897663258,20.668906905129344,16.356307395064814,13.555282004930243
96,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.052745516406968194,0.0036630887897323005,2215865.9389982275,342139.2235899702,0.1544043,0.0016587391777575448,0.010878513267783139,0.0005882423649862279,20.668906905129344,16.147941210056093,13.230535395489378
98,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.034356743366343194,0.00037202572792574383,29246271.401420433,7397691.670113847,0.2529448,0.02189299240675089,0.03644201226655854,0.007834006004839298,20.668906905129344,17.35687391837981,15.819625627900546
100,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.016551466598747715,0.00315694268808729,1172147.7164450733,104242.28735653109,0.08893272,0.0008774390657701426,0.003917110298829771,0.0003056913941138082,20.668906905129344,15.126505839441277,12.575972424255092
