event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh
0,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,1.2683317519346538e-07,0.0,305151643.0824511,36704527.8106428,0.1202829,0.17066846511234596,0.2388608288639022,0.028730871429622905
1,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.003580682675328284,0.0,31300491.096477292,7570224.234898728,0.2418564,0.017506072452164494,0.02550990811857828,0.005925675990394432
2,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,70061115.13171852,9100873.708577745,0.1298991,0.039184527609962584,0.05484110574722472,0.00712380864201079
3,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.017317000331774447,0.0,265125777.94621828,59079716.708584644,0.2228366,0.1482823724189212,0.21241037423377207,0.04624529577412817
4,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,1.1226324780492992e-07,0.0,241369448.45758274,48745645.09539364,0.2019545,0.1349956791225227,0.18893461285501723,0.038156187956290624
5,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,300016487.8073351,41309506.90322668,0.1376908,0.1677964207082435,0.23484119404637058,0.03233546928544291
6,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.069188954937584,7.3280261401687005e-06,53234714.669566676,12575443.784344237,0.2362264,0.029773678920987354,0.06116884251378228,0.009844377937049979
7,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.005455109877527703,7.094847637582277e-05,30601302.78483629,7384407.656871979,0.2413102,0.017115022957012276,0.025490860655865876,0.0057880826770239785
8,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.014389247995292948,9.638178606687654e-30,106479493.70059724,10572492.815131158,0.09929135,0.05955298674538164,0.08740315920535448,0.008275734626779975
9,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.03183105667463581,0.00021886026409912874,5532172.671683044,1337723.6052200333,0.241808,0.003094092527489685,0.013300976420211573,0.0010713538297163895
10,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.030862512424062166,0.0,186812060.66361505,29574648.855337393,0.1583123,0.10448224147139513,0.15492684108539653,0.023149880533065003
11,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.047735246702931396,0.0007822246828564478,117816744.00634086,10135530.101133315,0.08602793,0.06589380499800672,0.10567506374346784,0.008020318799103303
12,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.06004950321805713,0.0,63195690.8094923,15241686.337291038,0.2411824,0.03534475988142139,0.0663902314389469,0.011930597031148127
13,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.004054453745356066,0.0,318954452.42703104,58745285.489456594,0.1841808,0.17838824751719212,0.25080771692444537,0.0459835160719511
14,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,407684851.8068136,70684150.96412694,0.1733794,0.2280143315126213,0.3191197860246032,0.055328793873586725
15,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.014535436806354276,1.0829694308767995e-06,220939641.64809653,23755189.346100826,0.1075189,0.1235694789045063,0.1770392933430051,0.01859475474548185
16,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,162700965.73892975,39279983.88615517,0.2414244,0.09099713117866684,0.12735596415342654,0.030746837900024727
17,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.000752293542153606,0.0,97409059.35634188,18549710.965475973,0.1904311,0.05447997749726137,0.07646001970097788,0.01451998956518991
