event_idx,s1d,s2d,ds,cat_e,g_e,c_prime,in_catalog,SNR,log10_SNR,sigma_dL_over_dL,z_e,m_e,ln_M_ratio_signed
399,-0.4250879463048914,-0.26263530533494595,0.16245264096994544,False,0.1635107,1.0,False,25.413915510303625,1.405071581757002,0.04103005951154041,0.532256897736383,0.3871199469303337,-0.3871199469303337
400,-0.07985317685790243,1.2047151650836685,1.284568341941571,True,0.11477335,0.9997316642043585,False,24.66083662404721,1.3920078060408907,0.04490831452331381,0.2852411605540657,0.2540316123359996,0.2540316123359996
401,-0.33238766783085766,-0.16787671173137383,0.16451095609948382,False,0.1665377,1.0,False,28.85416819101924,1.4602085589684606,0.0380811199307158,0.5249556144179335,0.434714169523677,-0.434714169523677
402,-0.6523034060055272,-0.46807780946753713,0.18422559653799003,False,0.1521187,1.0,False,25.379665929148388,1.4044859012069804,0.04409668390944442,0.6679595070497867,0.1316308660580122,-0.1316308660580122
403,0.022021816945372287,1.6946434718814614,1.672621654936089,True,0.1369516,0.9882828032101869,False,80.96965286655515,1.9083222773709951,0.012650328810459348,0.22666531411680646,0.20612022525989468,-0.20612022525989468
404,-0.33563122279982566,-0.16931249649241295,0.1663187263074127,False,0.163756,1.0,False,20.68046900908252,1.3155603838293892,0.043239801972900026,0.5095848495612061,0.40595825605388064,-0.40595825605388064
405,-0.5274112584239705,-0.3545235662937959,0.17288769213017463,False,0.15561275000000002,1.0,False,21.897286624580584,1.340390303105908,0.04896517115606543,0.5951976479445579,0.2303577403228272,-0.2303577403228272
406,-0.06681370905683431,1.671810694896257,1.7386244039530914,True,0.1252423,0.9974584755142565,False,43.22005986333409,1.6356853640811804,0.023994753678573837,0.26047308468370073,0.030293671815821,0.030293671815821
407,0.09233678430051731,0.3111629928071122,0.21882620850659487,False,0.103438,1.0,False,35.71654808317346,1.5528694787475297,0.027652185941206928,0.42580796262205456,0.603223814269779,0.603223814269779
408,1.3698393461282865,1.6892735641214058,0.31943421799311933,True,0.140076,0.18119933689652457,False,218.3432081256031,2.3391396871231764,0.004601150196041154,0.05824767469092826,0.41413250930907813,-0.41413250930907813
409,-0.5212226843499308,-0.3496314268615738,0.17159125748835702,False,0.12911465,1.0,False,28.956308368409417,1.4617431929731775,0.032729902731272485,0.5862028386186601,0.19777982456844184,0.19777982456844184
410,-0.4105784534697228,-0.247053421968779,0.16352503150094383,False,0.13047504999999998,1.0,False,27.3984233849222,1.4377255724945257,0.04006051917884773,0.5386615135822337,0.1420626751422151,0.1420626751422151
411,-0.14382919346145315,0.0367265390090132,0.18055573247046636,False,0.1558318,1.0,False,25.93837903825658,1.4139428323210468,0.04122543290667554,0.4604303470038108,0.32482214849586394,-0.32482214849586394
412,0.6352918015935843,0.7613877587766986,0.12609595718311428,False,0.13941645000000003,1.0,False,39.5269335456032,1.596893123579505,0.02836074795328314,0.35080893939378527,0.14696397721159057,-0.14696397721159057
413,-0.33199082750376946,-0.17834596045211965,0.1536448670516498,False,0.11254915,1.0,False,25.17621165941809,1.4009903810860869,0.040466221405105876,0.4833921711532844,0.44795697199771983,0.44795697199771983
414,-0.9048877013644311,-0.6975296672917068,0.20735803407272424,False,0.1155493,1.0,False,21.498863706542103,1.332415506472832,0.0474579534684721,0.8399015920566191,0.6087313656415645,0.6087313656415645
415,-0.968379174716615,-0.7550701082710269,0.2133090664455881,False,0.146431,1.0,False,21.35847078987662,1.329570155131211,0.04221422974571814,0.8884621498506391,0.08465406536759355,0.08465406536759355
416,-0.7809876868761549,-0.5850287570462237,0.19595892982993124,False,0.120674,1.0,False,28.03773855798925,1.4477429817841614,0.03469801306256532,0.7506850308305063,0.4566825556598377,0.4566825556598377
417,-0.6122038541474856,-0.43171032924780267,0.1804935248996829,False,0.13029190000000002,1.0,False,29.72616378582727,1.4731388663477185,0.03344776781172782,0.6428475142458698,0.21286504464494338,0.21286504464494338
418,-0.504381522902841,-0.3344142687780935,0.1699672541247475,False,0.13921624999999999,1.0,False,28.828970286793183,1.459829130534233,0.03769683609913894,0.5764770651448581,0.016289945867787824,0.016289945867787824
419,0.11351350504709136,0.2790135039770545,0.16549999892996314,False,0.12861705,1.0,False,38.99024641853998,1.590955979939819,0.027365171091462685,0.4015524412653289,0.07875376589020358,0.07875376589020358
420,0.07279459002651471,1.308458485025631,1.235663894999116,True,0.14553975,0.9999682939492994,False,38.40647964408659,1.5844045013538273,0.026105210997342324,0.2941871735304916,0.2914695177918186,-0.2914695177918186
421,-0.30772433534211857,-0.15629819924907182,0.15142613609304675,False,0.1204376,1.0,False,38.81443712957551,1.5889932925916206,0.026031303454034246,0.4712926034530188,0.28181083332922263,0.28181083332922263
422,-0.45196986294291325,-0.28692500435418794,0.1650448585887253,False,0.16020469999999998,1.0,False,29.77771820152289,1.4738914156977412,0.03384288965662229,0.5470196288506854,0.32977997315073593,-0.32977997315073593
423,-0.78667122849354,-0.59022992063058,0.19644130786296,False,0.13847749999999998,1.0,False,24.19618756695736,1.3837469424652864,0.040771593122664804,0.7547007667628827,0.1390250654462151,0.1390250654462151
424,-0.7085428599700621,-0.5193998344632962,0.18914302550676587,False,0.14955145,1.0,False,25.382458522992085,1.4045336851841417,0.039445868067440805,0.7018946186098901,0.07133860864025188,-0.07133860864025188
425,-0.38988822283503277,-0.22604480335886004,0.16384341947617273,False,0.14341865,1.0,False,31.028800827308142,1.491764991692887,0.03354708612917931,0.5403769467591316,0.07680794004268661,-0.07680794004268661
426,0.2460629054624517,0.5985547261349916,0.3524918206725399,True,0.11007905,0.9999778904512835,False,27.253525379126938,1.4354226883988093,0.03703112474275803,0.36194281189322397,0.41115424851843885,0.41115424851843885
427,0.2575768500262752,0.4911716789772309,0.23359482895095574,False,0.1428662,1.0,False,42.65181540521272,1.6299375209358313,0.027066329846789947,0.4036927366482799,0.1639839504112333,-0.1639839504112333
428,-0.29539234839126544,-0.14518030104566634,0.1502120473455991,False,0.1420344,1.0,False,28.811800545150323,1.4595703996337224,0.034732109945418636,0.46509916206011725,0.10605461661072248,-0.10605461661072248
429,-0.92800537712907,-0.7184442358658665,0.20956114126320358,False,0.1508122,1.0,False,23.40045364845073,1.3692242768592517,0.04268084018438515,0.8573143331609335,0.0009870660522736357,-0.0009870660522736357
430,-0.7098182308515881,-0.5206390280114266,0.18917920284016154,False,0.12574215,1.0,False,21.59891142656802,1.334431863495935,0.04758405233640228,0.70273502046547,0.3324875327691934,0.3324875327691934
431,0.3666670510658495,0.8017436061638954,0.4350765550980459,True,0.11897905,0.9999764132811801,False,74.58357997650322,1.8726432254549763,0.015562689589760464,0.3213491661797666,0.19859090121565195,0.19859090121565195
432,0.1849163143990749,0.4062175911837326,0.22130127678465766,False,0.14491844999999998,1.0,False,39.604803105774025,1.5977478585477376,0.02570229993216784,0.4026017362795704,0.1979886336382102,-0.1979886336382102
433,-0.6232129893727117,-0.4419678199615969,0.18124516941111485,False,0.12122505,1.0,False,27.207515958501347,1.4346888925786712,0.03657858962590824,0.6479209038648038,0.3838025179462846,0.3838025179462846
434,1.0352573839659476,0.4097348501643335,-0.6255225338016142,True,0.1044692,0.024310867275230574,True,234.99458292096327,2.3710578510604616,0.004837271375622255,0.08279075955590486,0.2922561253587132,0.2922561253587132
435,-0.21152336813132758,1.679235756141216,1.8907591242725434,True,0.17989075,0.9999991345290269,False,41.094993660015405,1.6137889177821405,0.04736664838603801,0.2411873930034881,0.8273042111316912,-0.8273042111316912
436,-0.05547729752128911,1.2403255763324228,1.295802873853712,True,0.13042755,0.9999764506731291,False,61.74085647149202,1.7905726497373133,0.01645547264726265,0.2926633174136018,0.03788820488368549,-0.03788820488368549
437,-0.6208997679816525,-0.43974118645877486,0.18115858152287762,False,0.1563058,1.0,False,25.82385579120678,1.412021087807388,0.03808243369996559,0.6474585554012252,0.2075602346160385,-0.2075602346160385
438,0.09112300466211912,0.20470085597761292,0.1135778513154938,False,0.12443655,1.0,False,38.93408877311971,1.5903300147728407,0.026414559933278382,0.298679500734913,0.07633322891782152,0.07633322891782152
439,-0.17655334502881798,-0.02578775741355341,0.15076558761526457,False,0.11535409999999999,1.0,False,23.3983007486502,1.369184318851131,0.05625159377154572,0.45585198550570505,0.3716189339699081,0.3716189339699081
440,0.12310282044571952,0.3076377009803008,0.18453488053458128,False,0.1464975,1.0,False,34.406462940781886,1.536640028498396,0.031155035450461322,0.39671115431878373,0.2275012835286037,-0.2275012835286037
441,-0.45905629087861183,-0.29150535372828273,0.1675509371503291,False,0.14621415,1.0,False,25.50378834483693,1.4066046955342897,0.038913955576250506,0.5622046020273846,0.10713349666232463,-0.10713349666232463
442,0.5519254191526097,-0.000711485963300617,-0.5526369051159103,True,0.10448055,0.005998277795483786,True,276.148343063909,2.4411424417282275,0.0035945715949332402,0.07652022247647214,0.28584884700467805,0.28584884700467805
443,-0.11196457479529788,0.020898798004509427,0.1328633727998073,False,0.11822284999999999,1.0,False,56.28121623558471,1.7503634739563088,0.018132723525303273,0.3802565270832628,0.258728284053187,0.258728284053187
444,-0.5796299130150112,-0.40258840548172936,0.17704150753328185,False,0.1330969,1.0,False,26.580973181380173,1.424570877267595,0.03965365519535791,0.6206927384892388,0.14937295924778424,0.14937295924778424
445,-0.5621979438613862,-0.38678452507303585,0.17541341878835037,False,0.12919225,1.0,False,27.30151779095344,1.4361867917262008,0.040973411124640494,0.6103966895687951,0.21205869117006648,0.21205869117006648
446,-0.8094778144256403,-0.6109329026553029,0.1985449117703374,False,0.10918900000000001,1.0,False,24.625361252501133,1.3913826102891225,0.0421932562986267,0.770557881567656,0.700904930933051,0.700904930933051
447,0.2454285435789847,1.1865168786194136,0.9410883350404289,True,0.1381776,0.999999995111907,False,56.016846939707335,1.7483186597316682,0.018053785402152557,0.3133192831869261,0.1555977892537575,-0.1555977892537575
448,-0.7438764102343669,-0.5515495866710292,0.19232682356333775,False,0.14553349999999998,1.0,False,21.29637792822004,1.3283057452438678,0.05188858655848914,0.7255435015627494,0.006265992660012295,0.006265992660012295
449,0.05606771093127345,0.2542407115955212,0.19817300066424776,False,0.12804835,1.0,False,46.13042144469142,1.663987422314051,0.02192207953864957,0.41009777260222063,0.095302562516536,0.095302562516536
450,0.29918006896174604,0.5181450175408382,0.21896494857909216,False,0.15143479999999998,1.0,False,32.692422632788684,1.5144471046448291,0.03241142731312427,0.3983133495911608,0.3033371905773546,-0.3033371905773546
451,-0.8735747354307036,-0.6691418327529058,0.2044329026777978,False,0.10811325,1.0,False,20.58078815106904,1.313462002258583,0.0487821814647609,0.8166735779488795,0.7503759188410937,0.7503759188410937
452,-0.37708562170379845,-0.2191154376635749,0.15797018404022353,False,0.09991809,1.0,False,31.138908774106497,1.4933033891669818,0.032095442577274896,0.5067309343982966,0.740850756855821,0.740850756855821
453,-0.47059594774259095,-0.3036404681556523,0.16695547958693863,False,0.16543605,1.0,False,21.96373242684617,1.3417061442773661,0.05038578455010778,0.5590027848484803,0.39637583672339066,-0.39637583672339066
454,-0.8178068457028057,-0.6185730264435024,0.19923381925930328,False,0.13625055,1.0,False,20.703889634345888,1.3160519439131464,0.05028073318322378,0.7765388327027558,0.18948128743608117,0.18948128743608117
455,-0.10000202784246062,0.15475431509983636,0.254756342942297,False,0.14408235,1.0,False,35.28562457193898,1.5475978090521714,0.0267323923040733,0.44589310919856895,0.1530398489071588,-0.1530398489071588
456,-0.6674153555981993,-0.48206234781567003,0.18535300778252928,False,0.1519989,1.0,False,27.642923159594467,1.4415839665225518,0.03513686302729368,0.675417562449142,0.1252595839004252,-0.1252595839004252
457,-0.7065655544083775,-0.5176802885439531,0.18888526586442445,False,0.14620994999999998,1.0,False,22.00719263601754,1.3425646449864013,0.04976608638854211,0.700863928568894,0.019351104438152137,-0.019351104438152137
458,-0.4175891190520971,-0.2557990014896203,0.1617901175624768,False,0.15041645,1.0,False,30.214835683049056,1.4802202367728214,0.03440369136793622,0.5282512153565808,0.19576828679790229,-0.19576828679790229
459,-0.5523444868772205,-0.37759705045523584,0.17474743642198465,False,0.1494065,1.0,False,25.67144769264812,1.4094503605764048,0.04095716344463535,0.6062503043786189,0.1286661022925384,-0.1286661022925384
460,-0.6352853731207192,-0.4526156767212793,0.18266969639943992,False,0.12264145,1.0,False,31.31587492210613,1.495764549792229,0.04112995177789951,0.6577285613546894,0.3629326450988778,0.3629326450988778
461,-0.6677660087942788,-0.48251425098539924,0.1852517578088796,False,0.1652662,1.0,False,23.495940643606875,1.3709928363838892,0.050850586155686196,0.6757733150503574,0.3195536859600455,-0.3195536859600455
462,-0.08635417976234896,0.0653508251296841,0.15170500489203306,False,0.1065252,1.0,False,43.41692830414722,1.6376590943890597,0.02352454327155108,0.4567790337287227,0.5570200216231218,0.5570200216231218
463,-0.3141082600886855,-0.14056134276181342,0.17354691732687205,False,0.16125455,1.0,False,20.590120766074502,1.3136588938684417,0.05313753524332019,0.5120127377928858,0.36834026774083106,-0.36834026774083106
464,-0.4072500570160283,-0.24642978374673752,0.16082027326929077,False,0.1485029,1.0,False,31.85523102769221,1.5031807591178894,0.033053783987004905,0.5227047566772514,0.16976222812928282,-0.16976222812928282
465,-1.550004128728054,0.03651255549410589,1.5865166842221599,True,0.12539745,0.017233886650155128,True,262.3441467922373,2.418871379019625,0.004348291697833037,0.0707696556738882,0.14421569660647998,-0.14421569660647998
466,-0.07489970436020947,1.4282566848219589,1.5031563891821684,True,0.12968144999999998,0.9997949651439042,False,57.7745167044806,1.7617363212051478,0.01865392270264742,0.2801149881513759,0.03467789303208257,-0.03467789303208257
467,-0.6755241236364723,-0.48939331290673804,0.18613081072973425,False,0.12345025,1.0,False,26.20214978169649,1.418336924908539,0.039344760648255185,0.680997080671644,0.3619914337527434,0.3619914337527434
468,-0.6779541326209498,-0.49163029857943696,0.18632383404151287,False,0.10956155000000001,1.0,False,27.3980622419976,1.4377198479529776,0.03764620933285806,0.6822063986336319,0.6402838706114605,0.6402838706114605
469,-0.6644919309925607,-0.4794298587337482,0.18506207225881244,False,0.13772485,1.0,False,22.86014932388381,1.359079062906461,0.044002230593339985,0.6739932142154239,0.10325577182299292,0.10325577182299292
470,0.28229958822203444,0.3778013597941051,0.09550177157207068,False,0.2186539,1.0,False,24.781074247911185,1.3941201289096061,0.04293650728816424,0.23247725336062164,1.2889632327243832,-1.2889632327243832
471,-0.6126372883677783,-0.43254376286689894,0.18009352550087937,False,0.1086821,1.0,False,24.30965040521977,1.3857787133404293,0.04523387771544854,0.640799231477949,0.6334038320181727,0.6334038320181727
472,0.012561585172221602,0.3315578377970138,0.3189962526247922,True,0.13101420000000003,0.9999998834407098,False,47.822014796113095,1.6796278694878515,0.02059414108581236,0.39829439943496675,0.033326367927370974,0.033326367927370974
473,-0.35784316479050526,-0.20177010000868006,0.1560730647818252,False,0.12181705000000001,1.0,False,26.259967894454643,1.4192941907835552,0.04326452916512825,0.49661630341828983,0.2731418388174179,0.2731418388174179
474,1.5312795819751188,1.0265189084098116,-0.5047606735653072,True,0.10437225,0.00949312123298962,True,203.25443419761925,2.308040028935486,0.00499493016381441,0.04324720803646603,0.25492501613586604,0.25492501613586604
475,0.05380561618553154,0.2564537572652623,0.20264814107973078,False,0.15131215,1.0,False,23.79541650353535,1.3764933108832118,0.04309963404152012,0.42855008858051674,0.2791365194107453,-0.2791365194107453
476,-0.21839949222286473,1.3377929501165997,1.5561924423394644,True,0.10282545,0.9936434111728001,False,71.98952937570598,1.8572693344169093,0.015247178636922105,0.28184774081511416,0.5063369597471685,0.5063369597471685
477,-0.0773130891151829,0.05214495775884837,0.12945804687403129,False,0.18315405,1.0,False,26.02771121400144,1.4154359794487321,0.045119614679549384,0.36518528440982956,0.7704217895891371,-0.7704217895891371
478,-0.47934926205583883,-0.31037134780360603,0.1689779142522328,False,0.17720555,1.0,False,24.11185618211137,1.3822306445798092,0.05245138328157724,0.5714107251705786,0.5479925373277281,-0.5479925373277281
479,-0.16110551643011548,-0.02371330344823617,0.1373922129818793,False,0.1837753,1.0,False,23.277024722479176,1.366927467851252,0.04732448389940284,0.40162935255781834,0.7509361411681497,-0.7509361411681497
480,-0.6758589171090618,-0.4897704914989194,0.18608842561014238,False,0.153304,1.0,False,26.75907392068435,1.427471079271569,0.03862621748930623,0.6806382547423386,0.1419182195843615,-0.1419182195843615
481,-0.1497047699412056,1.2606745044243073,1.4103792743655128,True,0.10884595,0.997531673896183,False,43.38564937404964,1.6373461021325497,0.02548118057164,0.29380760494897273,0.38383048781419926,0.38383048781419926
482,-0.34631006622838323,-0.1856752199194565,0.16063484630892672,False,0.1212976,1.0,False,35.46470347633672,1.549796333023431,0.027896835148785225,0.52164379561941,0.3000872195079102,0.3000872195079102
483,-0.6896353950459837,-0.5021872772627662,0.18744811778321746,False,0.14479514999999998,1.0,False,23.53559262250576,1.3717251382467723,0.044786094549804034,0.6904746209371738,0.0030745965961631845,-0.0030745965961631845
484,-0.7900552205252425,-0.5934138226340474,0.19664139789119506,False,0.1216775,1.0,False,20.778111989809023,1.3176060826985785,0.050653892910197965,0.757061915860076,0.4412249719062501,0.4412249719062501
485,-0.22642222105742052,-0.06970557127656812,0.1567166497808524,False,0.16627165,1.0,False,31.734591302822054,1.5015329095801127,0.0320438743974642,0.4868252178363664,0.45722894124506847,-0.45722894124506847
486,-0.16987192713431284,-0.021226049200784285,0.14864587793352857,False,0.1343798,1.0,False,28.55928311370242,1.4557473017151055,0.03323752189689582,0.44327963635727163,0.007253116820535718,0.007253116820535718
487,-0.01671419544093665,0.10740052448809924,0.12411471992903589,False,0.11043645,1.0,False,46.23339582846525,1.6649557934034982,0.02309790104277387,0.3417575031608649,0.38782518476769573,0.38782518476769573
488,-0.5431332841434595,-0.36921356013976914,0.17391972400369038,False,0.1606825,1.0,False,22.07052333973097,1.3438126313430148,0.0520764891335939,0.6017428187366978,0.3006647822160183,-0.3006647822160183
489,-0.5288564436541239,-0.35676742674954876,0.17208901690457512,False,0.1609889,1.0,False,20.828789287228773,1.31866402649325,0.05698767829006567,0.5904865273668949,0.3123116506259231,-0.3123116506259231
490,0.04408354588072423,0.16197016886767543,0.1178866229869512,False,0.16032685,1.0,False,23.07989956031537,1.3632339145142087,0.0566419770969435,0.3160447438209034,0.4987464569839977,-0.4987464569839977
491,-0.3561786143817077,-0.1945249764983002,0.16165363788340753,False,0.11000694999999999,1.0,False,29.91589064793733,1.4759019370703113,0.03457420955983704,0.5278819851315323,0.5315907471669732,0.5315907471669732
492,-0.44829663717358376,-0.27930964155649085,0.1689869956170929,False,0.18599539999999998,1.0,False,20.321093429313667,1.3079470725853675,0.04819400735265053,0.571776055386205,0.6603693779728589,-0.6603693779728589
493,-0.638017520050082,-0.4555098114669139,0.18250770858316817,False,0.13841655,1.0,False,25.396367887192568,1.4047716095592084,0.04213054574527134,0.6566021105238824,0.08083630747305194,0.08083630747305194
494,1.0810528531509425,2.067136849877114,0.9860839967261716,True,0.14798945000000002,0.9756231051342336,False,89.4837444172793,1.9517441487117893,0.011218922472334058,0.19662886645116687,0.4123401687691752,-0.4123401687691752
495,-0.19819869597537104,-0.041250426661854044,0.156948269313517,False,0.16241545000000002,1.0,False,23.869547568884204,1.3778441873268563,0.04264564444677287,0.5006043240461968,0.3929699503192967,-0.3929699503192967
496,-0.2623789868930524,-0.10409468726075834,0.15828429963229407,False,0.13172745000000002,1.0,False,36.27156880446833,1.5595663399308453,0.027027057509854617,0.4993529131093679,0.09299874114094438,0.09299874114094438
497,-0.7446572596836003,-0.5521798518015149,0.19247740788208545,False,0.1157464,1.0,False,27.00275303271149,1.4314080443798647,0.04530894673110702,0.7260601088382622,0.539107215825092,0.539107215825092
498,-0.04544894930447181,1.563844199166374,1.609293148470846,True,0.14654050000000002,0.9998567885658287,False,64.64036122792551,1.8105037747290362,0.01624559748731612,0.2817230398543612,0.3176286698895028,-0.3176286698895028
499,-0.4321604908691597,-0.26898483082264923,0.16317566004651046,False,0.1396709,1.0,False,32.46869840425925,1.5114648791040417,0.03326122780819788,0.5361569472361758,0.01807820658361675,-0.01807820658361675
500,-0.3582445578606205,-0.19807203780768373,0.16017252005293675,False,0.18345245,1.0,False,24.185594549286662,1.3835567680238594,0.048825919768937985,0.5200607673447586,0.6628812290264774,-0.6628812290264774
501,-0.11236929051907642,0.0205595197089181,0.13292881022799452,False,0.14604045,1.0,False,22.5317033499757,1.3527940247257173,0.05850153226279584,0.3798398828705275,0.23249895826822572,-0.23249895826822572
502,-0.18569967026111894,-0.045879388511238475,0.13982028174988048,False,0.14225355,1.0,False,32.70490839345884,1.5146129370096122,0.03112376156251389,0.41295520418313847,0.14720846168777454,-0.14720846168777454
503,0.03500562059883802,0.15390679561999562,0.1189011750211576,False,0.15657535,1.0,False,39.14538832760667,1.5926806056827667,0.026626284982734137,0.32000658526001985,0.44099324213917884,-0.44099324213917884
504,-0.1793260423077035,0.010760766720352411,0.19008680902805591,False,0.17025400000000002,1.0,False,22.86480600722468,1.3591675210305318,0.04548781995282311,0.454524989285063,0.534810724921843,-0.534810724921843
505,-0.9039980796524009,-0.696665221777159,0.20733285787524192,False,0.1142756,1.0,False,23.836139902877463,1.3772359257907327,0.04270849666627791,0.8391860300895906,0.6341048217407163,0.6341048217407163
506,-0.2973665747052931,-0.14214974787547505,0.15521682682981805,False,0.16004735,1.0,False,22.814950702924545,1.3582195347141597,0.04306681345954553,0.4918681109118178,0.3648898868266864,-0.3648898868266864
507,-0.4563468510295539,-0.28751314480652795,0.16883370622302596,False,0.16189945,1.0,False,20.67640137115443,1.3154749541198392,0.05789943728832179,0.5715397194583358,0.3377366051636969,-0.3377366051636969
508,-0.5418005925451825,-0.3680142412255446,0.17378635131963793,False,0.14345950000000002,1.0,False,24.26702767668593,1.3850165854516054,0.04211234098862093,0.6002864868524754,0.03803105272949267,-0.03803105272949267
509,0.3300107138073824,0.42110231088638944,0.09109159707900705,False,0.14865385,1.0,False,64.86803080311213,1.8120307142656227,0.01656893616341995,0.21773768416473172,0.40445251484177835,-0.40445251484177835
510,-0.3735420012332288,-0.20973166323301465,0.16381033800021413,False,0.19614065,1.0,False,20.73156886282857,1.3166321686007647,0.0464713849564748,0.5331453326430649,0.8095820399774961,-0.8095820399774961
511,0.45752260452651644,0.8677000235001834,0.41017741897366694,True,0.1046234,0.9999203526827372,False,30.36745025467799,1.4824083287371599,0.03520628345430117,0.35045861420746566,0.5205887504828366,0.5205887504828366
512,-0.22989197188136837,-0.08594811237276892,0.14394385950859945,False,0.13071985,1.0,False,22.86907969072187,1.3592486878562806,0.043485987333591804,0.43335050902007627,0.06442100120114806,0.06442100120114806
513,-0.8259970683035515,-0.6259160923385737,0.20008097596497776,False,0.12338450000000001,1.0,False,24.513711298164424,1.389409067037346,0.04282002285806148,0.7822741729350441,0.42344440916732784,0.42344440916732784
514,-0.6663602101166338,-0.4811404778591206,0.1852197322575132,False,0.1442292,1.0,False,28.303824801253903,1.45184512732073,0.036040375722856795,0.6745506480671141,0.0037650351312500164,-0.0037650351312500164
515,-0.5306838850707591,-0.3576304991204534,0.17305338595030573,False,0.1488015,1.0,False,27.711654753896703,1.4426624597060618,0.03831971255061894,0.5955279176226458,0.1261572052818753,-0.1261572052818753
516,-0.6220375735705991,-0.4409899658111445,0.18104760775945455,False,0.1698769,1.0,False,21.54847775561698,1.3334165958106179,0.045937116629272086,0.6471613474872246,0.40131695888195285,-0.40131695888195285
517,0.11083257193575936,0.2704208646834514,0.15958829274769204,False,0.13781555,1.0,False,27.27336646040236,1.4357387479504367,0.039758745924720645,0.4168855477358815,0.07042089324631336,-0.07042089324631336
518,-0.1568199951786474,-0.019793776209020546,0.13702621896962686,False,0.11742749999999999,1.0,False,26.505993542602337,1.4233440878298556,0.040998369702810865,0.39979156760444506,0.28922468538129364,0.28922468538129364
519,0.04451934459783753,0.16253146574971553,0.118012121151878,False,0.1544428,1.0,False,55.25887968801057,1.7424020758347982,0.01819498021473112,0.3163558423823024,0.41204903570086343,-0.41204903570086343
520,-0.6402224842890097,-0.4574009074890025,0.18282157680000727,False,0.16396275,1.0,False,23.179726781714084,1.3651083126503025,0.043958414648697285,0.6588584417846526,0.31163632093089144,-0.31163632093089144
521,-0.04484122888106508,0.08158312950374828,0.12642435838481336,False,0.17157445,1.0,False,29.19122955630292,1.4652523881799078,0.0364546937445303,0.35176475366435433,0.6289158121965998,-0.6289158121965998
522,-0.04544740461014381,0.1608777890306,0.2063251936407438,False,0.1178983,1.0,False,35.025354893588,1.5443825444587709,0.0290728210170701,0.4281734200663511,0.30063390169075205,0.30063390169075205
523,-0.7390069161087081,-0.5470312850722077,0.1919756310365004,False,0.14641635,1.0,False,22.951095142147743,1.3608034133087572,0.04387374577608137,0.7223398992882144,0.009754964061083738,-0.009754964061083738
524,-0.6627691236408934,-0.47776091381495034,0.18500820982594302,False,0.1455525,1.0,False,25.669178661708614,1.4094119727464576,0.03770451402910107,0.6732382173645914,0.025803322434614383,-0.025803322434614383
525,-0.7058751412675417,-0.5169884870907633,0.1888866541767784,False,0.1269144,1.0,False,24.385694279064392,1.3871351247942758,0.041467003135367414,0.700235823137779,0.3093603770396197,0.3093603770396197
526,-0.3646063312264133,-0.20780610912414213,0.15680022210227115,False,0.1379862,1.0,False,34.92401301134075,1.5431241413492742,0.02989891247557702,0.5002333711058359,0.014340377058468225,-0.014340377058468225
527,-0.7551953796993243,-0.5618056483813301,0.1933897313179942,False,0.13072099999999998,1.0,False,22.203592861465687,1.3464232552460267,0.05107838272066498,0.7331656368276007,0.2604248165480703,0.2604248165480703
528,-0.04575215751234647,0.1058274312352835,0.15157958874762997,False,0.1220846,1.0,False,27.64669563304615,1.4416432313336145,0.036582485965376374,0.4396394682792364,0.22786318465238595,0.22786318465238595
529,-0.3544346707857745,-0.19383034696840423,0.16060432381737028,False,0.1596842,1.0,False,29.820439222182195,1.47451403584284,0.0358192321527646,0.5219148354418489,0.33908078110902895,-0.33908078110902895
530,0.12353925337391647,1.616598999631512,1.4930597462575954,True,0.16623335,0.9999978142863735,False,36.28276045241339,1.559700321487405,0.027558381191384314,0.2754801682527134,0.6157612338212103,-0.6157612338212103
531,-0.5095171980652231,-0.33866092433720824,0.17085627372801487,False,0.136888,1.0,False,25.414804825727725,1.4050867788652055,0.04635677502996011,0.5824157979235229,0.059473668902889576,0.059473668902889576
532,-0.17325661902098927,-0.02216980830409552,0.15108681071689375,False,0.1458621,1.0,False,20.663026872091013,1.3151939404923674,0.048170032393889686,0.459830690096622,0.17140527816832868,-0.17140527816832868
533,-0.238619594230016,-0.060613464958336694,0.1780061292716793,False,0.1397946,1.0,False,24.138349728538167,1.3827075752771352,0.04305901420548769,0.48311521521850903,0.05630664587451501,-0.05630664587451501
534,3.3371599830070733,1.3176238017457809,-2.0195361812612926,True,0.08990137000000001,0.05769726559036309,False,90.69143633880824,1.9575662801539446,0.011321877957114876,0.08342950492133691,0.6421614053814894,0.6421614053814894
535,-0.7237104282005629,-0.5332147258111593,0.1904957023894036,False,0.1459945,1.0,False,24.52354208427263,1.3895831981691804,0.05069264229460317,0.7123379991083814,0.008998079075507303,-0.008998079075507303
536,-0.5887435947759195,-0.41080178135270945,0.17794181342321008,False,0.14166,1.0,False,29.44447291119439,1.4690037843711357,0.03423384731213829,0.6262235645749218,0.007842933229505489,0.007842933229505489
537,-0.08748749873559439,0.14666313628435276,0.23415063501994715,False,0.12792375,1.0,False,44.16444171135137,1.6450727448326576,0.025496222778493928,0.4287187025420933,0.11119217658605174,0.11119217658605174
538,-0.9953475370866984,-0.779666355702701,0.2156811813839974,False,0.16324295,1.0,False,21.770754045788497,1.3378734714046112,0.05154792465462487,0.9099002283897248,0.15652643622309947,-0.15652643622309947
