event_idx,s1d,s2d,ds,cat_e,g_e,c_prime,in_catalog,SNR,log10_SNR,sigma_dL_over_dL,z_e,m_e,ln_M_ratio_signed
383,-2.960756779229265,1.1116436391301212,4.072400418359386,True,0.17152810000000002,0.07241447702949377,True,136.12304068130743,2.133931641690036,0.010203712902675563,0.0571031129967636,0.8854611252894827,-0.8854611252894827
384,0.13153836786328188,1.3328701884918626,1.2013318206285808,True,0.14250335,0.9973010803389406,False,50.57449373515,1.7039315440551763,0.021372875292991242,0.280617034447586,0.25034615514314024,-0.25034615514314024
385,0.3809407585184662,0.8915006383755745,0.5105598798571083,True,0.20106279999999999,0.9994190875311997,False,27.33754276830437,1.4367594754795867,0.0370103664763399,0.3440354615160723,0.9999008760917352,-0.9999008760917352
386,-1.4643978998946303,-4.090914067665704,-2.6265161677710736,True,0.082925395,0.0016859114613448911,True,309.9688163411626,2.491318004891819,0.003255727288582009,0.05234400689306738,0.7999048595651649,0.7999048595651649
387,0.04293387128750933,-0.854835013946608,-0.8977688852341174,True,0.09081669,0.28667707933396297,False,63.83430935653512,1.8050541639753213,0.017902189948726856,0.1576653680946141,0.6906468760267221,0.6906468760267221
388,-0.9275925996794491,-0.7170751865897433,0.21051741308970573,False,0.1223223,1.0,False,23.648907896164964,1.37381108986789,0.05360205845765653,0.8834451478646905,0.5064232636810001,0.5064232636810001
389,0.004996050259142844,0.12798767464614602,0.12299162438700317,False,0.14515295,1.0,False,53.812624555799545,1.7308841740257686,0.019061651774356744,0.3406855516286521,0.24514054344658587,-0.24514054344658587
390,0.13662706773458477,0.24714955888338586,0.11052249114880108,False,0.1323451,1.0,False,64.04086441036453,1.8064571853040674,0.01562553582357162,0.2896275850989578,0.07110604549146989,-0.07110604549146989
391,-0.34451338737539994,-0.18495142384318247,0.15956196353221747,False,0.14661775,1.0,False,26.571915389476555,1.4244228608874576,0.04559267535721008,0.5232602956585253,0.13487543207744,-0.13487543207744
392,0.06523668926496912,0.2722086707834135,0.20697198151844437,True,0.08996005,0.9995108012706884,False,21.391472816478053,1.3302406870516166,0.05058588508086025,0.3916998540169257,0.9070709631088064,0.9070709631088064
393,-0.3966833865296945,-0.23305446468331306,0.16362892184638142,False,0.13292985000000002,1.0,False,28.41756835271659,1.4535869132755412,0.037765143401790366,0.5471163124060829,0.10912845845668993,0.10912845845668993
394,-0.1373682775761108,0.036056261022521206,0.17342453859863202,True,0.15096104999999999,0.9999999939318205,False,33.63605380640029,1.5268050385339202,0.03851065251635283,0.48743791749109205,0.22757716273070394,-0.22757716273070394
395,-0.6417543681487275,-0.4577805651102103,0.18397380303851724,False,0.1554238,1.0,False,20.1593075127842,1.3044756096910506,0.049231700119852784,0.6782592719302122,0.16987504553147492,-0.16987504553147492
396,0.9753511524531957,-0.6622347712102788,-1.6375859236634747,True,0.08311270000000001,0.11416030579375158,True,135.05974619098578,2.130525929243501,0.007993295189970107,0.11028393773915898,0.8521772934229258,0.8521772934229258
397,-0.7703900289276693,-0.5743679438951149,0.19602208503255436,False,0.1358739,1.0,False,22.55049760452549,1.3531561295627705,0.046415603335596835,0.7656776241219573,0.19532361880464802,0.19532361880464802
