event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh
0,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.06802659434227132,2.542285170473827e-05,17280430.85574753,4133109.51621036,0.2391786,0.009664783649333264,0.03269765709068652,0.003238052033611048
1,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,32434976.25016653,2859295.5274299546,0.0881547,0.018140579407188724,0.02538883315088442,0.002238144912303318
2,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.00171221763926061,0.0,419377871.3511423,40633394.27321383,0.0968897,0.23455412817896276,0.32875516128795723,0.03180623471402825
3,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.056173177055057234,0.0,86909196.41760573,17786151.87625517,0.2046521,0.04860750218124312,0.0838598141457689,0.013922305319406972
4,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,184291777.20612225,16928332.188207276,0.09185614,0.1030726704627209,0.14425640846714596,0.013250837556785139
5,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,393191406.93194175,63848018.99590302,0.1623841,0.2199082831033836,0.3077748831989761,0.04997773665066759
6,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,85694864.38247728,14598132.083823645,0.1703501,0.047928337610872035,0.06707859432094429,0.011426847885817961
7,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,182403574.9564513,33979274.27796554,0.1862862,0.10201661657253769,0.14277839746130241,0.026597649357827918
8,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,361330668.7082784,27995190.598115526,0.07747804,0.20208886966339223,0.2828355411570518,0.021913542271180603
9,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,428024830.0446724,61444908.704553016,0.1435545,0.2393902914491566,0.3350411269187858,0.04809667573174845
10,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,215917728.68293843,18907462.020973586,0.0875679,0.12076076986714503,0.16901196860968593,0.014800023124873342
11,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,437839636.0075576,48432168.645562,0.1106162,0.2448796207942013,0.34272377385763525,0.03791081082944699
12,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,601608129.6159085,99955120.26749557,0.1661466,0.3364738103439074,0.4709153571510793,0.0782409659089854
13,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.03593889577090468,0.0,63455214.52992904,12397349.333856342,0.1953716,0.035489909075375484,0.05979854081245764,0.009704161067449238
14,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,474011748.4308804,42503846.62603403,0.08966834,0.2651103455735258,0.37103789130749965,0.03327035179357096
15,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.013370603938688082,0.0,161281295.36469537,26127689.221662648,0.1620007,0.09020312279225096,0.13001279648841374,0.020451735100732445
16,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,126434397.58526438,10877493.713563599,0.08603271,0.07071357819119053,0.09896791044539087,0.00851447742287286
17,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,195079224.41202262,15310271.946743969,0.07848233,0.1091059889745076,0.15270040099922538,0.011984283168653569
18,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,42475887.856199995,4695369.502299869,0.110542,0.023756367527547766,0.03324846676005204,0.0036753519397144784
19,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.016386301783821253,0.0,156553410.6718323,27109650.661081374,0.1731655,0.08755886102256724,0.12716187492644934,0.02122037617984766
20,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.06091939293094624,0.0005712622222276685,3416145.6349060666,785023.258695661,0.2297979,0.001910618360826346,0.019842289014300796,0.0006777456516344157
21,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.01154746819023779,2.4134414836807636e-06,277098012.3483706,28779769.919991866,0.1038613,0.15497833134852287,0.22015580614453995,0.022527947592688446
22,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,1.2035639355975944e-05,0.0,420244795.65513265,36141369.88106069,0.08600076,0.2350389908486704,0.328954611606335,0.02829005338796689
23,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,196964666.22114846,38202237.32167731,0.1939548,0.11016049897606511,0.1541762512399775,0.029903219964453498
24,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.010151728468332484,0.0,269303197.7842359,45854729.539425075,0.1702718,0.15061876433437188,0.21366098315443338,0.03589329212008956
25,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,202357706.33518887,25328978.96074492,0.1251693,0.1131767759629922,0.15839771249758194,0.01982653589004286
26,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0038029399234339217,0.0,31619860.689917628,5305449.515640388,0.1677885,0.017684692884174714,0.02582253456085077,0.004152898756703815
27,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0017280742448946445,0.0,495999727.9482898,119569597.78857861,0.2410679,0.277408017240147,0.3887362280219831,0.09359441316554053
28,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,90756366.36397864,16421885.094091939,0.1809447,0.0507591884154752,0.07104054047160777,0.012854410543148015
29,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.010259983734796412,0.0,320935065.8800406,60843021.405490465,0.1895805,0.1794959861306613,0.2541069022262099,0.04762554185165329
30,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.006278035520302444,0.0,318984959.01922137,60793466.24397404,0.1905841,0.17840530956939782,0.2514582446591801,0.04758675200584604
31,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0003810927787130612,0.0,518709796.724635,79099834.93878299,0.1524934,0.29010954668794153,0.406133177823486,0.06191626274161209
32,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.00016743378314705776,0.0,519489589.7161939,85205064.74750905,0.1640169,0.29054567762805505,0.40668335609549194,0.06669519828841262
33,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0006165640855085992,0.0,368144405.1282925,49637491.413139515,0.1348316,0.205899728830779,0.2883428277075366,0.03885429043624432
34,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,456480600.9374697,68492208.79931945,0.1500441,0.2553053384494117,0.3573151934636415,0.05361302712014567
35,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.023141231471902095,7.443145614275927e-07,103368560.88545665,12016044.185799006,0.1162447,0.05781307106521532,0.08743452072245914,0.009405772707116794
36,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.04356448691776935,0.0,159213022.23698282,37937554.694243014,0.2382817,0.08904635694110187,0.1369030534344592,0.02969603673687729
37,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.08899403962133953,0.02017712664542409,27022430.096001886,2124336.4008637574,0.07861382,0.015113392874126485,0.046232345520616606,0.0038972101003423034
38,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,825744867.9094366,99707128.09679516,0.1207481,0.4618313955544453,0.646360845614744,0.07804684731934695
39,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,489783207.06698984,56103359.75586661,0.1145473,0.2739311751480215,0.38338317341191314,0.04391551974817393
40,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.010274091560022302,2.291554961334529e-05,111711246.67879473,10245376.28098657,0.09171302,0.062479057342991536,0.09033864048743832,0.00802221818277661
41,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,7.102593626602961e-05,0.0,76550863.07646313,14607223.4070135,0.1908172,0.0428141830478535,0.059941043562384014,0.011433964218686766
42,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,17537057.517950345,3637889.529422619,0.2074401,0.009808312545663752,0.013727323980341082,0.0028475979008428004
43,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0859292021020679,1.6699851185692376e-08,120134322.38542306,14213066.864341147,0.1183098,0.06719000494875922,0.11825296921675447,0.011125435714207049
44,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0035837587941735423,0.0,693928766.939337,73333421.516638,0.1056786,0.38810788090313364,0.5441903204264241,0.05740253943487442
45,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.00013072840547639965,0.0,11578057.794532433,2412167.4577209237,0.2083396,0.006475499632951252,0.009099693429469436,0.001888150515163554
46,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.07673516702630731,2.408904906586009e-05,36157119.87396192,8462134.612176707,0.2340379,0.0202223395864358,0.04992783658346602,0.006626496172257778
47,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.00030011396142526727,0.0,539732641.2835879,73898410.1575052,0.1369167,0.30186742738269656,0.42256621841733394,0.05784479048585364
48,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0006968356311266085,0.0,547941937.9841282,104632215.28581253,0.1909549,0.30645881038617756,0.42910393922668516,0.0819020132960718
49,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.012860062062114656,0.0,58722797.96239655,5349707.247757517,0.09110103,0.03284311267049827,0.049590128015226234,0.004187541981588327
50,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,113566391.55419351,15434870.373591335,0.1359105,0.0635166225523645,0.08889533768974547,0.01208181395288142
51,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0004568143269161464,0.0,131290363.29913156,25897382.265763532,0.1972527,0.07342947448017088,0.10289770994548773,0.020271459806811713
52,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.020613549402994424,0.0,371525942.50822884,67982356.34560032,0.1829815,0.2077909911176998,0.29662530051158137,0.05321393452395555
53,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.014709070231775739,0.0,229839402.29452556,43930259.52363616,0.1911346,0.12854703194682401,0.1840546117900855,0.034386892122818286
54,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.04804740057203608,0.0,109803478.17195874,26444626.865894593,0.240836,0.06141206022784445,0.0994905630850597,0.020699821515428
55,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.01701024843602863,5.8993994183363255e-05,312817956.0191766,20824230.585734975,0.06656981,0.17495616236596465,0.2496555007129713,0.016306927568345137
56,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.05875338817875572,0.0009629128907422489,9570209.378249308,1557087.8768882076,0.1627015,0.005352528758785894,0.024049027812301248,0.001325458069315609
57,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.032208112422308324,0.0008482744073869279,14098157.516647179,1756182.4114805625,0.1245682,0.007884967880143881,0.02011235654663575,0.0014686067310333809
58,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.00038160823378998577,0.0,618242514.187039,50005836.38379578,0.08088385,0.3457772663376746,0.4840436485724162,0.039142616499128716
59,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.021260601159860705,0.0,174828449.4088536,41036033.616698824,0.2347217,0.09777991957434227,0.1428405336649591,0.03212140507311459
60,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,488330944.91606605,64990480.51884755,0.133087,0.27311893848517665,0.3822463992963175,0.05087201092926198
61,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.010855061868211608,2.0950333709428588e-09,362691283.3835894,41106325.62349473,0.113337,0.20284984874873804,0.2869597436614358,0.0321764271438411
