event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh
0,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,164819621.18056995,15777254.02633595,0.09572437,0.09218207538763167,0.12901436492107746,0.01234981850963144
1,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,114072010.53478561,18768146.371879943,0.1645289,0.063799410527804,0.08929111648844608,0.01469097227362977
2,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.04148024272503831,0.0,63746292.87256044,14530450.485226296,0.2279419,0.03565270647493241,0.06158804435932048,0.011373869372717787
3,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,220727793.00762844,42184675.69362555,0.1911163,0.12345099393768914,0.17277709917869472,0.03302051724807813
4,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,94170244.24155651,21506337.368527953,0.2283772,0.05266853844079943,0.07371279079677566,0.016834321287143947
5,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,106040157.88038586,18718062.74765359,0.1765186,0.05930727032273046,0.0830040957931867,0.014651768767844315
6,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,120952209.83668643,10615029.984407846,0.08776218,0.06764744176453953,0.09467666789978384,0.008309031062243566
7,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,19556047.990065183,4499849.973966676,0.2301002,0.010937515067634726,0.015307710900756534,0.0035223068859951746
8,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.04028581021842138,1.638724956866413e-05,31854269.52470923,7695403.9376280755,0.2415816,0.017815795557057413,0.03628759935367977,0.006025476456063925
9,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0014785982168445577,0.0,419437282.1387197,73803264.71458463,0.1759578,0.23458735607780193,0.3287358272598504,0.05777031434760258
10,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.026855645115596048,0.0,49328175.49898481,11889020.54280142,0.2410189,0.027588788033920047,0.04618061040246708,0.00930626113490904
11,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,130719474.18837841,30889012.86436875,0.2363,0.0731101815302874,0.10232210112141031,0.02417871336671486
12,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.012534367501403337,0.0,262688614.67833456,41826000.1384907,0.1592227,0.14691928975629395,0.20915481950976958,0.03273976002617103
13,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.007090525430463724,0.0,103026977.35565193,21127402.93614165,0.2050667,0.05762202658598347,0.08264374296421106,0.01653770620702865
14,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,6.702931565896343e-05,0.0,638317972.4414656,110164141.7681252,0.1725851,0.35700528271700704,0.4996692791248944,0.08623218938065193
15,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,145017773.28787223,18715353.81291345,0.1290556,0.08110708672921661,0.11351425145254014,0.014649648319486237
16,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,646597757.0074435,113610712.84982303,0.1757054,0.36163608892555993,0.506131481083289,0.08893003066966598
17,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.05333914204347313,1.5032136422983578e-06,98211355.95253783,13508751.678746937,0.1375478,0.054928694493357064,0.0919080174964201,0.010574289895976826
18,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.05194962256276463,0.007523341040131696,5496452.351159259,662405.5822775068,0.1205151,0.00307411448570189,0.01894281706279403,0.0013516204390405112
19,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.007284527486899949,0.0,79408038.15223365,16985469.36302329,0.2139011,0.044412174393445726,0.06421043296944247,0.013295562306602372
20,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.022356085707132017,0.0,162535275.43582523,27239902.25124628,0.1675938,0.09090446213900773,0.13352664574348408,0.021322332039621635
21,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,5.582045861193872e-06,0.0,78939921.58352602,11198326.737785654,0.1418589,0.04415036116685463,0.061792661938639304,0.008765612988949484
22,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.00771351720855279,1.256459170519659e-05,59934602.6525946,5785494.656626319,0.09653012,0.03352086372044481,0.04908828550452961,0.004530050722350184
23,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,172847405.63482207,22735223.400687862,0.1315335,0.09667194028634292,0.13529820118808336,0.01779624529754923
24,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.03819612583807115,0.0,228914498.8537036,47912419.94948416,0.2093027,0.1280297420871736,0.18994974017476626,0.037503971841086635
25,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,181113658.9028365,25397065.33605273,0.1402272,0.10129517856627164,0.1417687015327073,0.01987983124654955
26,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.08155688047648599,0.0020537973274785287,88463793.22587541,9026255.226378242,0.1020333,0.049476973662555934,0.09223031057608481,0.007292832378875183
27,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,639356676.9557991,115995128.18790327,0.1814248,0.35758622045463756,0.5004634463097949,0.09079645790901436
28,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,647153560.9174633,74423886.08142096,0.1150019,0.3619469448635071,0.5065665426855317,0.05825611252457521
29,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.016535215618741213,0.0,146985741.2783926,17481457.708032195,0.118933,0.08220775285357233,0.11971464364579708,0.013683802619747346
30,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.012119504631958603,0.0,330056852.1261075,56506383.29706408,0.171202,0.18459771601804884,0.261771129352391,0.044230990842230575
31,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.03293548389368497,0.00017337739411482517,7684744.898049981,1315001.25899151,0.1711184,0.0042980060775086384,0.015297174881278382,0.0010485310095004008
32,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,699908542.0405935,84272438.26184806,0.1204049,0.3914523132907145,0.5478610823603166,0.06596517468506805
33,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.001397432826405846,0.0,352572419.37093896,53990400.60850667,0.1531328,0.1971904625751136,0.27637374910440304,0.04226157781730291
34,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.009173842407399423,0.0,127288551.106232,20456965.19057924,0.1607133,0.07119129828118022,0.10222187475857693,0.01601291371361495
35,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.00636942545842621,0.0,39028371.491560936,5586788.039426934,0.1431468,0.021828203810455596,0.03234491286828392,0.004373119569700281
36,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.12249393907434471,0.018502232751095856,34656494.76054308,2849854.045082721,0.08223146,0.01938305397017899,0.06164891311840627,0.00427964359667904
37,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.003016960338950573,0.0,264157323.07299435,24713013.46347946,0.09355415,0.14774072464971996,0.2076222776247173,0.019344382146005697
38,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0005446490281634086,0.0,780378862.1912373,122062559.65650426,0.1564145,0.43645861208851794,0.611003600056023,0.09554580639080786
39,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.04660610890208608,0.0,166401197.29814312,25218084.235313952,0.1515499,0.09306663614476192,0.14338686417033472,0.019739731828292837
40,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,127932635.50794323,29164058.386033807,0.2279642,0.07155152867395302,0.10014067260022752,0.0228284863430989
41,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.05739725356180548,0.0,154590049.40928122,36279065.2276305,0.2346792,0.08646077139815682,0.137182712057578,0.02839783592965123
42,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,1.0908337489930585e-05,0.0,780314350.652087,65360921.978761874,0.0837623,0.4364225313869441,0.6108026844884201,0.05116197804209088
43,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0009953649498910047,0.0,501229002.05017966,89643299.97650449,0.178847,0.2803327014253806,0.39262300798312094,0.07016927555747689
44,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,140427570.89479938,17295728.47551096,0.1231648,0.07853982938441809,0.10992122022021672,0.01353842102737762
45,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,68736209.93664877,16600420.60543825,0.2415091,0.038443520503535736,0.0538040216846707,0.012994161171424056
46,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.024145849193455984,0.0,209755238.96090987,44668326.14293046,0.2129545,0.11731414689797083,0.17099297970719812,0.03496462185836585
47,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0009433145248280349,0.0,54432191.01490062,7077069.992419576,0.1300163,0.03044341626141932,0.0428732383840312,0.005539654102066714
