event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh
0,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.05344242382942666,1.212623686525595e-06,16248795.863608154,3593686.9815599634,0.2211664,0.009087799829465575,0.027780032073279372,0.0028131321548298476
1,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,1240041095.4251719,116070773.61868204,0.09360236,0.6935434077779578,0.9706557584369431,0.09085567019903906
2,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.039271562773260424,0.0005553565656442833,3545094.940707932,833194.9956734704,0.2350276,0.001982738503704163,0.013842448122859013,0.0007136912557013815
3,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0825507374549239,0.0,126546161.52578753,29286615.36890252,0.2314303,0.07077608671970873,0.12231978987532996,0.022924419164678
4,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,188069796.21509087,37242934.64257423,0.1980272,0.10518568122324864,0.1472136942539386,0.02915231527831797
5,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.16211459850219567,0.05930772622364175,11516147.119571505,858470.1698458755,0.07454491,0.00644087357043716,0.05470142077641483,0.0072395602052311445
6,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.022228429360848442,0.0009905899293303614,851663.1491265104,203299.27478531137,0.2387085,0.00047632724826880517,0.006931050126864482,0.0002688300865727173
7,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.06239607533497697,1.766926754410942e-06,127519670.83237547,22882424.769903015,0.1794423,0.07132056138630279,0.11740184122335937,0.017911664447517184
8,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.06060948286918756,0.0,94291593.27461365,12622739.631670956,0.1338692,0.05273640782208647,0.09088870300818369,0.00988058779336719
9,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0036719479022283255,0.0,245952294.56369144,48382917.87846677,0.1967167,0.1375588221646997,0.1935566801976816,0.03787225925170914
10,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.029599570921238844,0.0,275243158.4094189,26979215.891427286,0.09801957,0.1539409288571886,0.22379133071042545,0.021118276934320862
11,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.010353633052115235,0.0,95556540.47375262,9986371.583884709,0.1045075,0.053443880981150785,0.07771578347942099,0.007816941809065775
12,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0002051211306029548,0.0,657190246.3927464,91386268.16185664,0.139056,0.3675603693483922,0.5144806753477588,0.07153360300769286
13,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,37727153.87436681,7871025.646050984,0.2086303,0.02110044494518984,0.029531343189102034,0.00616113159179189
14,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0724772816113701,0.0005457334452110096,44102931.393988185,6626722.208303664,0.1502558,0.02466635778832523,0.054947553147614285,0.005247572539796206
15,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.031709003481147344,0.0,202864170.02137896,24817609.242217414,0.1223361,0.11346003637438658,0.16773036317567905,0.019426255638194584
16,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,64579566.55484677,14571681.259866089,0.2256392,0.036118748666079635,0.050550363520276115,0.011406143213461114
17,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.01601833553716044,1.1067768188530171e-06,25945540.010518447,4888976.794251488,0.1884323,0.014511098303048257,0.02482343268143186,0.0038270227310326275
18,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,219827907.00293767,28584909.457491156,0.1300331,0.12294769609650676,0.17207270354566903,0.022375151171743338
19,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0065286858502295025,0.0,444351857.80873346,76287726.08307926,0.1716831,0.24852184565018065,0.3496611968347637,0.05971505371377382
20,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,874359892.6855179,120623050.61443578,0.1379558,0.4890213250469456,0.6844147890844792,0.09441901491094425
21,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.00034476352566157925,0.0,820513233.7409041,86582779.26818319,0.1055227,0.45890539140597186,0.6423628876619215,0.06777361942937976
22,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,474522085.0932502,64183994.513752475,0.1352603,0.2653957721043398,0.3714373629233181,0.05024072516959453
23,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,164661267.36616564,38006399.80615014,0.2308157,0.0920935095776099,0.1288904117372765,0.02974992600277293
24,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.05121201938592559,0.0004364552100131028,32012231.653649706,5962406.264738213,0.186254,0.017904142301055987,0.03949046308165837,0.004715470766590368
25,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,343096955.81368345,34788040.913292766,0.1013942,0.19189092426947252,0.2685629025452192,0.027230720305805558
26,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.00044747140756406357,0.0,314163612.2829715,54598262.45545059,0.1737893,0.1757087753513997,0.24604111688397268,0.04273738834023394
27,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,2.8773232244893e-05,1.0083859826019198e-05,1535848.006156085,126446.38555638617,0.08233001,0.0008589854513275276,0.0012103107134313709,0.0001000939545579893
28,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,106816904.14853168,15032425.240664165,0.1407308,0.05974169725888289,0.08361210244780617,0.011766795614237779
29,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,182519574.06112024,24931661.030965276,0.1365972,0.10208149378882359,0.14286919703184556,0.019515530925857682
30,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.039754012525826284,6.473749334668469e-07,152303723.7746506,23860870.798605368,0.1566664,0.08518205081560376,0.13042085892885183,0.01867742982410951
31,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,364751023.5134159,34384592.52998263,0.09426867,0.20400184217383263,0.2855128613682548,0.026914916661928908
32,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,592823234.7482615,70444728.78370592,0.1188292,0.3315605006592876,0.46403888440997143,0.05514138353776756
33,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.02832582186954015,0.00030241118781864935,1901047.3713418955,431776.66336366185,0.2271257,0.0010632380468130597,0.009470830307560527,0.0003714661435713934
34,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,1.0423168460725148e-16,0.0,73826414.07912584,12683339.642692236,0.1717995,0.041290424158812254,0.057788434766416936,0.00992802311617718
35,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,43543061.93525248,10012493.045858782,0.2299446,0.024353228026936777,0.0340838089667809,0.007837388669720205
36,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.001941058396382023,0.0,43571792.862784065,10024240.876806408,0.2300626,0.024369296966476273,0.03465332622628942,0.007846584413152037
37,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,97930946.6399796,15531408.293422746,0.1585955,0.05477186418271512,0.07665652181687173,0.01215738006769615
38,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.026307908260107548,0.0,172340569.15853676,41369946.315679245,0.2400476,0.09638847137692862,0.14231554692613294,0.032382778897963066
39,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,126962726.9389707,14648313.959238812,0.1153749,0.07100906786629116,0.09938146603755492,0.011466128298798303
40,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,97330365.86215654,11419994.928435959,0.1173323,0.0544359649606377,0.07618641063059639,0.00893912619468985
41,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.04435827397968927,0.0,101091142.9333342,14858582.10888565,0.146982,0.056539332466327884,0.0916312199390446,0.011630717997497446
42,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,4.258124534345096e-06,0.0,72840127.12645812,5788591.739647594,0.07946982,0.040738803074056536,0.057017607866276555,0.0045310836278397455
43,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.04749918742008285,0.0005598724436499768,36594035.84639403,4358703.095750412,0.1191097,0.020466702610815485,0.0420305726479477,0.0034738214375895624
44,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.018529832543762732,0.0,136342852.01985693,18414720.050362952,0.1350619,0.0762552842521689,0.11194592707208224,0.014414323946869253
45,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.4230657085409576,0.0,52587977.17638609,12447599.709981706,0.2367005,0.029411964678924717,0.16039191751443746,0.009743495100111263
46,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0004907983974738139,0.0,33960052.035357565,7324725.788341354,0.2156865,0.01899354005589882,0.02672091942096997,0.005733509390660465
47,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0021153441347234307,0.0,20585396.403083224,4924991.5994639555,0.2392469,0.011513220025147115,0.016709589557002556,0.003855091152954236
48,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.04152724836031464,0.0,174001031.6396867,41773900.63853504,0.2400785,0.09731715254073256,0.14790439663136515,0.03269897857156423
49,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0034247988448174735,0.0,678094139.7440091,69561979.74432191,0.1025845,0.3792517217432021,0.5317507944507119,0.05445040205215883
50,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,1242428663.1521525,182567303.0666337,0.1469439,0.6948787521175767,0.9725246532432539,0.1429065574340266
51,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,49892416.28165876,7329905.291013205,0.1469142,0.02790436263597694,0.039053835671083614,0.005737563703144801
52,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,802691191.7319722,118683961.23181117,0.1478576,0.44893768969508735,0.628315327915894,0.09290117144405238
53,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.006225388593373546,0.0,338836715.02265763,80651835.23201385,0.2380257,0.18950821136821205,0.26698258732579183,0.0631311079812401
54,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.017675381858795695,0.0,273502262.27642393,39042223.195257686,0.1427492,0.15296726190282786,0.21906815799863916,0.03056072811334023
55,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.010077254123780752,0.0005196206700764279,431774.2976302598,70612.55096833978,0.1635404,0.0002414873336651403,0.003177941247396441,0.0001128141890343415
56,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,371746899.5608262,43261362.42093388,0.1163732,0.20791457033438568,0.29098896001997054,0.033863305584488974
57,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,544303183.0201533,46691291.06948196,0.08578177,0.3044236887058603,0.42605928213445277,0.03654811982655208
58,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.04994446965409898,0.0,119079535.47423737,28055884.110948812,0.2356063,0.0666000724767128,0.1072861293762945,0.021961050783558735
59,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.058220911029458006,5.989973573903405e-05,85265602.7952639,12620724.50985697,0.1480166,0.04768825561268466,0.08315036427680605,0.009885643575545378
60,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0031890256993088472,0.0,393464106.6871714,44520436.41757915,0.1131499,0.22006080153058727,0.308887071063536,0.034848859554958735
61,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,7.191916118177679e-05,0.0,66847396.850378804,15824893.858899925,0.2367316,0.037387124978145406,0.052345800750874805,0.012387109110708932
62,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,243131910.10350275,37151769.29813404,0.152805,0.13598140746692908,0.190314167387188,0.02908095460577476
