event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh
0,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,186706084.9460027,33987731.75145273,0.1820387,0.1044229702419127,0.14614623431162763,0.0266042695378949
1,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,5.684323992783765e-07,0.0,657270021.1552022,156191193.5337023,0.2376363,0.3676049866282649,0.5144854730094364,0.12226036861193339
2,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,103226128.38337843,24248232.290321212,0.234904,0.05773340989653784,0.0808013833623175,0.018980569588661015
3,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.004759856280925752,0.00325959207536766,287463.00582599855,14481.604948536286,0.05037728,0.0001607753754340704,0.0015664344106077143,0.0003722943792769024
4,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,422154924.832297,36124436.177421845,0.08557151,0.23610730826469317,0.3304463942789634,0.028276798345848245
5,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.09560172553339125,4.807345348939223e-05,39134643.989169635,9251889.310436806,0.2364117,0.021887641026219273,0.05757548743019837,0.007247341288656516
6,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.03033794004677793,1.7386480756165674e-05,256256577.0962816,21632295.499493416,0.08441655,0.1433219111854786,0.20913746279776538,0.01693484172830842
7,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.012413865773388306,0.0,267393604.5886032,40935020.18657432,0.153089,0.1495507466878159,0.21280374221087814,0.032042335703565836
8,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,253385134.15769592,32907472.789094616,0.1298714,0.14171593995741713,0.19833999089212145,0.025758684995346733
9,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0022401343176307177,0.0,467748407.03887683,74894259.45306125,0.1601165,0.2616073172068752,0.3667665053780913,0.05862430243657285
10,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,40577565.033396326,4874460.186384956,0.120127,0.02269465329529604,0.03176253376466621,0.0038155371355365554
11,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,1282678967.997847,156052620.31178635,0.1216615,0.7173903718451577,1.0040310205091871,0.12215189890370023
12,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,19193904.319121372,4246939.93462446,0.221265,0.010734971493411103,0.015024238973189021,0.0033243387807769635
13,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,41259792.99726524,7692166.015001959,0.1864325,0.023076217026279353,0.032296555180681474,0.006021127255266158
14,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,618951400.4079338,70994654.36072569,0.1147015,0.3461737397829338,0.4844909924477778,0.0555718438104273
15,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.04378690243231297,0.0023354615436539583,1908929.8553184324,353178.2669325256,0.1850137,0.0010676466465110949,0.013834232047008182,0.0005350770932988641
16,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,328114274.4488102,48809732.933360994,0.1487583,0.18351125045883748,0.25683504449495537,0.03820635341386963
17,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.003939258305105954,0.0,105204456.62080501,10100778.507291665,0.09601094,0.05883987041026602,0.08346010067877976,0.007906495082275597
18,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.021451741736760815,8.806146085345756e-05,1644515.3590187044,344154.1944246372,0.2092739,0.000919762087276605,0.007332778284332714,0.00027914216467590477
19,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.03759619517796328,0.0,151925504.7964425,35523008.01108675,0.2338186,0.0849705164721046,0.12951668920093556,0.02780602385692764
20,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,2.5708913051261132e-05,0.0,197263245.99600038,42785784.75558759,0.2168969,0.11032749185663039,0.1544172131003173,0.03349104195455331
21,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.02844976958232786,1.7790426513046365e-05,20859870.17596793,4994309.134214799,0.2394219,0.011666730643863234,0.024345987512322923,0.003911320278546234
22,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.04430202843274796,0.0,187184569.6436669,45204493.94678991,0.2414969,0.10469058226623344,0.15900594220705738,0.03538431308329758
23,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,359329726.89940965,46417696.69411041,0.1291786,0.20096976159027435,0.28126928202560764,0.0363339608306042
24,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.05113515176740227,0.0050535395919135764,6220919.121823476,855802.7383741034,0.1375685,0.0034793019869887552,0.019280367739512135,0.001229504797196329
25,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,989236662.1092142,122440192.43497664,0.1237724,0.553270829708173,0.77433583941347,0.09584140258705574
26,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,5.91228825977225e-05,0.0,523487577.10343736,82229866.95289992,0.1570808,0.29278171464895025,0.4097823004339178,0.06436632960617264
27,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,80548498.35247988,18786282.402765993,0.2332295,0.04505002313622687,0.0630502199062008,0.014705168450578808
28,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.13105061903683368,0.0,77878566.13040882,17972793.882286932,0.2307797,0.04355675497062915,0.09789290116742416,0.014068401395246167
29,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.07517919952550295,0.0011515842241544192,52754469.06654602,6639734.901446178,0.1258611,0.02950508203874038,0.062481091826718085,0.005324848706683407
