event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh
0,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.05366531301335444,1.4039419565748844e-06,13655314.890831556,3021268.17961676,0.2212522,0.007637290133857416,0.025812770901409834,0.0023650862499203385
1,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,1007895906.5921266,92576727.74405067,0.09185148,0.5637067709467204,0.7889415675399333,0.07246544829322904
2,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.03779651568443637,0.0005535227089808455,3011291.1787384786,707909.6663984563,0.2350851,0.0016841870431704674,0.013008910569248256,0.0006154197145549307
3,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.06947489614126488,0.0,93334858.11967693,21439943.000481665,0.2297099,0.052201314781909224,0.09263825306503383,0.016782350367865816
4,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,183630300.2980276,36321395.15243996,0.1977963,0.10270271260350246,0.143738630167472,0.028430970142236674
5,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.15873809185397286,0.048271900836770285,13214642.638472956,986691.5168182703,0.07466653,0.007390826257183085,0.05507937185848121,0.006117848284086631
6,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.02134011171582713,0.0008088449680432994,859538.0461147926,205178.3859436587,0.2387077,0.00048073160463514076,0.006686869189533921,0.0002501750173527998
7,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.059729407114886446,5.3188587979244015e-08,120233525.6242763,21538208.56604778,0.1791365,0.06724548839409882,0.11094701250645002,0.016859274706280406
8,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.06301307075762212,0.0,79407948.55685292,10582194.709363958,0.1332637,0.044412124283585735,0.07991574454972492,0.008283328890824575
9,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.003810544108561242,0.0,242341950.53286785,47640101.95047806,0.1965822,0.1355395904540525,0.19076970293022952,0.037290811942728055
10,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.03179929371515417,0.0,264305237.81662437,25864680.96017662,0.09785913,0.14782345198491573,0.21584947792842038,0.020245862501453493
11,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.008315420234122238,0.0,78169282.46613386,8132657.850344423,0.104039,0.04371934990310301,0.06353130890079967,0.006365927067221601
12,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0001780131778967733,0.0,665457911.7052803,92604724.80200161,0.1391594,0.37218439737163794,0.5209446414401577,0.07248736329719112
13,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,37751853.12718416,7876384.750263308,0.2086357,0.021114259006700952,0.02955067679995146,0.006165326489350484
14,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0740297772720866,0.00036813571878936506,54253843.857747756,8184840.012841355,0.1508619,0.03034366836145404,0.0633308144481776,0.006447539618370885
15,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.015304114528945692,0.0,282197693.4353179,34922066.11396632,0.1237504,0.15783053537036582,0.22520633302910045,0.027335630000564385
16,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,68539683.71698624,15458884.893406566,0.2255465,0.03833360522362661,0.053650188632279903,0.012100611581468688
17,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.015432546786532782,9.773589959224002e-07,27242460.749454986,5139316.471389021,0.188651,0.015236453964419748,0.025673525000651037,0.004022964525670718
18,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,264864523.57869694,34784654.36048781,0.13133,0.14813625529020982,0.20732560877683706,0.027228069444480474
19,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.00711496184798092,0.0,396478518.52325934,67711907.61874525,0.1707833,0.22174673392827915,0.3123530397310098,0.053002237818860626
20,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,804779002.3905804,110298762.0802819,0.1370547,0.45010538270486605,0.6299495845915642,0.08633756490544667
21,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,1005374710.0995786,107753559.71127829,0.1071775,0.5622966892860638,0.7869680733527881,0.08434527985539868
22,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,454740123.4175446,61319192.229472294,0.1348445,0.2543319056214328,0.35595281560908654,0.047998269783012006
23,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,166233363.61460558,38367349.35151611,0.2308041,0.092972768332437,0.1301209873060984,0.030032463215456637
24,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.051048807958182126,0.00015711975458839288,45522494.01504095,8530563.567895325,0.1873923,0.025460305909392605,0.050019772880963646,0.006694791161491489
25,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,356993078.69970596,36266570.13432039,0.101589,0.1996628960668821,0.2794402450373568,0.028388055258415083
26,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0011926632623554495,0.0,277922532.0544457,47996618.586922556,0.1726978,0.15543947752250134,0.2178830236111088,0.03756987924736828
27,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,2.246453581586679e-05,8.062640004630244e-06,1346585.3758707687,110715.27617476147,0.08221928,0.0007531326291449754,0.0010603854025229872,8.755643165137385e-05
28,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,108395639.62212804,15261885.801729903,0.140798,0.060624669270356875,0.08484787494288593,0.011946408383326099
29,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,200326048.5581206,27530177.93593679,0.1374269,0.1120404887356214,0.1568074101053791,0.02154954851326799
30,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.044828926452386814,8.834599914629849e-07,138265456.78718883,21606257.55069705,0.1562665,0.07733057914930158,0.12086246051574304,0.016912632736933993
31,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,378962230.92251533,35797557.45441787,0.09446207,0.21195003780340316,0.2966368397241935,0.02802093044278852
32,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,571028619.5295441,67659797.00610116,0.1184876,0.31937097583969615,0.4469789104760334,0.052961447665675156
33,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.028174167065640264,0.00017230426148180777,2278426.635436078,517329.5889298801,0.2270556,0.0012743027460477884,0.009723488804741824,0.00042402593127123777
34,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,7.77522780081566e-17,0.0,83955396.88115789,14494313.702455593,0.172643,0.04695546967686988,0.06571700706952287,0.011345582909940729
35,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,34881972.65643132,8027780.956854288,0.2301413,0.019509161652311344,0.027304246407249957,0.006283833529379394
36,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0011479051106098293,0.0,48784250.93091178,11219204.889275942,0.229976,0.0272845761010194,0.03850990896664438,0.008781955590855445
37,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,114423485.79043925,18231698.864941824,0.1593353,0.06399598735695503,0.08956623759701814,0.014271062108047643
38,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.026905072906921425,0.0,200911107.63882852,48192800.519871876,0.2398713,0.11236770681741125,0.16484774160919216,0.037723442805560885
