event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh
0,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.014803009819693898,9.255289593101055e-05,117610326.06680045,11752417.830726668,0.09992675,0.06577835737151795,0.09623254632265178,0.009209582931704444
1,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.001374831457799247,0.0,359005642.4875737,40042101.12231728,0.1115361,0.2007885042043525,0.2814030555048559,0.03134339351952309
2,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.12689790594398156,0.0,40087264.47630405,9697249.839376112,0.2419035,0.0224204327711088,0.0671410307057103,0.007590628594744131
3,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,55450116.622503154,12517343.629990462,0.2257406,0.031012732550504928,0.043404186525913886,0.009798087917899495
4,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,81351525.84380472,11073294.132543752,0.1361166,0.045499148915144595,0.06367879847630889,0.008667742346824665
5,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0039624422356978545,0.0,493623600.7113565,65871539.01779495,0.1334449,0.27607907145980437,0.3875059765143048,0.051561669125815446
6,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.001886978339604221,0.0,366044553.68014467,60699204.01863475,0.1658246,0.20472530151982235,0.287057173288266,0.04751296721583689
7,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,201517134.3911062,29591591.785681862,0.146844,0.11270665192215809,0.15773974559558615,0.0231631427974886
8,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.03413203478539302,3.969875881333297e-07,86203904.49964857,16576599.350408701,0.1922952,0.04821303899606091,0.07709611883021529,0.01297555878433845
9,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0006885112705170587,0.0,340340590.10415095,58786738.831623204,0.1727291,0.19034931466127156,0.26659936287312935,0.04601596412986541
10,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,544425312.7023555,48249164.78764311,0.08862403,0.3044919946969261,0.4261548804817519,0.03776756255391767
11,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,155647190.7104604,36297020.72288325,0.2332006,0.08705202065854625,0.12183454443970733,0.028411890790354607
12,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.002661163250469813,0.0,423899093.88228136,64731942.70912423,0.152706,0.2370828057309705,0.3325616290104653,0.05066963762509695
13,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,122728939.22505032,29433234.97074986,0.2398231,0.06864114992409262,0.09606742230168391,0.023039187264991687
14,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.064022315754544,0.051292046422059444,13051198.770399569,676543.2893050923,0.05183764,0.007299413627664415,0.028258696143464268,0.0062095194228026
15,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,700825774.1575825,73025755.34741233,0.1041996,0.39196531265056384,0.5485790558528592,0.057161710368856464
16,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.03677664663701884,0.0,75528643.76744337,7901568.263990785,0.1046168,0.04224246533165078,0.06948524427690542,0.006185039160734871
17,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.025980616970057106,0.0,325581362.62982017,77938001.36376542,0.239381,0.1820946165254749,0.2621742205346189,0.061006824776937606
18,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.047507534856313156,0.0011357053772252327,126377940.27452005,9563789.174809422,0.0756761,0.07068200214437075,0.11231226035000556,0.007611925854940459
19,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.018697573758692996,0.0,242180377.52953646,53507101.76071371,0.220939,0.13544922418171781,0.1948386828759962,0.04188327034718206
20,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.026549796161785776,0.0016435454059788943,1266372.3786674368,240024.74038025545,0.1895373,0.0007082702486692635,0.008473513094500758,0.00036988393763932257
21,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.006724943899267414,2.5406238760635012e-05,19782287.474024687,4682427.113731246,0.236698,0.011064048698865231,0.017380021639353392,0.003668034563980309
22,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,352175227.555777,55064280.501695484,0.1563548,0.19696831690103458,0.27566901925024434,0.043102169073543466
23,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.012848443098489874,0.0,371269078.9888061,65606865.880400576,0.1767097,0.2076473297493375,0.2942358805830512,0.051354493326672
24,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.002295044166421677,0.0,149144118.46677828,28915052.237374973,0.1938732,0.08341491306465385,0.11739098121643776,0.022633574051100197
