event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh
0,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,9.456467680877793e-07,0.0,266361315.35539654,31756584.48804666,0.1192237,0.1489733969570272,0.20849750544661386,0.024857814563833427
1,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0074016572398674565,0.0,21184515.457706712,5093517.087011083,0.2404359,0.011848301719085503,0.01866834187437867,0.003987006325390457
2,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,260588861.69110644,56752210.01442903,0.2177845,0.1457449175136105,0.20397878757258003,0.04442341439953706
3,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,70853201.64920083,9207395.639096702,0.1299503,0.03962753420435396,0.05546112015014324,0.007207189850617101
4,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.08492646314713974,0.0,149017583.45539492,32615366.17320181,0.2188692,0.0833441432141047,0.1405790671449578,0.025530035340234566
5,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0002329305345485543,0.0,185335594.93378213,36877586.98218196,0.1989774,0.10365646797282846,0.14513911256513662,0.028866335392893586
6,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,263784087.79658648,36087762.22749747,0.136808,0.14753197764411036,0.2064798858266898,0.02824809140959424
7,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.06230953898057548,3.377067006923702e-05,33064792.593219567,7821757.282888771,0.2365585,0.0184928298079591,0.04344186242639291,0.006126305916664841
8,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.005415524967979567,8.326875403156946e-05,25938225.48338268,6261901.876251713,0.241416,0.014507007356308879,0.021829629996902977,0.00491079328993878
9,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.017768910647169706,1.2267529101697798e-05,89423634.16701964,8833329.379989572,0.0987807,0.05001380373996375,0.07500495254521715,0.00691574386074185
10,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.031304869618444,0.00021435213543197722,5447043.794432016,1317190.9045950426,0.2418176,0.0030464807411974357,0.013086051165584239,0.0010547824148239167
11,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.042201202769035086,0.0,155972158.51454508,24557208.511599675,0.1574461,0.08723377211750555,0.13398203198597525,0.01922242411228162
12,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.04778458105644166,0.0008311248516727254,119358418.29935591,10272628.43053672,0.08606539,0.06675604903718087,0.10689572956857753,0.008133049096503472
13,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.05736041127361547,0.0,77434308.53620517,18662332.275883406,0.2410086,0.043308285845733256,0.07677782738376737,0.014608145130253831
14,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.013732415574233332,0.0,241245312.02953154,43945808.80686318,0.1821623,0.1349262507772383,0.19270747246673955,0.03439906349468617
15,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,323766963.45287216,55575103.6134451,0.1716516,0.1810798400048479,0.2534321391658568,0.04350202146294548
16,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,386983483.2175925,33237516.35641601,0.08588872,0.21643624932647137,0.302915562872012,0.026017030214982976
17,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.015649458729650238,1.2492453658173643e-06,211630682.40568182,22718272.809628114,0.1073487,0.11836306490768889,0.1700665564004733,0.017783115374797803
18,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,1329035912.1239865,195949524.23815063,0.1474373,0.7433173779113492,1.040317426601357,0.15338163772671318
19,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,223618980.73642674,51909526.65633881,0.2321338,0.12506800824258124,0.1750402080611613,0.0406327509246259
20,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,107375099.08999443,25968995.0213536,0.241853,0.0600538904783937,0.08404903565611685,0.02032751547613387
21,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0007090757513013835,0.0,97713048.74538548,18608837.45125654,0.1904437,0.05464999592454047,0.07668579111738397,0.014566271469967727
22,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.005480944518515173,1.3847071271360792e-05,68526245.5907409,6183451.976988735,0.0902348,0.03832608940507453,0.05518430600058933,0.004841698194971699
23,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.03683171173805848,0.0,342947767.01523066,74176836.33505662,0.2162919,0.19180748436730882,0.2788260123542841,0.058062731627914914
24,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.02292406779465208,0.0,224490822.1075865,34501068.86594614,0.1536859,0.1255556209820515,0.18218309728211782,0.027006089790498372
25,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,290528415.86125124,32149818.551732033,0.1106598,0.16248983064844133,0.2274143017402147,0.025165622837073673
26,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.032345912275879324,0.0,62954279.005415305,14927063.242094545,0.2371096,0.035209740513196364,0.058393855775518824,0.011684322355077797
27,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.000896980532232556,0.0,206009972.1139831,19079176.10608072,0.09261288,0.11521945411590234,0.1615093500336666,0.014934434206997051
