arm,seed,event_idx,d_L_gpc,z_true,SNR,n_cand_no_bh,n_cand_with_bh,active_073,share_073,s_full,s_pure,s_imp
bsel,900106,51,1.3753525559914872,0.27863946054561517,26.313859797768018,,,True,8.583043814603404e-09,0.004995614074232431,0.004996213580099602,-5.995058671715014e-07
bsel,900106,52,2.463808972181704,0.4573854479044615,30.782363376379,,,False,0.0,-0.4430519656057004,-0.4430519656057004,0.0
bsel,900106,53,2.3407676411103164,0.4382428279279778,49.17414279556028,,,True,0.00025363468437661525,-0.10640508333272782,-0.09793077924777896,-0.008474304084948855
bsel,900106,54,1.8089626506628171,0.35263653020037405,63.67264990229036,,,True,0.028211472974236037,0.41377304482601535,0.7982547586408366,-0.38448171381482127
bsel,900106,55,2.035391388984439,0.3896971336742933,82.33201815717514,,,True,0.009145434508395025,0.326531243876049,0.5242206065708905,-0.19768936269484155
bsel,900106,56,2.9308029055114173,0.5281423467653527,1068.0998922314843,,,False,0.0,-0.4948683558688711,-0.4948683558688711,0.0
bsel,900106,57,5.604911371037108,0.8942614445397974,33.48386497086117,,,False,0.0,-1.1784954979619722,-1.1784954979619722,0.0
bsel,900106,59,2.4679500223478708,0.45802582240002465,24.760595599684027,,,True,0.0035858592775199405,-0.2482664221499229,-0.206105956678204,-0.042160465471718894
bsel,900106,60,2.3523997973261905,0.4400622797581457,147.9905701953819,,,False,0.0,-0.40391010630902413,-0.40391010630902413,0.0
bsel,900106,61,4.781932401437007,0.7869640163060572,27.973125259094687,,,False,0.0,-1.0267591304933146,-1.0267591304933146,0.0
bsel,900106,62,2.31013077790021,0.43344077317393703,307.13263456812825,,,False,0.0,-0.05076104493275664,-0.05076104493275664,0.0
bsel,900106,63,3.509287831207001,0.6122589780298847,45.98519915167473,,,True,2.575392021716027e-06,-0.7291340938404993,-0.7289850152350612,-0.00014907860543811324
bsel,900106,64,3.225852602178714,0.5714844338964495,385.538769323715,,,False,0.0,-0.6701013626074331,-0.6701013626074331,0.0
bsel,900106,66,3.787538059866761,0.651550666088464,262.3441467922373,,,False,0.0,-0.8029533388111181,-0.8029533388111181,0.0
bsel,900106,67,3.5878807532389394,0.6234278310334294,37.735690647216686,,,True,5.032360875680415e-12,-0.7455700973346684,-0.7455700968913119,-4.4335646265381e-10
bsel,900106,68,2.5063891957281808,0.4639583147297344,24.66988924044667,,,False,0.0,-0.4566969151283958,-0.4566969151283958,0.0
bsel,900106,69,3.998255709173241,0.6808631279766671,76.99914723574052,,,False,0.0,-0.8585416918675862,-0.8585416918675862,0.0
bsel,900106,70,1.1924699245982202,0.24601733991379998,1424.7236072062765,,,False,0.0,1.428333650890322,1.428333650890322,0.0
bsel,900106,71,1.5831533557307709,0.31464218254486354,61.88914068165919,,,True,0.07331910877991665,0.4180673425935307,1.082130788882906,-0.6640634462893753
bsel,900106,72,2.559795832829515,0.4721660621574842,44.83162212045494,,,False,0.0,-0.4735163265336513,-0.4735163265336513,0.0
