event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh
0,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.0,0.0,36799051.314132094,6582307.979593492,0.1788717,0.027546805537638618,0.03885477574867159,0.006950018854360476
2,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.0,0.0,15614162.778418552,6708358.330801331,0.4296329,0.01168835310504187,0.016486424828721605,0.007083110821525973
3,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.0,0.0,39360776.49377772,12699044.794642787,0.322632,0.029464445880107725,0.04155960790684822,0.013408458101437284
4,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,2.2654750120222598e-06,2.015276188733326e-08,54149555.76054816,22579283.282209955,0.41698,0.040534938516539845,0.05717490715096406,0.02384064271009738
5,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.0,0.0,31524039.150933832,17755612.749612555,0.5632404,0.023598069657795512,0.03328508285297805,0.018747503727127565
6,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.05531711870885537,0.0014257699720753218,17377865.423123863,4107492.637127591,0.2363635,0.013008614689102273,0.027303826684995765,0.004425302083864419
7,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.013864280747600025,0.00025994014140836555,22721524.88107774,6002550.930277119,0.2641791,0.017008738134977323,0.02623528857084798,0.006353982206612277
8,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.0,0.0,49346974.16100596,9911214.013005033,0.2008475,0.03693985177715903,0.05210366969881759,0.01046488928709179
9,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.008420431534244432,0.0006585408618651216,18584948.49653503,3914770.337740093,0.210642,0.013912205447657044,0.020986335124350837,0.004174270874630052
10,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.006053126348015375,0.00019722589032481773,36704846.27906174,5642290.020577321,0.1537206,0.02747628611691777,0.0397352360453415,0.0059697096513692946
11,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.0,0.0,21592738.956071228,9135155.044186031,0.4230661,0.016163758570033035,0.022798985299263823,0.009645476934751401
