event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh,den_log_term,num_log_term_no_bh,num_log_term_with_bh
0,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.08351457904843186,0.01006304246625973,3912909.9940584297,478409.5977551744,0.1222644,0.002929101888320037,0.017651499329232375,0.0011287101941271699,20.668906905129344,16.631972353750513,13.88222718582784
2,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.07422472958952456,0.014189043634342369,7021724.6089730635,614096.6585987585,0.08745667,0.00525627904619243,0.01943006897587901,0.0015276524702283031,20.668906905129344,16.727973439498292,14.184883850072856
4,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.03918369678521288,0.011685777031108758,537182.6194260604,74349.81633558506,0.138407,0.0004021208326597867,0.006910558197760221,0.000802633947119891,20.668906905129344,15.694202041816148,13.54129510053986
9,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.058968069927898326,0.0013032585455352574,14393646.592089364,3195616.984348874,0.2220158,0.010774706670155688,0.024743943746127393,0.0034548942038067163,20.668906905129344,16.969732388092513,15.000943461713259
13,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.08820573012797603,0.008119218642706493,6541532.251063291,821003.3162315575,0.1255063,0.0048968196299405565,0.021186406301296562,0.0013699897806527621,20.668906905129344,16.814511389957715,14.075954906581872
14,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.0425647239490116,0.0002645628393289388,6018143.472459843,996026.2507167592,0.1655039,0.004505024505069104,0.01324505221310002,0.0010680619036934986,20.668906905129344,16.344775690962376,13.826997327265293
17,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.09311784119307487,0.004941816521538759,5199546.366281081,940060.037298482,0.1807965,0.0038922441617638896,0.020564663745141803,0.0012988038565122533,20.668906905129344,16.78472587686401,14.02259535667812
19,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.10290241322825967,0.003925911023729744,13733091.8458913,2763197.728682236,0.2012073,0.010280232696216737,0.031158926978442077,0.0031608359770363336,20.668906905129344,17.20025241069168,14.911988168453968
23,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.03518589601609637,0.007813955393975395,400377.4373655044,54435.70535675411,0.135961,0.00029971205818912175,0.006118914997257589,0.0005416828076628503,20.668906905129344,15.572536418924253,13.148076951579007
25,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.0,0.0,1000822.623129221,118617.25978148993,0.1185198,0.0007491895902876826,0.0010567320949099932,0.00012524363710870334,20.668906905129344,13.816332842924533,11.683657284312282
26,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.0462568263107933,0.000860555650832297,25276422.004042022,5213326.472941073,0.2062525,0.018921267173136018,0.03417687264231024,0.0055578871411023495,20.668906905129344,17.292700802934416,15.47636965159427
27,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.03470439815337374,0.009412810735018035,1116879.8275591964,128619.149104445,0.1151593,0.0008360669723805939,0.006797495049716276,0.0007190864143709264,20.668906905129344,15.677705795420788,13.4313778845501
