event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh
0,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,135464288.99934354,9595220.974686693,0.07083211,0.07576391215696779,0.10603615691840879,0.007510764382660408
1,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0029469048157951924,0.0,516729909.42279714,123523205.9761761,0.2390479,0.28900221420404343,0.4053064948127556,0.09668914330638248
2,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.06390024836768847,0.00023959485691993967,34553839.134778455,6768974.897743586,0.1958965,0.01932563963707097,0.045055722608753575,0.0053250214009306455
3,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,492677091.1630668,54776440.98523116,0.1111812,0.2755496975059596,0.3856483929054196,0.042876859537276844
4,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,209494712.98970303,21005238.640823033,0.1002662,0.11716843715451793,0.1639842826788159,0.01644208076593329
5,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.025789501510090393,0.004913924450940442,3063651.119372735,338980.0812131496,0.1106458,0.0017134714691403041,0.009666086984379355,0.0008094955804644255
6,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.006460501516412645,0.0,389687286.3639037,66595091.22203584,0.1708937,0.21794846118378125,0.3068526887418604,0.052128037543900295
7,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,82342107.67115411,12336472.729218334,0.1498197,0.04605317208321328,0.06445418725855728,0.009656509237954256
8,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,638638663.609671,75354197.02191691,0.1179919,0.35718464229344526,0.4999014134936044,0.05898432360956322
9,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,61358510.60200118,13612221.910875425,0.2218473,0.034317242143092945,0.048029046670042874,0.010655115892253961
