event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh,den_log_term,num_log_term_no_bh,num_log_term_with_bh
0,0.725,0.06259443942520057,0.1227371,0.06259444,5.965099e+07,0.3826937,9.529759e+08,0.007258976127192424,0.0012730429993419042,587889.2059377071,78561.8758145762,0.1336338,0.00043723427546904633,0.0018041965735262693,0.0001621238879174168,20.675100120520536,14.357460222611865,11.947950345754798
1,0.725,0.06259443942520057,0.1227371,0.06259444,5.965099e+07,0.3826937,9.529759e+08,3.545920829545417e-06,3.933670165928516e-08,45179543.60106835,19479367.68819097,0.4311546,0.033601646046429456,0.04740948713154272,0.020440570482206297,20.675100120520536,17.626167200666487,16.784866516572794
2,0.725,0.06259443942520057,0.1227371,0.06259444,5.965099e+07,0.3826937,9.529759e+08,0.0,0.0,7737483.234291716,3974100.2328483616,0.5136167,0.005754643633069026,0.008119285743018451,0.0041702003590636146,20.675100120520536,15.861587029160585,15.19530892393193
3,0.725,0.06259443942520057,0.1227371,0.06259444,5.965099e+07,0.3826937,9.529759e+08,0.0571797449862839,0.0020282596636784288,12424065.17322117,2650063.8724564645,0.2133009,0.009240222612573654,0.022389602408530135,0.002907787817407494,20.675100120520536,16.87594151444473,14.834737433419491
4,0.725,0.06259443942520057,0.1227371,0.06259444,5.965099e+07,0.3826937,9.529759e+08,0.048071990316920075,0.00243661886914738,11371039.75063471,2134089.0466508456,0.1876776,0.00845704985987667,0.019794926347337306,0.0023919134695372843,20.675100120520536,16.752770501318533,14.639438502029849
6,0.725,0.06259443942520057,0.1227371,0.06259444,5.965099e+07,0.3826937,9.529759e+08,1.7551914695764513e-07,8.695711447134025e-09,44786863.65040733,22247120.34894011,0.4967332,0.03330959589142681,0.04699687929925433,0.023344894691773338,20.675100120520536,17.617426043155813,16.91772315899689
8,0.725,0.06259443942520057,0.1227371,0.06259444,5.965099e+07,0.3826937,9.529759e+08,1.3217442005089118e-09,2.047710250419666e-11,33649808.45718067,16962235.82769909,0.5040812,0.02502656873412055,0.035310242809133606,0.01779922946069924,20.675100120520536,17.331517927952746,16.64650000917469
9,0.725,0.06259443942520057,0.1227371,0.06259444,5.965099e+07,0.3826937,9.529759e+08,1.5887109308452037e-12,4.0629791869132355e-14,10530569.579118073,4496187.303737246,0.4269653,0.007831962066488335,0.011050195633727208,0.004718049573458726,20.675100120520536,16.16979297375514,15.318740329772353
10,0.725,0.06259443942520057,0.1227371,0.06259444,5.965099e+07,0.3826937,9.529759e+08,0.0008267783466100524,2.102454894333042e-05,55530648.59402617,19433489.481893837,0.3499597,0.04130013386724429,0.05840601275893203,0.02039374199477027,20.675100120520536,17.83476368427364,16.78257293036433
11,0.725,0.06259443942520057,0.1227371,0.06259444,5.965099e+07,0.3826937,9.529759e+08,0.0014766759918056602,1.5499497707055042e-05,52817034.83485715,20219824.454252455,0.3828277,0.03928192204449002,0.05566479605145748,0.021218532462849507,20.675100120520536,17.78669276085639,16.822219814125795
12,0.725,0.06259443942520057,0.1227371,0.06259444,5.965099e+07,0.3826937,9.529759e+08,0.0015423650675659571,3.315055074234564e-05,22355810.856328513,5917249.769437671,0.2646851,0.016626817882629354,0.023711221441353722,0.006211308745222806,20.675100120520536,16.93329325616202,15.593716463302536
13,0.725,0.06259443942520057,0.1227371,0.06259444,5.965099e+07,0.3826937,9.529759e+08,5.6644071647719816e-05,1.4128265345800877e-06,53647677.63760699,12268433.61646734,0.2286853,0.03989970087146237,0.056304162181228995,0.012873902197922756,20.675100120520536,17.79811330257009,16.322547018272076
