seed,event_idx,z_true,host,dL,SNR,sig_dL,evaluated,z_g,sigma_g,mu_k,mu_p,sd_k,sd_p,pull_p,pull_k,pull_g
900103,39,0.0387552683789879,913557,0.2032470010705554,23.001640624158,0.21393950823442265,False,0.073965,0.0151065657487388,0.07903536805723216,0.07884317898693582,0.014474013650477666,0.014460516963989789,-2.772232189746507,-2.782925362027343,-2.3307568514671613
900103,40,0.2310013653172112,5298326,1.1977406957962025,31.05372626423492,0.07734208789680105,True,0.197471,0.0395661373036423,0.20091321237026122,0.19704890196808938,0.036935008218892326,0.03660349259565697,0.927574418216864,0.8146242385715735,0.8474510680658359
900103,41,0.1284730441392183,769497,0.5788240456708499,385.538769323715,0.0006791935789168086,True,0.128593,0.0041438709524821,0.12876281539188048,0.12873403179980317,0.004136180564229369,0.004135954400147536,-0.0631021610333869,-0.07005768925277851,-0.028947779059058185
900103,42,0.2546380456505663,11529751,1.2379692226413717,90.62126205632914,0.011084684842615057,True,0.2254739999999999,0.0404580593715535,0.22709416995062698,0.2226753898458647,0.03811269444464962,0.03791186672584773,0.8430778688855735,0.7226955769275457,0.72084638026588
900103,43,0.2363965518548346,9190538,1.1375638774309018,221.1338187340414,0.0015050737656112703,True,0.216325,0.0401493821771086,0.21754847060398114,0.21333013479795615,0.03760964111350689,0.03736721021553101,0.6172903174690657,0.5011502554350216,0.49992181115749573
900103,44,0.0559797949201517,17042790,0.2354311556834681,93.39711387004137,0.0127875848865335,True,0.051127,0.0347548425529772,0.08062499718915735,0.07986475217649319,0.027688534884955446,0.027494120221551517,-0.8687296434245986,-0.8900869031678743,0.13962931677087959
900103,45,0.1367024831650279,19159344,0.5580674711161032,31.272079658334928,0.0971969845227829,False,0.095336,0.0362324830806381,0.11455191745323978,0.11311576473888227,0.03185230130926876,0.03151877083722569,0.7483387771672935,0.6954149245518557,1.1416960596645747
900103,46,0.0533780582108076,13412151,0.238307510510844,53.67491329815188,0.02599484872426843,False,0.082116,0.0357303096501087,0.10311542115447746,0.10194780536103565,0.03056843926655197,0.0302899500768395,-1.6034937999903065,-1.6270821846666064,-0.8043015039782889
900103,47,0.1298381990333244,1974247,0.59403631841403,34.53578860385783,0.07185266248744927,False,0.095881,0.0362281345239079,0.11446286178608242,0.11303592862443927,0.031771448921668326,0.03144094071242682,0.5344073691231551,0.4839356645379774,0.9373156934402775
900103,48,0.1950811912942316,5158503,1.4487943557667204,20.688060009780283,0.2696607558983652,False,0.170837,0.038697301206136,0.17803502112373812,0.1747750884726648,0.03592575774959103,0.0354913190631932,0.5721428044252531,0.4744832465137782,0.6265085816989054
