,event_idx,seed,z_true,host_galaxy_index,in_catalog,s_tilde_phi_host,luminosity_distance,SNR,delta_luminosity_distance_delta_luminosity_distance,phiS,qS,ln_nb_truth,ln_wb_truth,ln_cat_truth,ln_catwb_truth,ln_nb_b_plus,ln_wb_b_plus,ln_cat_b_plus,ln_catwb_b_plus,ln_nb_b_minus,ln_wb_b_minus,ln_cat_b_minus,ln_catwb_b_minus,ln_nb_s_plus,ln_wb_s_plus,ln_cat_s_plus,ln_catwb_s_plus,ln_nb_s_minus,ln_wb_s_minus,ln_cat_s_minus,ln_catwb_s_minus,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,alpha_G_phi,D_tilde_phi,w_G,r_Malm,g_frac,L_comp,dark,sb_nb,ss_nb,slns_nb,cb_nb,clns_nb,sb_wb,ss_wb,slns_wb,cb_wb,clns_wb,sb_cat,ss_cat,slns_cat,cb_cat,clns_cat,sb_catwb,ss_catwb,slns_catwb,cb_catwb,clns_catwb,zbin,c_i,z_g,sigma_g,M_g,pull,in_window,s_tilde_recomp,mu_k,sd_k,mu_p,sd_p,zoa,slope_lnS_k,sb_pred_truehost,ss_pred_truehost,Eb_gen,Es_gen,Eb_null,Es_null,sig_dL_rel,b_true_eff,s_true_eff,c_nb,c_wb,z_GW,sig_zGW,sb_th_analytic,own_dlnS_b,Eb_null_det,Eb_gen_det,Es_null_det,Es_gen_det,mass_outside_smin,phi_var,th_var,cov,sky_in,chord_over_rad,z_min_ball,z_max_ball,z_in,recovered,n_cand,true_in,lnLcat_truth,lnLcat_b_plus,lnLcat_b_minus,lnLcat_s_plus,lnLcat_s_minus,pi_true,sec_b_true_only,sec_b_imp_only,sec_s_true_only,sec_s_imp_only,tw_sb,tw_ss
121,24,900102,0.0971161575824802,10534137,True,0.8569449789571862,0.4282207102810952,667.3384720182261,1.0164944113164929e-07,2.9672364167114105,1.5285269962449732,-5.061341594689278,-7.3821377366972625,-3.312018518848292,-4.702130563513907,-5.914894217268758,-8.197102319805998,-4.270875993244628,-5.660988124561745,-4.441852857123676,-6.776218206858547,-2.6588627098671846,-4.048974667881263,-5.125041221267003,-7.443919494437799,-3.380606972543783,-4.770718945662096,-5.2184647676040194,-7.53430758373271,-3.481837510272752,-4.87194969803218,0.036442539509807,0.0090759196646011,414301.2724716252,56695.91062157259,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.1368471,0.0003101350762917,False,-36.82603400362705,0.1321208462747994,0.1347816870026734,-585.1597125346952,-1.8384549006497664,-35.52210282368626,0.1278280617578533,0.1304024481811968,-522.6126331750502,-1.7812489344684228,-40.300332084436086,0.1431615993826286,0.1460447947681061,-764.2541635380717,-1.9848554444538489,-40.30033641701205,0.1431619029310059,0.1460451044297797,-764.2541635379829,-1.9848560401126067,1,,0.134489,0.037443537648849,1213161.179164252,-0.9981119510663712,True,0.8569449789571862,0.1466986884595224,0.0341708173639016,0.1443963257259254,0.0337251444517966,False,-1.999651925209492,-40.30069878344391,0.1431754909175674,-8.951292127133541,1.1226265455683668,-8.453429564610403,1.3697217510258428,0.000744534505771,-0.0020294271108816,0.9869574992204944,0.9309701739909428,0.903798641537032,0.0970189915876529,6.767522905239132e-05,-48.26883185708063,-2.236986184739392,-0.1465631926613389,-1.9967831728265963,0.0435411517528245,-0.0097442531689589,0.0027420081483946,3.967697654096449e-08,7.274723132547241e-08,1.6262726418211e-09,True,0.7326747933104698,0.0676941759886593,0.1132805890321345,True,True,1,True,-3.3120185188483453,-4.270875993244681,-2.6588627098672384,-3.380606972543834,-3.4818375102728045,1.0,-40.300332084436086,,0.14316159938263057,,-40.30033208443607,0.14316159938263118
122,25,900102,0.2435474763815953,5384312,True,0.6402830943243586,1.2706789478419225,29.19122955630292,0.0043235419354122,0.7530410217776392,2.712741472393412,-4.029453635525517,-6.027201705145781,-2.945206188932102,-7.183047638679422,-3.922225703382784,-6.017878604710763,-2.7329777532542128,-6.790883557869764,-4.176367978484239,-6.035066913995378,-3.2812399886468007,-7.696586637500339,-4.035082631167868,-6.024107818292133,-2.9570004475555547,-7.035617180512522,-4.025096488200267,-6.029173524928157,-2.936126342912808,-7.289503301042527,0.0525912149718158,0.0007593500874077,8779697.367518228,2240043.4547041,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.255139,0.0065722513876183,False,6.353556877536359,-0.0141225388205779,-0.014406958936966,-99.21602703997225,-0.0105887425430404,0.4297077321153697,0.0071639910276691,0.0073082698423907,3.644728963552169,0.009341742387011,13.706555884814698,-0.0295204418881673,-0.0301149672510877,-309.5134100920227,-0.0225987767837846,22.64257699076437,0.3590491949518234,0.366280247039176,-303.43729502814386,0.3411346759562429,1,,0.257038,0.0415380415013668,19379962.93080633,-0.3247751490151694,True,0.6402830943243586,0.2534297566999945,0.0390398854286238,0.2486348633570955,0.0389268840908789,False,-3.159755594093272,4.302692949403141,-0.7867822658234161,-2.7302253881501786,0.1115762547439522,0.6712806208162465,0.0724037624878507,0.051746860139035,-0.0038144378633732,0.9971054900263092,0.4787371056216185,0.0195066079135965,0.2600828726317902,0.0116915802324921,5.035639949643215,-3.9546703592052777,-0.0109988054044368,-3.492669344853123,0.054005281858028,0.0813782150044682,0.0029156689709203,2.326275139401633e-05,0.000755786394262,2.885926724652342e-05,True,0.7139088663523198,0.1597662325664886,0.3393665337782258,True,True,10673,True,-2.9452061889321013,-2.7329777532542123,-3.2812399886468,-2.9570004475555542,-2.936126342912807,0.0005875065556365591,5.494420516007015,13.711001973850578,-0.7824768649398796,-0.029070432832532297,13.706555884814698,-0.02952044188816858
123,26,900102,0.2167893132850382,4173791,True,0.7465630572186635,1.1001934638109376,35.79017586776522,0.0061159276759804,0.3121697964517132,2.491557739690339,-4.071919938360709,-6.387802418184511,-3.0393439974823524,-6.235396998276276,-4.061965129769185,-6.370577581453247,-3.0175766935883663,-6.019687073659147,-4.126943544282795,-6.406256788094882,-3.164635569606535,-6.527578377841266,-4.090501575201412,-6.379643662173359,-3.08068149921595,-6.127876409337644,-4.055321175122736,-6.390025886968649,-3.0031901690276737,-6.266655644342665,0.0478662795970055,0.0019588513993118,8803846.756606562,1477998.3429139713,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.167881,0.0065903289874833,False,1.624460362840252,-0.0497525989209756,-0.0507545887299961,-112.67199332640088,-0.0165083664399052,0.8919801660408622,0.0146826831131051,0.014978384225559,-3.07383294776864,0.0494140909106534,3.676471900454215,-0.1095892901185922,-0.1117963577745157,-258.8106705754911,-0.0431565470816385,12.697282604552983,0.1962634763198626,0.2002161141201068,-191.17863736965333,0.6349169693020265,1,,0.199642,0.0396556061181263,7961177.69303711,0.4324057797517888,True,0.7465630572186635,0.2027005368021882,0.0370168530390264,0.1987931465134456,0.0366948361213528,False,-2.8880469269178164,17.322799841348214,-0.3059478613741758,-3.4627248213191173,-0.0688679370783149,-1.2045766883382312,-0.1039208603145467,0.0710824044625304,-0.003257130284487,0.9913008024389848,0.4546282720456692,0.0721685811339654,0.2291868024600958,0.0142806963632295,20.18442726052337,-3.420892803940182,-0.0547980550000761,-3.0266689664311603,0.0543341769179485,0.035712439931537,0.0021177796318871,1.840513984108337e-05,2.7559695177814743e-05,1.830190528930317e-07,True,0.863228054028097,0.1312410204825687,0.3128238335224399,True,True,290,True,-3.0393439974823506,-3.0175766935883646,-3.164635569606533,-3.0806814992159506,-3.0031901690276728,0.005992509454156335,17.243558324089836,3.6005616887570646,-0.30948528538553843,-0.10842495573578147,3.6764719004542146,-0.1095892901185941
124,27,900102,0.0727644581809052,13552492,True,0.923682166319245,0.3157689263670192,994.9974612426676,8.806719779730243e-09,4.004039468496542,1.8790290581586075,-4.987518203390231,-7.608570622693255,-3.1855712656109985,-4.856558666999729,-5.309173816479153,-8.068218345672507,-3.5144938699393307,-5.333613182286997,-4.86036412457238,-7.388149569891897,-3.0561411118669293,-4.6303046081563215,-5.34723664909408,-8.010122452536825,-3.5535859849360345,-5.27283144060983,-4.751123520398737,-7.238323118284862,-2.9451668608723294,-4.477201889468034,0.0413546145825947,0.0077772018334197,121004.02652698423,13497.910073857343,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.1115493,9.058044348904202e-05,False,-11.220242297669335,-0.8430312713096111,-0.8600094545775747,-486.2538356776791,-1.0267290173215715,-17.00171939451527,-1.091489085929651,-1.11347107208671,-598.0666754447373,-0.2606234077283367,-11.458818951810034,-0.8604345768580504,-0.8777632530687144,-498.7311264606575,-1.0624166017457266,-17.58271435326688,-1.1251901018495445,-1.14785080781698,-627.0011411096509,-0.3073432365620757,0,,0.076498,0.0355461711189072,3308571.465756485,-0.1050335859411003,True,0.923682166319245,0.0990631627100685,0.0301507962081061,0.0979751543852468,0.0298882220968239,False,-1.1859710593033552,-18.278246386586083,-1.1842705582430335,-81.06706713120928,-2.8212825206373338,-67.37627742920067,-1.5816594422602086,0.0002971923994789,-0.0010106923791978,0.9912913042338948,0.9812733867124444,0.9712766855298208,0.0727759237487533,2.0554750067181e-05,-31.128660145260685,-1.2883915716277683,-0.2944989943963649,-1.2057349428796578,0.0267835589317402,-0.0174129476672557,0.005638723166803,1.878001145556561e-05,2.0085858467284853e-08,3.728074487817146e-07,True,0.420808850166927,0.0506130391568582,0.0850654206806383,True,True,81,True,-3.1855712656109545,-3.5144938699392845,-3.0561411118668844,-3.5535859849359888,-2.945166860872284,0.3111407129257756,-22.60652311295499,-6.543497135281218,-1.0908906363622377,-0.7477067872852383,-11.45881895181,-0.8604345768580497
125,29,900102,0.1373991747270882,9475054,True,0.8580155346620231,0.6481330770330918,42.58475475814269,0.0018817923833281,2.856620581987773,2.095721614362855,-4.581996276151291,-7.442924318108845,-3.002083091686916,-5.770670804647848,-4.723677820698308,-7.363738949702082,-3.186117294173334,-5.547709806669225,-4.45651776627451,-7.506066149794076,-2.8449820801218992,-5.975812066891756,-4.587429194201307,-7.350763668060675,-3.00900129564355,-5.514000780267231,-4.627906199255029,-7.527731403618802,-3.0608749865563705,-6.053636735808291,0.0496834652844553,0.0031176654680799,2075356.1987711824,371618.500319838,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.1790625,0.001553557268117,False,-6.679001360594938,0.0572431295112179,0.0583959744610422,-40.50758667558885,-0.4274535878964776,3.55818000229986,0.2502701717287594,0.2553104744870602,40.108841803827566,0.0612219245186283,-8.528380351285868,0.0733604772192604,0.0748379166325328,-67.33297730350252,-0.5470678457417333,10.702556505563264,0.7631604870703317,0.7785301169444646,44.54933933678795,-0.2189259387957765,1,,0.134054,0.0374307173405481,959760.7625346358,0.0893697734043805,True,0.8580155346620231,0.146078218341507,0.0341074795836176,0.1437978017997279,0.033664162407324,False,-1.987636192684211,-3.018477670344577,-0.8072421155346389,-0.068597446386185,0.0929850560039959,2.228277076001804,0.1646096296768136,0.0669301297987767,-0.0020108535764427,0.9870023472356912,0.785890404336475,0.3299208991143633,0.1424254179196972,0.0086798152617275,-3.344319733859548,-2.22304708704253,-0.1449096759663212,-1.9783806778388184,0.0442191985895493,-0.0081908159543606,0.0026740642712048,6.475479012351403e-06,5.130891231263912e-05,-8.534760948001977e-06,True,0.1915686910130667,0.0812750656249247,0.1949271167820729,True,True,522,True,-3.002083091686914,-3.186117294173333,-2.844982080121898,-3.00900129564355,-3.0608749865563705,0.01808131416081273,-3.0810615550190157,-8.616486664935064,-0.8082418364827848,0.09035132812958965,-8.52838035128588,0.07336047721926049
126,31,900102,0.2926811391736693,14320270,True,0.6241390851765595,1.3370839657550952,40.724150027141306,0.0032188193488183,3.758791912524927,0.6054999005481346,-3.801070113581249,-5.796931590825911,-2.949982353726049,-6.785193224438247,-3.698311167524799,-5.784532545489643,-2.698895308438032,-6.352823585871937,-3.925073048313395,-5.806641391556631,-3.317532717456084,-7.3280761456702495,-3.794478770558739,-5.792213149402961,-2.932691801673882,-6.598671768790438,-3.799655982451151,-5.79951379525297,-2.9462571459786853,-6.903758933098744,0.0523406295573712,0.0011303892636878,13139511.11015414,2809844.3492236915,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.2138469,0.0098358937115331,False,5.669047019714901,0.0073216832735287,0.0074691379228145,-53.10997168924136,0.0666493823179152,0.5527211516746844,0.0103246723751654,0.0105326055630944,6.72311151386884,0.0177851896772858,15.465935225451288,0.0191842938941132,0.0195706549564908,-291.15829610504403,0.174966202236027,24.38131399495782,0.431458405470755,0.4401477389864693,-276.2832066642296,0.5657639354418296,1,,0.265271,0.0417959063571996,10768692.872787869,0.6558091823494513,True,0.6241390851765595,0.2615415792671621,0.039385738508324,0.2566306245306671,0.0392864939428526,False,-3.1779520932872347,6.931215130775836,-0.7947385259093751,-2.3738420008985885,0.0787055448520629,0.8512420724511556,0.049621537650062,0.0424316207614002,-0.0038813461594354,0.9974801903117676,0.3791727544240012,0.0230654911011148,0.2718896804128429,0.0099929663941815,7.929977461846664,-4.005636161598323,-0.008677522559661,-3.552990336514667,0.0533996829223751,0.082486389035488,0.003044950179188,1.3125870668454137e-05,9.302899964305645e-05,-1.0714367909704324e-05,True,0.212768546750489,0.1723064772138212,0.347109410723327,True,True,1299,True,-2.949982353726046,-2.698895308438031,-3.317532717456081,-2.93269180167388,-2.946257145978684,0.008997374502487991,7.031946471789441,15.535876567972906,-0.7938443620120244,0.02661739780247857,15.465935225451254,0.019184293894114506
127,32,900102,0.0953772595863923,8562573,True,0.926914249737949,0.420468897626106,1068.0998922314843,4.728280811270516e-09,2.2494050339344773,1.290250171990832,-1.9822773082949408,-4.505441126245688,-0.164173000091066,-1.7302519900074784,-2.129175483561351,-4.651830747726033,-0.3115065112506727,-1.8775855052787047,-2.095820914506367,-4.61859826069982,-0.2780473930140533,-1.8441263788188456,-2.295797785332214,-4.817778531786149,-0.4787068467955452,-2.044785838961623,-1.8077011359624031,-4.331380041549933,0.0108436830077685,-1.5552353024093162,0.8485952021334109,0.1772397416982991,357875.3561352812,62250.77390840447,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.1739454,0.0002678961138975,False,-0.8338642263746032,-0.6902729012876513,-0.7041746155203451,-651.1044536945875,-1.1567774635993002,-0.8308121756553488,-0.6878713416098545,-0.7017246897596683,-648.8668898361926,-1.151216180054999,-0.8364779559154863,-0.6923289987147802,-0.7062721216118054,-653.0197602064851,-1.1615467865866935,-0.8364781614964956,-0.6923290082592977,-0.7062721313485442,-653.0197602064852,-1.161546767857183,1,,0.071912,0.0353912822531453,709540.708756878,0.6630237191902503,True,0.926914249737949,0.0960859579803223,0.0298604336092159,0.0950514488541716,0.0296081975743245,False,-1.14753317308079,19.412024031074203,0.0687264730166669,-130.94187338251078,-9.428128663249488,-104.48305865590991,-6.155157973589744,0.0001635376506131,-0.0009651063950685,0.9915528341553106,0.997256962936468,0.9940510439473258,0.095371781207312,1.4626629317657236e-05,-0.8585637155578719,-1.2436587772134098,-0.321802577076768,-1.1899225707924046,0.0217800279437015,-0.0224625758864631,0.0065082806758528,3.954586532775529e-09,9.484565465360936e-08,-6.991873836942863e-09,True,0.2727321002158133,0.066635847491296,0.1111940390280149,True,True,1,True,-0.16417300009109545,-0.31150651125070244,-0.2780473930140829,-0.4787068467955753,0.01084368300773864,1.0,-0.8364779559155266,,-0.69232899871478,,-0.8364779559154891,-0.6923289987147805
128,33,900102,0.2250281739515963,18095282,True,0.7137354014069434,1.0404175770161894,56.52423917219187,0.000954144166473,5.690789569773463,1.0848591320500864,-3.6800928834190736,-6.384857965227567,-2.2907714181830974,-5.102199716195444,-3.6911158626513054,-6.322174041581012,-2.3077933776542,-4.847955721076223,-3.7288392678751614,-6.450639396172098,-2.366843506850418,-5.437527239297475,-3.707709692122808,-6.357669509219965,-2.3336135589708835,-4.985896582433975,-3.66335187181922,-6.406046659524587,-2.2651118607099936,-5.200718241294027,0.1011883731872525,0.0060833501928667,8371781.048131836,1240635.803855787,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.1481926,0.0062668959198959,False,0.9430851305964328,-0.0627314310706433,-0.0639948073766307,-149.42340922080243,-0.0905461869429075,3.2116338647771414,0.0684156220697574,0.0697934748368174,-7.743768244941052,0.049950871671313,1.4762532299054445,-0.0968760307261399,-0.098827060373458,-232.73512034605807,-0.1430531836988975,14.73928795553132,0.3038037034513712,0.309922141912937,-202.7088199570248,0.1480653312410191,1,,0.213588,0.0401390646368027,5200935.830429927,0.2850134664350657,True,0.7137354014069434,0.2180887403448453,0.0379298555512993,0.2137966156475705,0.0376807639774367,False,-3.0120998750906955,-0.0396827387545983,-0.8482273030712655,-0.8708724114937842,0.0092321964519778,2.621619004207435,0.0039631368192637,0.0296892563121978,-0.0035367230866445,0.9934328362119444,0.6495148032832485,0.2234656376167965,0.2181406940111205,0.0057225812512322,0.0428499445853214,-3.620605666464937,-0.0572758211594628,-3.278539273687906,0.0510307461556138,0.0294939884017596,0.0024679613288522,9.881159750586007e-06,0.0001293007329365,1.2417177887054043e-05,True,0.4772587805193171,0.1426286158858883,0.2714975509762494,True,True,1805,True,-2.2907714181830974,-2.3077933776542,-2.3668435068504183,-2.3336135589708826,-2.2651118607099936,0.0039441146636205494,0.08535148132366999,1.4811704900958844,-0.847324928909908,-0.093822970260626,1.4762532299054554,-0.0968760307261387
129,35,900102,0.1701267709902926,15927989,True,0.8282119631407396,0.8275594707607512,36.88912600889518,0.0048239427403086,4.722683970204394,2.262883328760928,-4.121735663122657,-6.733722517859285,-2.735943995198657,-5.208536387655211,-4.096328990136824,-6.637471396798674,-2.6969563663970404,-4.904911969730739,-4.182310047157883,-6.821705293232879,-2.83114795981466,-5.559127780424763,-4.095939312103806,-6.648336820315724,-2.696362474555956,-4.936235676077787,-4.146765475444084,-6.780396199078936,-2.774884911348651,-5.383028934831555,0.0648327763780442,0.0054696733134207,5418031.13246238,806123.294386029,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.1487853,0.0040557961325893,False,2.1495264255264823,0.07187904951921,0.0733266537984302,-87.9192776234805,0.0063817994702428,4.605847410855124,0.1867601644854996,0.190521410844563,20.670864217546825,0.3222959598750804,3.354789835440486,0.1110474950628138,0.1132839301593386,-140.5408395359653,0.005333337280858,16.355395267350612,0.6318610861064504,0.6445864187066809,-117.41743711270124,0.8142995178940192,1,,0.155355,0.0381750627486035,10768692.872787869,0.3869481783846704,True,0.8282119631407396,0.1627310884087628,0.0349509096539722,0.1599620458135845,0.03449720770514,False,-2.30558333417061,10.118543495578146,-0.4557587496278524,-0.1241258299202561,0.0603055817436862,1.2167703206304186,0.0516157298697188,0.0839270308207276,-0.0023967028274238,0.9870188800999996,0.6472261892097777,0.284799533285338,0.1778023887850434,0.0133436690041021,12.441024971283731,-2.618955490955493,-0.0982229108155072,-2.284814745864267,0.0525061095343201,0.0108336774716026,0.0019326952334837,1.977915654387323e-05,5.770003242810323e-05,1.6682464518473783e-05,True,0.6455431480074181,0.0961451961817509,0.2510613333942222,True,True,776,True,-2.7359439951986575,-2.6969563663970404,-2.8311479598146594,-2.6963624745559547,-2.774884911348651,0.004702161464725565,10.079782043306817,3.3261233439453974,-0.4571934860015078,0.11368218505505961,3.354789835440475,0.11104749506281508
130,37,900102,0.1363712246718645,8098892,True,0.909788563878792,0.615839748664688,175.63948635743802,2.724926014520886e-06,2.0485190526545405,1.0407903221441883,-4.479713566613794,-7.316043359696152,-2.8348171879185644,-5.042439212472499,-4.673840929646326,-7.323566765673916,-3.071036589033814,-5.054968506566714,-4.3586833319366525,-7.381061673841806,-2.6920935595923954,-5.152894058528599,-4.5813292321446735,-7.366741517654269,-2.9572245167371856,-5.128129412887025,-4.442809243493638,-7.3386553476049885,-2.790966651191735,-5.080288500881874,0.0587292612710527,0.0064579767136148,1732328.7156256696,250607.12640655783,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.1446649,0.0012967758828685,False,-7.878939942741847,-0.1958968466100613,-0.1998421006908441,-182.7428208884752,-0.5387527232516448,1.4373727041972597,-0.0397198425988094,-0.0405197782476611,-181.35430030854272,-0.6103418544018856,-9.473575736035466,-0.2351241283055789,-0.2398593981312058,-233.7394319727015,-0.6540226812286464,2.448138799047128,-0.0676572665939827,-0.069019846501437,-307.46035037578554,-1.0285250398694297,1,,0.091417,0.036045691103253,959760.7625346358,1.2471455892770364,True,0.909788563878792,0.1108198720492516,0.0314037341588705,0.1094800452100943,0.0310901683750535,False,-1.355566956525207,20.89350244402075,0.5852929721223483,-1.98096049643769,5.850497575606645,-0.8674549960201067,6.718727287829479,0.0026804619152849,-0.0012276030510403,0.9900150159776973,0.838655943071351,0.6019675652999126,0.1359080168251122,0.0003343312406127,27.761789419794543,-1.4827802841734443,-0.2489746982639284,-1.359111067280203,0.0306080309080655,-0.0170459318075041,0.0045332812121517,3.4126152839943377e-06,4.251176051563847e-05,4.489067202294813e-06,True,0.4500431441057396,0.0949350069674155,0.159001872304308,True,True,386,True,-2.834817187918569,-3.0710365890338176,-2.692093559592399,-2.9572245167371896,-2.7909666511917384,0.00856186747764743,20.83955003136886,-9.727344065979526,0.5806307773166566,-0.24123201199046426,-9.473575736035466,-0.23512412830557952
131,38,900102,0.1107632760260413,11947781,True,0.9369465398930764,0.491078812812081,126.11322204528734,1.4791653680060137e-05,3.245490904456083,1.1760670624657583,-4.908865451284834,-7.168897674085487,-3.201286176294797,-4.511064599433037,-5.192858403458076,-7.297220293241557,-3.5254658236450367,-4.657521299898085,-4.795174322075191,-7.199327381017262,-3.074788277790919,-4.545557822856661,-5.094024118029368,-7.345826541457725,-3.4111435337077145,-4.713724532128877,-4.797493219570274,-7.107459610636404,-3.0773525624868547,-4.441835959322769,0.0407098102988625,0.0109867574518014,748611.4651452849,84628.92069037784,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.1130479,0.0005603909263194,False,-9.94210203457213,-0.4193580182635291,-0.427803656677283,-425.75455740899713,-0.6143071883614936,-2.447322805607377,-0.337101746388762,-0.343890789007843,-396.8808152196135,-0.9615159075082226,-11.266938646352942,-0.4720517184982272,-0.4815585788738451,-494.2043721159017,-0.7153560586850893,-2.79908692603561,-0.3845085071166625,-0.3922522956617499,-452.3748097216806,-1.1108790139323768,1,,0.059063,0.0349600496006254,2511886.431509587,1.47883874927673,True,0.9369465398930764,0.0864307082392731,0.0285682053253075,0.085573556445506,0.0283537250309508,False,-1.0327148855860342,20.37270509406321,1.0162117981812495,-1.4869210867697589,0.2499953755098947,-0.8169364276955648,0.3289567113148935,0.0078317202814183,-0.0008093492018578,0.9924923427315618,0.8929078992238548,0.8839782827255307,0.1102525463436609,0.0008027430274056,30.88789977355953,-1.1122786901511694,-0.3635586502012486,-1.089553993857678,0.0205447908017513,-0.02038594095103,0.0078988852713802,6.133576357233799e-06,1.2858403678667916e-05,7.790494063353252e-07,True,0.7204606636677474,0.0755489724023137,0.1310904312700974,True,True,87,True,-3.2012861762947984,-3.5254658236450354,-3.07478827779092,-3.411143533707716,-3.077352562486855,0.0159342030765392,20.416905435633435,-11.803750640346333,1.0207432783344101,-0.49184315349341223,-11.266938646352886,-0.47205171849822847
132,39,900102,0.057287980714837,789652,True,0.9626494839477332,0.2439455351906503,79.01638706633085,0.0002298647616607,6.138304170153459,1.5602746534686478,-6.658540458559562,-8.820975928148604,-4.868498900741415,-6.066905138860252,-5.859946945935183,-8.86654956976862,-4.052841602328107,-6.113759783944851,-6.471544428628638,-8.465950794686876,-4.676180613156793,-5.703708654357136,-6.920637039313728,-9.147766282382989,-5.140015549400723,-6.404363930759811,-6.449851346043114,-8.578065540235535,-4.653933710121514,-5.818091271059494,0.0076848924203605,0.0023183370505858,36866.95339090571,3735.535006928536,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.1013248,2.759763525301681e-05,False,15.289937067336387,-0.6657915123945215,-0.6792001850029868,2463.97385638826,-0.4446425909761058,-10.014969377043624,-0.805678516038944,-0.8219044354868912,773.6287296042788,-0.6983406401159131,15.58347527071715,-0.6874235295319165,-0.7012678589943013,2519.938964994821,-0.4741479927450645,-10.251278239692873,-0.829114746596734,-0.8458126587584298,790.8545985462933,-0.7380111813713524,0,,0.059107,0.0024868072618939,5200935.830429927,-0.7314677389906268,True,0.9626494839477332,0.0592945704735075,0.0024808730338562,0.0592894352335261,0.0024808501714343,False,-0.834348725272982,-158.30809256153165,-0.285529200982316,-16.10583726887356,0.0310427018493239,-20.45461844594295,-0.0477531578199636,0.0621503137765345,-4.848650779779583e-06,0.9999907845256176,0.9696602208921687,0.973278442543552,0.0568750713892437,0.0033852969408904,-145.47336396656254,-0.8836728367237378,,,0.0360205713554449,0.0357410687910687,0.0046397623202012,2.731567418377881e-05,1.0842406908827126e-05,6.852662579952623e-06,True,0.8479904488752964,0.032279554818181,0.0782760828716521,True,True,66,True,-4.868498900741403,-4.052841602328105,-4.676180613156785,-5.140015549400715,-4.6539337101215095,0.18612535955129303,-171.4639771083883,15.583612716881134,-0.3076211389646601,-0.7750554278312672,15.583475270717017,-0.6874235295319115
133,40,900102,0.3067087432695664,5136300,True,0.637531544967148,1.555262817476474,48.29372005308613,0.002835934628797,0.9710735673416856,1.9553810777187404,-3.3187471080703483,-4.781596394956998,-3.7761183719512106,-8.368594085823188,-3.27337969719894,-4.780301312325402,-3.402521114659683,-7.805842142520637,-3.356614245129586,-4.782410049764641,-4.2265512895098505,-9.011336924920746,-3.310639749281645,-4.781058715509237,-3.6996723836561687,-8.09586764950159,-3.3250785502531475,-4.781902098775494,-3.839692397698992,-8.564842686603887,0.0229114527821165,0.0002320415550313,30770140.32883249,7925482.140187387,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.2575706,0.0230337207546077,False,2.0808636982661555,0.0204195481583048,0.0208307865579695,18.75068453042749,0.0147853509455284,0.0527184359809806,0.0011927240534186,0.0012167448557972,1.203569559884432,0.001931307516404,20.600754371254183,0.1980182028630323,0.2020061798847846,-192.0891506677802,0.1071652142821332,30.137369560002725,0.6632308578844933,0.6765879603282011,-199.97723948751656,0.6367143785171039,1,,0.258417,0.0415959837928516,7961177.69303711,1.160971297374759,True,0.637531544967148,0.2548069333824398,0.0391127505439326,0.2499886571751708,0.0390021925425321,False,-3.1630342354444005,37.89866453816831,0.593040210690553,-1.732606174389516,0.0537452169478181,1.538120131596499,0.0516773295619759,0.0342408327737705,-0.0038288390948858,0.9971733514042614,0.1024661872697253,0.0017153193519484,0.3098707947436211,0.0090947716719411,42.97199899933818,-3.963506297712871,-0.0106793263340537,-3.5032833757517423,0.0539061108220867,0.081495264417621,0.0029352636586597,4.642673437060534e-06,0.0001072617388037,-1.0681451232869515e-05,True,0.878121493258601,0.2023041118575596,0.3872792540626741,True,True,505,True,-3.7761183719512093,-3.4025211146596805,-4.226551289509845,-3.6996723836561656,-3.8396923976989927,0.003258062666811486,37.624160302926235,20.550202657182126,0.5710884261302116,0.19696418393895318,20.600754371254116,0.19801820286303734
