event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh
0,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.006996065435362265,0.0,346401927.02487075,56857513.80138254,0.1641374,0.1937393638130257,0.27312153158100294,0.044505842092916525
1,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,267296704.17693594,30230526.997653425,0.1130973,0.14949655119222247,0.20922942479708748,0.02366327633746268
2,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,537260626.8070372,65660639.08340895,0.1222138,0.30048485276442916,0.42054664407141085,0.05139658489068729
3,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.042373645674152714,0.00010289875767571614,27008058.71701355,6530463.556824637,0.2417969,0.015105355096027992,0.033082567155138694,0.005123186664396275
4,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.07964408727181498,0.0,69098377.73994587,15958254.288443364,0.2309498,0.038646077574759255,0.07653275722409593,0.01249149844857969
5,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,101741501.73488732,17748965.213248868,0.1744516,0.05690307207235512,0.07963927558153243,0.01389319705136869
6,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.00013712581952990394,0.0,5272369.108879031,867446.7894927975,0.1645269,0.0029487868203121573,0.004165649414757135,0.000679003481791972
7,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.013815369976020255,0.0,307777435.37319463,50717741.33941676,0.1647871,0.17213704622643794,0.24480959936910768,0.039699867905701146
8,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,906940913.2970754,108311285.17861564,0.1194249,0.5072435857020055,0.7099179400599054,0.08478184557769221
9,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.07279702140068547,0.0,152209719.14000234,17467785.24308491,0.1147613,0.08512947490106237,0.13965943497747646,0.013673100347958073
10,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,9442162.680843284,2240987.4530076636,0.2373384,0.005280913436357214,0.007390956325617992,0.0017541574903217289
11,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,376557218.3593868,51274643.74057814,0.1361669,0.2106049367297899,0.29475428978119067,0.04013578936392453
12,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.012680633741766896,0.0,361782085.6572652,86751021.40201248,0.2397881,0.20234134294857933,0.28676254065080325,0.06790531280358776
13,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,604451934.0942811,58890860.572255015,0.09742853,0.33806432363920147,0.4731413762749493,0.0460974665635312
14,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.00012289840740154162,0.0,616793103.4106923,110689632.4778365,0.1794599,0.3449666244220106,0.48283619696700947,0.086643522993117
15,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.020593568615580676,0.0,179132228.45826137,23647843.926378682,0.1320133,0.10018698301704716,0.1460213812092816,0.018510609016459546
16,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,504113042.56193185,73400271.72710751,0.1456028,0.28194571835850446,0.39460000920222255,0.05745486716980541
