event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh
0,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,1123855628.2311838,119319201.58334222,0.1061695,0.628561960671671,0.8797103105847784,0.09339841279152057
1,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.018112361328049033,0.0003476813684516428,83815852.31877786,8305814.212748116,0.09909598,0.046877423705904094,0.07071219088842025,0.006539968437709149
2,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,208317476.15162072,49657214.43611072,0.2383728,0.1165100195815379,0.16306278764115595,0.03886972884864163
3,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,1158386341.8294735,187414889.5503772,0.1617896,0.6478746664120815,0.9067396051144284,0.14670105888428167
4,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.010625489827989396,0.0,217960402.54270667,23796679.812267657,0.1091789,0.12190321828672493,0.17360536257352846,0.01862711193739755
5,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.11889528243137151,0.0,33913593.50639376,8200538.166266983,0.2418068,0.01896755623438131,0.06005322795176902,0.006419061128486047
6,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.027564335756793953,2.4160654478914587e-06,11357015.287448142,2501775.926387173,0.2202846,0.0063518726223686225,0.016657991312821446,0.0019585600749317637
7,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,40569772.20610876,9169033.4863652,0.2260065,0.02269029483974712,0.03175643384369658,0.007177161455112916
8,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,63668773.8941846,8587618.842804844,0.1348796,0.03560935083403584,0.04983743058275058,0.006722052770494748
9,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.01209158427877166,0.0,250065317.33914754,60030221.79790115,0.2400582,0.13985919740426392,0.19914901028576326,0.04698931405043566
10,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.012807215644539972,0.0,330108467.83016366,43252308.15449169,0.1310245,0.18462658419944863,0.2620053423794172,0.03385621825819555
11,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.010439122529765586,0.0,417794159.7989938,90930821.22159082,0.217645,0.23366837309321073,0.32997490435641275,0.071177096923449
12,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.020111144040830205,0.0,229620806.31435403,37368540.06800031,0.1627402,0.12842477325590318,0.1854059123077888,0.02925063430172013
13,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,143938625.93966696,20836186.594710827,0.1447574,0.08050352969217163,0.11266953703815354,0.01630975342400911
14,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.03945947557542173,5.110360387732654e-05,45904673.76698189,8708991.021702489,0.189719,0.02567405547666318,0.04705283017830308,0.006822717253890977
15,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0027625160259074034,0.0,263338932.00259772,44957918.18324594,0.1707226,0.14728300616446016,0.20690996571437992,0.03519130320188483
16,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,479788489.24384767,42228593.790928714,0.08801502,0.26834122277917327,0.37555969849259285,0.03305489462008958
17,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,128319462.70158406,29728096.435241885,0.2316725,0.07176787751197831,0.10044346582572038,0.02326999330803835
18,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.010042079412632686,0.0,322997217.89561594,48715127.80210043,0.1508221,0.18064932850093812,0.25565966466389434,0.03813230021049232
