event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh
0,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.01501362971847713,0.00010178120347766601,110645245.17617849,11037826.57220755,0.09975871,0.06188285265465627,0.09083990967991537,0.008651250710860025
1,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,249933820.34739664,59501221.956859864,0.2380679,0.13978565236441975,0.1956384371803138,0.04657523362696155
2,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.005867052410163026,0.0,253873904.10728505,27876005.423266236,0.1098026,0.14198930442711746,0.2003760298102092,0.021820248769284113
3,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.11950789383846495,0.0,33934125.15154883,8208861.106026926,0.2419058,0.01897903939183526,0.060241945069175455,0.006425576000803518
4,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,55327588.524283096,12489264.848197006,0.225733,0.030944203729079897,0.043308276314110106,0.009776108943703992
5,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,81985273.65401846,11162328.371349951,0.1361504,0.04585359814879419,0.06417487152070252,0.008737434873075704
6,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.005251006413563035,0.0,310401563.93789613,74421711.03644615,0.2397595,0.173604696834087,0.24445006141136053,0.05825440998428243
7,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.006294356550602969,0.0,406919620.0597206,53794388.18236266,0.1321991,0.22758634454059531,0.3202946639447326,0.04210814694241997
8,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.004459615256893274,0.0,293796186.5025124,48251277.69667774,0.1642338,0.16431746426053542,0.23122899088743204,0.037769216456622255
9,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,159317901.49714947,23158411.616356984,0.1453598,0.08910501493217134,0.1247078335394002,0.018127500511555705
10,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.03728634538027793,9.00973459239696e-07,70956220.66154118,13584709.6307638,0.191452,0.03968515177618125,0.06604977294381952,0.010633680124915192
11,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0010141930265390438,0.0,314682726.7926902,54145657.228377864,0.1720643,0.17599911125028686,0.24660717257298875,0.04238310663813747
12,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,548583272.5676574,48642944.859896675,0.08867012,0.30681750283131315,0.4294095691380348,0.03807579822134899
13,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,131876554.41281839,30581079.44300045,0.2318917,0.0737573256974373,0.10322781834882291,0.023937675106153144
14,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.004468430244749109,0.0,383546843.7117025,58286936.301133774,0.1519682,0.2145141689349324,0.30148478572956855,0.04562473822123164
15,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,93209098.0489846,22384404.456039324,0.2401526,0.0521309783484538,0.07296044308026728,0.017521637923609647
16,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.05824273210034488,0.05074524223226077,7037417.939487464,362000.044575208,0.05143933,0.003935962152961075,0.02192254479101556,0.005902755577481162
17,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,598742586.3586193,61739355.787794456,0.103115,0.3348711387525163,0.4686723217597529,0.04832715741332956
18,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.038290532424445245,0.0,70325724.92593195,7345084.039508562,0.1044438,0.039332521397496926,0.06583924483420771,0.005749445034890369
19,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.03941705408875238,0.0,281652085.5181695,67480198.11134021,0.2395871,0.1575253819560429,0.23157474534956496,0.0528208646623765
20,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,711579244.6866199,77578994.44667317,0.1090237,0.3979796283241837,0.5569964527687358,0.060725808177826586
