event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh
0,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.061968281438887204,6.531275167149431e-05,10544695.498108247,2524710.724205735,0.2394295,0.005897549747923,0.025717836624551207,0.001983477554654283
1,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,5.096163065079512e-05,0.0,23421893.96267941,2050733.434496949,0.08755626,0.013099646628986154,0.018348106179443397,0.0016052340721265635
2,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0029922347022305886,0.0,377003265.7251195,36342026.93147591,0.09639711,0.21085440685719284,0.2959467078773545,0.02844711989340373
3,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.05757435197061869,0.0,74730386.83978562,15241860.184878739,0.203958,0.041796007684454586,0.07472159566827545,0.011930733112252788
4,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,167753406.3596536,15353220.20958188,0.09152255,0.09382291404878304,0.13131081742462786,0.012017901392107838
5,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,905663356.9075538,101568074.1102534,0.1121477,0.5065290603404783,0.7089179187938425,0.07950352320756353
6,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,389982301.13661605,63297760.29513424,0.1623093,0.21811346019193234,0.3052629204655167,0.04954701562174224
7,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,65206433.15768036,11027298.033257948,0.1691137,0.03646934930468374,0.0510410502241741,0.008631738395986169
8,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,132747193.20320597,24395548.585743207,0.1837745,0.07424426584470883,0.10390932040429998,0.01909588303350611
9,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,292494885.6317963,22414025.164368562,0.07663049,0.16358965883235208,0.2289535775058435,0.017544823857700724
