event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh,den_log_term,num_log_term_no_bh,num_log_term_with_bh
0,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.07972148694070472,0.002863373089793475,26641892.605351333,3497765.282502311,0.1312882,0.01994342268471533,0.041036147107614655,0.003870596938677543,20.668906905129344,17.47560494120918,15.114560369014235
1,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.09832563752831118,0.03786141409486025,2384218.0571914585,243400.16735792655,0.102088,0.0017847631619665482,0.01843514054444196,0.002603149588232378,20.668906905129344,16.67541028158738,14.717873718135163
2,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.08118554416696983,0.005113389086261134,8688080.914990382,1265545.298717257,0.1456645,0.006503669711958008,0.022316385510152647,0.001653103679274587,20.668906905129344,16.866472811037408,14.263806164903361
3,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.017753945924669,0.007039825529281784,382856.4729946155,38294.312696666224,0.1000226,0.0002865963233774632,0.003278393331949084,0.0004766693177122781,20.668906905129344,14.94850509071312,13.020219343369595
5,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.09133993562668845,0.0025081090172137496,13423850.191165619,2511885.91685266,0.1871211,0.010048742496805142,0.02896058469657916,0.002807628291829804,20.668906905129344,17.127087383259912,14.79349172884398
7,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.01793794004453016,0.012668587389259942,488190.67833663407,40036.90277934277,0.08201079,0.00036544674933678567,0.0034193982994751523,0.0008273058468340683,20.668906905129344,14.990616225917217,13.571570800704862
8,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.007562762663441506,6.927264945454778e-05,19355756.324734338,5220467.436872352,0.2697114,0.014489211989729002,0.021661356770345776,0.00551639371637464,20.668906905129344,16.836681505201764,15.468875960683796
9,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.018252890138366094,0.00037759178514002763,36558035.328188606,5331570.115918888,0.1458385,0.02736638728610348,0.04155521794641882,0.005652808544731015,20.668906905129344,17.488174721908475,15.493304135361472
11,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.12713094585553356,0.0031872940621516556,3661108.7828777144,474763.6164733737,0.1296775,0.0027406100997865303,0.024446593957657855,0.0006987921266318646,20.668906905129344,16.957642525928783,13.402749658377903
12,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.06411176665374597,0.008626913234598002,301309.1957323667,33726.8793350469,0.1119345,0.00022555216847001359,0.010697061115891502,0.0005701935431230146,20.668906905129344,16.13112066782232,13.199372199698455
13,0.73,0.061966841110858734,0.1215039,0.06196684,5.868831e+07,0.3827762,9.470921e+08,0.011758762480433626,0.000538774909777988,2307647.563475544,457208.5357191774,0.1981275,0.0017274444968110897,0.004340162321636546,0.0005161359918285149,20.668906905129344,15.229063374858852,13.099766627978678
