event_idx,h,w_G,w_G_legacy,w_tilde_G,alpha_G_phi,r_Malm,D_tilde_phi,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,L_comp,combined_no_bh,combined_with_bh
0,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,137536181.4288945,13064120.86110285,0.09498679,0.07692270224984565,0.1076579534258189,0.010226083788293995
1,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,101950979.17911129,16699930.908130968,0.1638035,0.05702023085125018,0.07980324634689559,0.013072053951501133
2,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.046464609454119184,0.0,56046845.56491453,12782039.015582955,0.2280599,0.03134647747699692,0.056965908572651075,0.010005281132063858
3,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,183027282.37858093,34718741.713699676,0.1896916,0.10236545031086784,0.1432666112818794,0.027176475597796877
4,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,82242667.77586606,18795504.25743241,0.2285371,0.04599755627813908,0.06437634959064788,0.014712386958391532
5,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0023619575913031063,0.0,351830212.17343783,55599309.49120926,0.1580288,0.19677535301871962,0.2760646000259533,0.04352096887906458
6,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,97215897.4290407,17113239.853525314,0.1760333,0.05437194383466127,0.07609680920998779,0.013395576058422091
7,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,80353548.23833127,6965884.7326091165,0.08669044,0.04494098935741733,0.06289762056767532,0.005452622621346854
8,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.0,0.0,11998697.079903599,2764009.818378385,0.2303592,0.0067107592582151855,0.00939211164639322,0.002163558979200882
9,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.04005006587128072,2.650318050005965e-05,29249853.098895486,7068082.467799306,0.2416451,0.01635916976465782,0.034182526533538926,0.005535553911907632
10,0.5,0.11073739779008013,0.2101616,0.1107374,1.414703e+08,0.3929375,1.277529e+09,0.00323380661593216,0.0,356421902.7981902,62273922.561901085,0.1747197,0.19934344271760251,0.27990450011133666,0.04874559541467479
