event_idx,es_null_det
0,0.044404646403427395
1,0.05539687182751665
2,0.05609422300527596
3,0.033343628737721266
4,0.03623223242068943
5,0.023538735622548337
6,-0.0007902902972773444
7,0.03158550626455877
8,0.03137579886726065
9,0.05562248280648347
10,0.055578818434076124
11,0.05108999593413116
12,0.03232957706533435
13,0.054397014214487914
14,0.04685660298278982
15,0.04481290331152855
16,0.018353101464315458
17,0.04613956222606537
18,0.054362448199898744
19,0.054031758355877854
20,0.017767807111674118
21,0.05560077030358561
22,0.042843309688999104
23,0.054412594772956166
24,0.03486772930741555
25,0.052743549665704936
26,0.055747731479242196
27,0.03686109521518387
28,0.04954369210698631
29,0.053241122852995725
30,0.026999457597017315
31,0.05664445143305739
32,0.05394293440160434
33,0.027259389581764295
34,0.04232226284958069
35,0.03334553786658923
36,0.054530104510015935
37,0.054928735457628074
38,0.056505372110761044
39,0.030922733498236744
40,0.05515279526895645
41,0.03734500991704443
42,0.05456342769376222
43,0.05576013272069685
44,0.023062104564994988
45,0.029434807038730446
46,0.030454092024185486
47,0.032357046207238116
48,0.051943837512912865
49,0.05700568877079318
50,0.05204263862141577
51,0.024519437730594673
52,0.046698388504140695
53,0.05037585076943673
54,0.05394935239126567
55,0.055624945105686906
56,0.053989083166841596
57,0.058888046403059884
58,0.05024261274332798
59,0.05530810554116358
60,0.05339316349814285
61,0.054916349313106884
62,0.053604686789045286
63,0.03685301450735873
64,0.05528513784827289
65,0.05013902419519749
66,0.03628133538639261
67,0.05369090359053046
68,0.044975117390566165
69,0.04741200039610045
70,0.05426132259434867
71,0.05293686739694942
72,0.056326386919502425
73,0.018736251798854287
74,0.04883095908519397
75,0.03449702424886197
76,0.05474151299647076
77,0.05286906694009328
78,0.053561013570497015
79,0.05529040389153848
80,0.05452851725435418
81,0.004841110410414036
82,0.03168898874849255
83,0.04441717658711539
84,0.05187962932266289
85,0.021374487016976307
86,0.053006376309265094
87,0.02789534396822336
88,0.03655365193727997
89,0.05280438740638293
90,0.025381852481462866
91,0.018880288743052177
92,0.028425963530758006
93,0.0416735785083268
94,0.04869178243536666
95,0.01471042518349113
96,0.04254587403236414
97,0.0540331336898546
98,0.052098942546040326
99,0.04775544203303781
100,0.03690827173077874
101,0.0557083708969594
102,0.05104089693424625
103,0.05279217885685021
104,0.02851393692319969
105,0.037948104924708764
106,0.056137787439238945
107,0.032413437673330485
108,0.03316332430210294
109,0.053043520904026184
110,0.05097553890527143
111,0.05371556723412473
112,0.03583590223547899
113,0.05394323590633626
114,0.05523460134996211
115,0.055032682846727625
116,0.05328748542117851
117,0.046920509653010874
118,-0.0039642665345177176
119,0.05124323925324703
120,0.05010427641854016
121,0.057470608078727774
122,0.055883945472364596
123,0.05112596414435235
124,0.0559391313548802
125,0.05081130728576259
126,0.0537855386167399
127,0.012651048671678844
128,0.04858010365406414
129,0.037052027029441874
130,0.05571827952176045
131,0.03285336966374099
132,0.012136003613416515
133,0.05301743984524462
134,0.03951608474292283
135,0.019005792172609007
136,0.018312540573355185
137,0.03079386266283996
138,0.04743425290671224
139,0.05556322247142789
140,0.05573849906904688
141,0.05552628177253485
142,0.0460647951906332
143,0.055857910492892376
144,0.05714066314535762
145,0.0601213512417041
146,0.045942387783513075
147,0.03508447343193236
148,0.05214620831632042
149,0.038237603689232846
150,0.03173466397988953
151,0.05513240326716152
152,0.04961768823894407
153,0.031727868851009755
154,0.048805093099759486
155,0.05545452011480259
156,0.055746926597005905
157,0.054388427923716655
158,0.044494343398646136
159,0.023210632821870487
160,0.014604542357741244
161,0.023347608187699813
162,0.04155224538592001
163,0.05614666963916747
164,0.05643690286515519
165,0.053187726562924496
166,0.0341507468819657
167,0.05483888661785944
168,0.04822896466702685
169,0.05644979547647648
170,0.05245752085335332
171,0.056898130356892666
172,0.049318474644632564
173,0.053962477835410035
174,0.025116845176906072
175,0.042243244544071835
176,0.05656202829406725
177,0.050095768467411844
178,0.04187015495556907
179,0.054638055887352044
180,0.04896986340312584
181,0.036751410196685236
182,0.051146334682093106
183,0.04430063846905625
184,0.04473403291261649
185,0.031618084720247866
186,0.05370263341967468
187,0.05479697298307106
188,0.05607636840598816
189,0.043968275420274164
190,0.05265774357615227
191,0.04910083007915639
192,0.051396717341127836
193,0.04369693371810311
194,0.05501174082130223
195,0.05518308010798575
196,0.04826573708378584
197,0.05501303803684035
198,0.04501447013064765
199,0.03658378219709904
