event_idx,n_cand_nomass,n_pass_mass_filter,z_min,z_max
0,6806,6806,0.19299471326814616,0.38266278304052553
1,23,23,0.0981706731576537,0.16281059056953648
2,134,134,0.13290623554159986,0.24479116411251495
3,39,39,0.08080393681772813,0.13576201661079668
4,1743,1742,0.0912948829666624,0.29512168528646204
5,200,200,0.1635424431401799,0.29892790005848263
6,524,523,0.10382250120870909,0.36505168357001555
7,103,96,0.07413566893928195,0.12893673431842193
8,18277,18275,0.2216318322914235,0.5001986769028529
9,360,360,0.2341625364045633,0.4184145178768516
10,4190,4101,0.054570710396313775,0.25885751410566693
11,1,1,0.1159550681822231,0.19025614553492687
12,67,66,0.0640099689051019,0.108482795683923
13,23,23,0.14438566678208928,0.24264713316885328
14,1124,1124,0.15086122454971307,0.3224368204243363
15,8,8,0.05758071104749333,0.0981325997880091
16,221,221,0.04739055781855837,0.23285431758933395
17,1598,1598,0.19588663745106316,0.44646681661044524
18,1491,1483,0.01805675190213626,0.2125247866913387
19,199,192,0.0035429346212023983,0.11204072271228366
20,284,250,0.017177050698463443,0.0656704220177781
21,13,13,0.08641352050944068,0.14458916351948906
22,596,589,0.10752824261425988,0.17777218727447197
23,6447,6434,0.07264456081866087,0.16835021800100458
24,1348,1348,0.16391674385012667,0.2796771237561833
25,644,644,0.16135521354537338,0.41485233738140564
26,20901,20744,0.012911416669043597,0.2502561263027266
27,10510,10460,0.027571893741767953,0.24988243047165845
28,9857,9832,0.0653990584952597,0.3649839876318481
29,26,26,0.14445880516119214,0.23539313956938898
30,22250,22242,0.13480090249081386,0.3364786874785571
31,1573,1548,0.042308855830760904,0.215148423464028
32,488,484,0.0,0.16497115279792132
33,1097,1097,0.057124769670174116,0.30421284055768755
34,4,4,0.11640399140633184,0.1916207786010376
35,44816,44716,0.06951279880960175,0.22388225894589894
36,11097,11097,0.16576600830330349,0.44174242996222995
37,494,494,0.11434633009531658,0.19199148082799147
38,4,4,0.13206771017697272,0.21616071508605467
39,212,202,0.0,0.08679548380285808
40,3710,3710,0.12311640530450274,0.25934909928353433
41,23361,23216,0.0,0.2671353022541954
42,1442,1442,0.15923082986084883,0.3724809675987823
43,1488,1474,0.048883028137979324,0.13396868084209396
44,1268,1266,0.07614235426416643,0.27930215087388577
45,2061,2061,0.08465077860677922,0.23202752904439217
46,1034,1032,0.058796689599787025,0.41470348116471867
47,5,5,0.05077403012758583,0.09422212302554568
48,6250,6250,0.11383169748148249,0.3224005688297762
49,7863,7852,0.08013288935764758,0.3667240944534622
50,889,876,0.0,0.17428005329735333
51,3,3,0.06595694595047671,0.11113504501343556
52,1836,1753,0.02779531049851591,0.09534388453289952
53,17295,17290,0.0930383991404693,0.35973338790830356
54,1358,1358,0.08683621684766527,0.3931181920021033
55,35,32,0.025379999961983764,0.06503905507548378
56,4199,4185,0.027790812795432728,0.3369021736616066
57,19873,19778,0.01676758290854194,0.23680812901031628
58,880,880,0.09457766981176313,0.38470884645933445
59,2290,2278,0.011527248999578282,0.2813735898931666
60,13,13,0.12108772170809423,0.20170561354896563
61,810,800,0.0,0.19966740244157272
62,1563,1555,0.05125065209465499,0.28947074959716407
63,11469,11190,0.04200508308508171,0.18170271780855782
64,5432,5397,0.018572162610464377,0.17424012397199642
65,1979,1978,0.10282374972105088,0.22854217868400725
66,190,190,0.09624001277065428,0.15891308577001195
67,3524,3469,0.0,0.09234877979929801
68,162,157,0.0,0.1785658870795731
69,628,623,0.0,0.21166298368078154
70,3,3,0.11347870342329727,0.18631670022903085
71,280,280,0.1546554140169031,0.3370022360670979
72,12104,12093,0.09219029733806276,0.26342427754778863
73,6302,6298,0.14278105894125875,0.41174944074381586
74,23,23,0.05650366413811116,0.09603405369813428
75,200,197,0.036131717401876845,0.13800515316953665
76,187,187,0.09639187701307239,0.22345517294023418
77,2245,2245,0.15737873999991847,0.31184248565837475
78,365,349,0.03236274989615224,0.0811084016856961
79,5890,5881,0.07136573349797591,0.27729593122964247
80,1217,1212,0.02912693816018657,0.2980791995109338
81,3416,3355,0.031476011240968854,0.14205975210934702
82,21,21,0.20472788077773274,0.3305293625643866
83,157,157,0.17917120752265525,0.34057970051260805
84,2,2,0.09999906376138666,0.16593719784255628
85,784,733,0.0,0.0792049298573782
