event_idx,n_cand_nomass,n_pass_mass_filter,z_min,z_max
51,60,27,0.13974577078294403,0.2501030377679096
52,9702,4397,0.06283772903989446,0.36987174870149975
53,161,44,0.15616329008140367,0.3135281870749426
54,269,138,0.09754378306470388,0.2272736495387968
55,1597,723,0.0,0.19763800714914695
56,2223,1137,0.07487092275691103,0.38814380126750847
57,1854,593,0.06174551766519565,0.28195804815934195
58,2737,1570,0.1373395144303255,0.23612736143442958
59,1170,133,0.17831997787705411,0.4852151117107877
60,700,64,0.1837546234860186,0.3277359030560358
61,274,82,0.006135851094531009,0.12128184840807017
62,9430,4017,0.0726192554167766,0.4133130433625127
63,312,146,0.07367556842708267,0.2173773051250966
64,2998,1322,0.11735395922444984,0.27336954469065405
65,638,361,0.07747297926027591,0.16453204978664582
66,781,239,0.1934335610376039,0.3121646521740478
67,19584,1970,0.14740624353913703,0.4519419099777856
68,779,170,0.1564579374908184,0.3057668196629321
69,395,221,0.1318912389997706,0.24890581049632354
70,15946,7034,0.10845290754843818,0.3761689094991106
71,2648,93,0.22152521239242223,0.4005336697992669
72,1477,991,0.03408960833248524,0.17130408820946105
73,137,73,0.030675364767543574,0.17098675749649528
74,3,1,0.0894847399483629,0.1484333364577981
75,1633,709,0.007331050721657893,0.17611928691159134
76,1,0,0.0438890321322419,0.07531661536702375
77,211,69,0.10887317217271791,0.22600558930035664
78,14,1,0.20319132208909088,0.33218827323868333
79,0,0,0.08146410000707721,0.13556175052757907
80,2421,832,0.0,0.35684956149738967
81,1200,514,0.05314908015747576,0.178547953321199
82,274,85,0.10732618913128923,0.20745680480392767
83,5,4,0.11521100825684595,0.1905857105142661
84,352,27,0.2049708827435795,0.3538761696233103
85,475,235,0.16923479382732698,0.27738688596340416
86,10,2,0.15602525869440442,0.2545403983496704
87,1451,555,0.0,0.349536574532102
88,54,17,0.171690872763128,0.28080662883358926
89,1562,72,0.20613685393649503,0.37255648801745944
90,10,0,0.07400105474860127,0.18722251826347802
91,1227,434,0.01658824682004294,0.3045637380737848
92,312,211,0.055946360334179726,0.1517398725035228
93,17,17,0.04996900964521191,0.08939562682204265
94,8288,1825,0.13109167094417346,0.4112990605966638
95,11119,3447,0.14186964610189218,0.49584814388003906
96,2678,1554,0.02668686932976067,0.23426121523584695
97,90,70,0.05901741654381696,0.11021637495513269
98,4412,921,0.11704895002319353,0.3002807207792386
99,13,11,0.07538458461659517,0.12643948042294445
100,124,72,0.09858389255232118,0.18589632338751244
101,400,127,0.06611145898347044,0.2187704334962876
102,23682,13652,0.05927861006957876,0.36147033979506377
103,2999,1228,0.09580410269633552,0.2899634200963121
104,19858,8109,0.11157626573789595,0.32141988524945614
105,184,60,0.12477446147462146,0.2127647693726034
106,543,199,0.14117702630054813,0.373976510418105
107,2407,1068,0.11037879138146,0.2528148952183713
108,4154,1971,0.058219364182188996,0.25356783046008036
109,2842,1072,0.0,0.19113373016270768
110,4320,1425,0.11482893114237071,0.22954726151622087
111,80,44,0.10909210809224054,0.1807903146153127
112,4358,1196,0.12733665121814722,0.25764144638960124
113,20,15,0.01587244896081749,0.06955184051065803
114,878,335,0.005289493757987505,0.1952027269353304
115,465,178,0.03943819299666918,0.2364063691309415
116,141,115,0.01370994142359115,0.10301147697453919
117,194,70,0.14379131106506798,0.2421127449314257
118,70,13,0.16666828622453628,0.32814126722936254
119,624,448,0.07934297891406535,0.1633133390061913
120,28,10,0.13367110405961,0.21999264124171658
121,1721,981,0.0,0.20794035222963045
122,5517,1101,0.08782724432946434,0.32819751257363444
123,883,468,0.07801580986647191,0.15306655382791448
124,470,382,0.01857582793134361,0.07783338507947112
125,12,11,0.06815679757472459,0.11498627435685099
126,5156,1849,0.027716828268605005,0.32235610727157643
127,2198,701,0.11472577214913937,0.24475279045649131
128,4315,1125,0.0,1.0353665867096276
129,23829,7199,0.10175285867064005,0.3506177150816549
130,9,3,0.09030572784256873,0.1506674120163146
131,2707,696,0.07358395437054906,0.382885480288708
132,3398,1387,0.0,0.313437959375314
133,140,63,0.08020346645558575,0.1864390371794669
134,1,0,0.03979545586682748,0.06749304972772703
135,10456,2127,0.12822800383014182,0.4682023597914867
136,25,22,0.0799889127157867,0.1336760252283775
137,6982,3420,0.04654840088054343,0.1653450246899827
138,20991,7925,0.11206314746375706,0.2796468530805626
139,62,23,0.2084517129502767,0.3373478496350944
140,2184,711,0.06207052377789696,0.3676445449463625
141,9,7,0.08312740668130623,0.14623861577255287
142,1244,241,0.19486400031344572,0.42575925772621886
143,438,321,0.03075461847172345,0.12806373642726118
144,465,245,0.08185264366885826,0.1886854854751142
145,16513,9989,0.04895666346808995,0.23008437542256646
146,2547,1204,0.1292495158780827,0.23901150591233242
147,453,218,0.05933960997283652,0.2279882384212875
148,2,2,0.152604496001251,0.248527297446945
149,1544,587,0.12063205131327268,0.3935746558234235
150,2746,657,0.12796950934443652,0.24771688979737358
151,8624,6076,0.05700565581068504,0.1490620016192577
152,952,127,0.16537559700989987,0.3313639085046381
153,4,4,0.05078139978401729,0.08722715563807511
154,39137,15775,0.08013259435595452,0.4640938900637741
155,65,50,0.09757571435250093,0.1622354916063257
156,412,110,0.11053521889990625,0.3823825386086857
157,3239,2101,0.039941599014021015,0.166505715210136
158,6550,2710,0.03312239211187962,0.21742499425452994
159,1723,1069,0.0,0.17778695957351032
160,21,12,0.09087963942922118,0.15266581859705672
161,159,79,0.13583679258912726,0.2691268270758121
162,1338,319,0.14687022551005854,0.2971063978013108
163,2,2,0.052646256474686556,0.08906755707055394
164,285,79,0.12241935918603837,0.2667667723314275
165,9,3,0.1269630865655115,0.20906085371532868
166,7532,3969,0.0,0.1993960468329906
167,1171,131,0.18053818314105977,0.32580294666972737
168,124,50,0.11769645156952342,0.19445384980898997
169,9457,4206,0.0,0.2475657346271083
170,932,474,0.0,0.17044991020687333
171,1343,344,0.10312920974054787,0.281677622873087
172,15188,4805,0.09544646903765812,0.24636951867980944
173,42,8,0.1778662850581644,0.29742149891087455
174,1833,534,0.12313532415970652,0.3056707243838986
175,724,140,0.11884605299623723,0.3492852746245971
176,375,11,0.23704870857297158,0.4114400103761796
177,584,161,0.1540683747174414,0.3394915619782843
178,8,1,0.18243014873139593,0.2951931649235401
179,141,112,0.04749430310168648,0.10321846332905546
180,1481,1037,0.0,0.13934902172272798
181,948,412,0.16611661937253594,0.33663692824622277
182,812,200,0.10924569176222934,0.22449950167631097
183,18,1,0.14236499635422029,0.23288700887253957
184,664,231,0.11788069280369075,0.21277380762254935
185,19948,12540,0.04042936353318165,0.1863024000651797
186,3092,847,0.18530094134602507,0.34032373393431004
187,30,17,0.11750496837742483,0.19553211882964167
188,2725,695,0.13137307812117838,0.25719306784297274
189,1230,792,0.08040088568256304,0.14954915737896995
190,300,38,0.1955509650191681,0.31953141924345496
191,4488,1839,0.07420125474110825,0.2921266989989261
192,721,231,0.15850455159415094,0.2735752767644102
193,2876,1390,0.050941641195959675,0.21619978438451287
194,3492,1639,0.04224890408416765,0.20236292479613285
195,160,89,0.10795907919905141,0.182707041827869
196,28,17,0.08507595318436342,0.142623235557848
197,243,114,0.057021229423910275,0.21697692925532408
198,40,23,0.1039796394593974,0.19713532964977815
199,6658,1937,0.1727826525221824,0.38565493861951855
