event_idx,n_cand_nomass,n_pass_mass_filter,z_min,z_max
0,226,226,0.18209793701959343,0.2951009568427659
1,1566,1564,0.10279000727628,0.29915674618722154
2,4,4,0.13139624029817087,0.2160367626611043
3,2046,2044,0.08906117630144218,0.29033966563870084
4,56,52,0.0,0.047337393403048544
5,1120,1120,0.13515669772901778,0.33437141217775884
6,31695,31588,0.05615826676703155,0.5158322574641844
7,187,187,0.11944354796950661,0.2086217024275
8,3930,3930,0.12058103501610468,0.2845062748930143
9,316,316,0.10473504758366181,0.20743883028942142
10,864,864,0.1595820307087304,0.33871228593577685
11,2,2,0.2212050934566556,0.354204095481861
12,3,3,0.07702884566469217,0.1290457445971893
13,458,446,0.0160521644525896,0.1271126544593751
14,315,315,0.09266243733566876,0.19698368096310911
15,13087,13005,0.012481772055887803,0.15798222202804973
16,5152,5140,0.055562701242650954,0.3065276683735408
17,7,7,0.24847303661114997,0.3975032430047321
18,35791,35736,0.07667049128442696,0.3296095497551086
19,1683,1670,0.03525050503226,0.1415199745988561
20,2800,2756,0.04930497019592376,0.13729101165072977
21,6178,6151,0.03195531344772719,0.2580951711337331
22,9,9,0.21749094611940717,0.34871499520816057
23,240,240,0.10095293355978163,0.22076604117802365
24,63,63,0.13931330423046887,0.22821631547275165
25,521,521,0.19200809942280905,0.3244860560179133
26,10177,10061,0.06471087138269405,0.19606150387954416
27,0,0,0.15421825907274445,0.2504306115458229
28,86,86,0.17356838270283273,0.293305719956946
29,1564,1559,0.08275466145197478,0.26953076910544777
30,1173,1168,0.01571820845483989,0.21924155712274998
31,430,412,0.0,0.11662807656943659
32,128,128,0.16369340412095246,0.30067226580231693
33,17754,17752,0.13196951202443305,0.4118235726500825
34,8341,8341,0.13800573157454102,0.26584777769551776
35,161,161,0.11477997582953903,0.1884133584763822
36,179,173,0.06497798528339188,0.15235217611778112
37,1216,1216,0.13939586441772847,0.26352378686268824
38,4171,4169,0.1223931579786351,0.2817328882407196
39,250,250,0.18369134195649953,0.4812840220404465
40,63,49,0.0,0.036776939823218315
41,3415,3404,0.06824915828104361,0.30804219866245725
42,166,155,0.056980527443369,0.10439326409669779
43,7,7,0.12114663154059863,0.1991192175155934
44,20373,20373,0.15131436725307343,0.3438101847646748
45,3126,3110,0.08090774936252093,0.2003829671666195
46,13,13,0.0866396371919579,0.1464885275394976
47,19033,19024,0.08846439683447126,0.27852298078481
48,1064,1062,0.05582848476391005,0.27661409191387726
49,194,194,0.055564715070308045,0.09924180956359127
50,1722,1722,0.20488254481294452,0.3980097250787407
51,992,963,0.019436087195771935,0.20762975388410443
52,191,191,0.18370720604784807,0.3169029731517671
53,3101,3081,0.0,0.20021566404148436
54,8717,8716,0.10842467206613618,0.32416307555011953
55,1187,1186,0.0919415929473879,0.24255442826353435
56,111,110,0.03506247308204407,0.13437062555217805
57,391,391,0.14928438607236907,0.24667449012339804
58,1821,1821,0.10997416158886854,0.25327458550250115
59,4622,4602,0.012194961560563357,0.3330004948839291
60,5458,5432,0.051497697456416885,0.18027330213211945
61,247,238,0.020590392592580643,0.09652164006280582
62,2521,2508,0.05966256244090497,0.20035470408867115
63,1184,1180,0.013698704507482675,0.24542549243953585
64,452,431,0.057782860004687,0.10891503218938722
65,2847,2815,0.029710033702840217,0.1845544735272803
66,443,442,0.05753625370314456,0.24636187247723754
67,720,719,0.07081221201054384,0.44932789407060253
68,183,182,0.11946864102703696,0.26454086718559927
69,1167,1167,0.13979387453448205,0.2648155047888217
70,4049,4031,0.07358655677849711,0.25495936116274476
71,6272,6271,0.11116381008529817,0.2383587640763152
72,7118,7117,0.13242190845351845,0.2851413717814718
73,47,47,0.08701611213876626,0.14530616375788136
74,254,254,0.1473287211063622,0.3657661670790668
75,2169,2160,0.025858124475186185,0.2459582954621755
76,14,14,0.12023982193711186,0.20179584988174354
77,170,169,0.03285272595038764,0.14259522443271802
78,473,473,0.19350008912797717,0.37551478416144385
79,2629,2570,0.03964535332663155,0.1588972293202453
80,58,57,0.03512996209300418,0.07555535727927204
81,3654,3557,0.0,0.17275534440360202
82,175,174,0.04423245805483861,0.14726740774510158
83,1,1,0.05400552987978134,0.09096950335338312
84,227,227,0.14623436387022026,0.23990286897728838
85,456,456,0.13109583355850557,0.26107038774553826
86,8191,8189,0.10538599441339726,0.42438604029597565
87,1427,1425,0.1087495737102374,0.32884332598195193
88,3485,3473,0.10214668993983081,0.3611750815693979
89,968,968,0.14049087130473062,0.39311469356921086
90,1004,990,0.0,0.24474608917579702
91,282,282,0.10912787012707968,0.1818758093460329
92,179,175,0.06802658315265601,0.17489013216974744
93,2969,2962,0.08347524192295971,0.38674882144213096
94,438,428,0.0034105747590516436,0.13903055069577777
95,80,80,0.015742777706386185,0.15461325990236152
96,3429,3427,0.0962450421856141,0.2855857469666827
97,305,304,0.08318941122794504,0.31899927786088667
98,3,3,0.18997034150653563,0.30657164272530174
99,330,327,0.07007453934511865,0.15046274768224882
100,525,502,0.04206621988963743,0.13982415816219834
101,2,2,0.05385205502989035,0.09073516413418904
102,2149,2103,0.055371769907579235,0.15080640072043455
103,5,5,0.056962258775254716,0.11745327320727217
104,555,512,0.04872911544830813,0.13432694486135283
105,11,11,0.113389527521475,0.1872484998988969
106,61,61,0.0838136319798131,0.17460084456428707
107,623,621,0.08264912303124204,0.25783081282976733
108,78,78,0.08360038296040086,0.14025511633621102
109,3506,3467,0.0,0.21913197031038226
110,32101,31817,0.0,0.20574539634869526
111,1483,1479,0.07065068594904794,0.24836773475527807
112,1383,1383,0.13538403352553322,0.24226216435738487
113,115,115,0.16415964512425338,0.30879971037397547
114,8943,8917,0.07340814182561067,0.2738116829449709
115,7891,7731,0.02683605824865634,0.24020261281115074
116,8,8,0.08480026533231681,0.14194073941346158
117,7637,7550,0.04277623027447929,0.1691230018277239
118,13,13,0.16924488544529023,0.2751230957357207
119,738,738,0.11361808499207005,0.2639043176714609
120,42,42,0.09966178119019534,0.16559012205760837
121,47,47,0.14757475141319326,0.279267689057532
122,1031,1031,0.13847907854392746,0.3171735009634053
123,1382,1382,0.12889469883865426,0.2627461408178962
124,30986,30397,0.0,0.31125110201059997
125,1109,1109,0.0869333936485239,0.3065883057983887
126,50,50,0.09700073599650301,0.16764859949304628
127,1069,1055,0.02755595914513628,0.17697031727816012
128,3560,3534,0.018748858084002944,0.19609989477836676
129,319,319,0.07967684825119627,0.20538989142419148
130,36,36,0.14912880563549788,0.24471496135413062
131,312,302,0.06370207595804896,0.16908391931792674
132,18163,18163,0.1593216285141229,0.3481894095670802
133,91,91,0.112758145230626,0.208154518993867
134,3611,3611,0.09761662961157641,0.37595441539613733
135,1077,1077,0.172109177597011,0.3092212880216666
136,182,182,0.13040617547688388,0.23132664485882437
137,1490,1490,0.131384779026392,0.4460814760168805
138,6020,5994,0.04669710010744362,0.28444580643611367
139,886,812,0.0,0.11628823675723435
140,27204,27198,0.13542622168229657,0.45276559003183803
141,66,66,0.07844424544332393,0.1357352317090044
142,522,522,0.13075726686201147,0.30070375275503225
143,26,23,0.02572138016262464,0.050956194952829915
144,1182,1182,0.23890851012241943,0.44889650177062973
145,22,21,0.0702749427848895,0.12571481231250764
146,2301,2298,0.05798081002955593,0.16438924267640304
147,4405,4245,0.0,0.0968000576784135
148,1572,1569,0.05524924744254429,0.4010250581496733
149,2234,2231,0.06468617292134907,0.24616483102309447
150,647,647,0.1533025285651702,0.32763416269578366
151,7100,7093,0.07406080941329263,0.20165148349489728
152,20032,19959,0.03234277502320837,0.268075340977461
153,172,172,0.1249609016690743,0.2541466337991017
154,816,816,0.1541650791003333,0.3535821516088578
155,31,31,0.09541690157588627,0.1584150848628313
156,9033,8953,0.03258209111208552,0.18507890372287192
157,152,152,0.19062610547604947,0.3674172684888119
158,132,132,0.16043838803197868,0.2630888491191511
159,1519,1518,0.14063726269631943,0.3298802776148713
160,336,335,0.07751659983804307,0.20346702112163878
161,61,61,0.10414775418414854,0.2035195005999453
162,1328,1328,0.21839320120361025,0.41273373447913747
163,2281,2281,0.144915273933395,0.2785220761575367
164,2,1,0.07303129292514168,0.1227393555454082
165,167,164,0.0012984304141839171,0.15981300757338038
166,1577,1553,0.002427396577542905,0.18303576555851384
167,5472,5457,0.12489089185758087,0.30058371555261354
168,112,110,0.0,0.09717269247623891
169,813,813,0.1951761141187139,0.3799317333611276
170,1668,1646,0.03835469028017368,0.22957229428682424
171,93,93,0.1494469077880926,0.25189554978969037
172,923,921,0.0,0.32440570848330835
173,1319,1315,0.035750759146331385,0.2826707213330406
174,4501,4495,0.0,0.3037200923228614
175,10,9,0.0,0.13561803072942322
176,1025,1025,0.13093439651174016,0.23433127280435653
177,1,1,0.06904902947437357,0.11564556376863308
178,4329,4289,0.05425830413625258,0.13659100398560475
179,1681,1661,0.06440838783713569,0.23102025643217625
180,2313,2305,0.030261617471668795,0.3149374351041748
181,1489,1449,0.0,0.12051238153646048
182,16572,16560,0.047758513732971734,0.30456016473536573
183,2005,1986,0.0,0.21355581336631546
184,899,899,0.12327166291821394,0.20269307020891228
185,184,184,0.10388316961065196,0.23211184955745906
186,270,270,0.14037902932256752,0.28661490097015135
187,499,496,0.03637656052046888,0.17535400914102403
188,2325,2228,0.0,0.10410972288108834
189,468,453,0.004351405446867239,0.18582645931909605
190,2138,2137,0.13427205139035042,0.23601704547873378
191,461,460,0.11716256236641909,0.24720339737526442
192,2349,2349,0.17588907887076616,0.31010088456248563
193,26,26,0.11934334242887622,0.19785919310095998
194,129,126,0.025565603771333392,0.17695748752250526
195,636,636,0.1524715524402544,0.24970538994189753
196,1916,1905,0.0,0.13698150401026196
197,3,3,0.08309265513676752,0.13818205037710513
198,4186,4115,0.0,0.17112205349575926
199,3997,3997,0.150742741536225,0.37912848094201124
