event_idx,n_cand_nomass,n_pass_mass_filter,z_min,z_max
55,43,43,0.0856956849378273,0.1614261839227164
56,1,1,0.17596030220163886,0.28428444232203387
57,1254,1254,0.1067745363954759,0.30751768875815966
58,1498,1489,0.05107431979106719,0.21402616206391895
59,3928,3881,0.0,0.20610108009385175
60,207,206,0.06548045647050657,0.11340870256468018
61,1224,1216,0.04810291754215222,0.15009454512818945
62,6,6,0.17080230052556988,0.2771490688909979
63,201,201,0.11140336801989954,0.24472982679836
64,38,38,0.1400713262995334,0.22905551916904496
65,25043,24875,0.054489474641687886,0.41865185906810926
66,18,18,0.12336180316181755,0.20364109402783198
67,907,907,0.11046751025243652,0.24436509699646058
68,2629,2609,0.024435933733717975,0.21938817907454547
69,110,110,0.12224980931612818,0.22251305104244654
70,2,2,0.15729520017047616,0.25523620663588953
71,2952,2952,0.1940313226188335,0.3456491698139378
72,446,445,0.0869885099854147,0.20872457044115478
73,5522,5519,0.10335727800449995,0.30989758319516914
74,844,799,0.06876606402628954,0.16607788306189808
75,4251,4219,0.0,0.2761350264320845
76,181,177,0.06036289805997304,0.10572209263916395
77,703,702,0.10113273069402595,0.20811645244805
78,5335,5310,0.0,0.19644965221288857
79,1622,1606,0.03935400322319547,0.3081347254059819
80,2085,2085,0.10824137615151527,0.2710895374508565
81,595,587,0.05175182043428853,0.15578070066162025
82,1,1,0.08825333344435608,0.14739817296516255
83,333,333,0.11596710141019738,0.19239349200584605
84,152,152,0.1306305633948331,0.21480590637538294
85,3109,3106,0.1167823179429957,0.27091165665660055
86,516,489,0.0,0.1511783142380082
87,1,1,0.02969090065702969,0.051850180941500984
88,2019,2001,0.01954824100386068,0.29840495748955376
89,68,47,0.014962500896204538,0.02817555232671929
90,883,881,0.033676446282422064,0.1943238717697225
91,3289,3282,0.06833753720898439,0.37771525556512403
92,3654,3486,0.0,0.20048818512039657
93,413,412,0.09658196666080414,0.265094899866476
94,164,164,0.08788652678334734,0.2149637419521497
95,671,671,0.09191127040191158,0.19580870360130437
96,20,20,0.13998234000482002,0.23436510816765138
97,10446,10155,0.07508235835825493,0.15756612566236933
98,2373,2367,0.09222238991389747,0.347619158703512
99,1056,1040,0.017367547604890402,0.08715574292956411
100,1,1,0.11818331865656559,0.19439334190019184
101,821,813,0.0,0.26087629629118886
102,29500,29423,0.0,0.27755166002797427
103,824,824,0.09979036034251888,0.21755824093366394
104,1191,1189,0.03781814466766752,0.2799128225084197
105,68,68,0.03710674145265501,0.2333663878828262
106,1266,1266,0.18851005922132913,0.41080045939892024
107,321,321,0.07994239509058162,0.1702048597948371
108,1,1,0.03573484451153257,0.061238428345057216
109,886,885,0.06764638117505814,0.2521035325841987
110,765,765,0.10764023352997178,0.3070226188815612
111,16105,16082,0.10365741907914848,0.30303090587847314
112,229,229,0.11935258537063688,0.2014999686480223
113,945,945,0.23549272606138455,0.4219456180608074
114,1589,1586,0.0837301712810382,0.14228506534627874
115,619,619,0.17459257449022828,0.4199245366440371
116,599,554,0.0,0.07157443377416095
117,1339,1337,0.05967621529917894,0.18417141359627798
118,73391,73007,0.04874603863658982,0.2607737111268152
119,5206,5198,0.07209393099088506,0.2825133643440433
120,337,337,0.2158468636594207,0.371300862343495
121,670,670,0.12532006034848803,0.299164092185757
122,1964,1962,0.10845869407027585,0.2529554391608737
123,8815,8814,0.13505751737960356,0.3060174753296616
124,9077,8914,0.0,0.12322874184846509
125,1554,1536,0.07407528145001885,0.2624252846723765
126,514,513,0.09374035993915578,0.16321808289522782
127,665,652,0.0,0.16200009954123587
128,15756,15744,0.08012477659420084,0.24987506819924418
129,316,306,0.054212836066569105,0.13965985482924878
130,67,67,0.11175908088483387,0.18505852335243267
131,687,687,0.12032828181452432,0.2828457091628618
132,243,243,0.09439756464449216,0.21782801983934072
133,1022,1010,0.0,0.16710137916794782
134,2364,2350,0.045509037619804814,0.25778078802079213
135,483,304,0.04447222818515537,0.0759384670375119
136,797,699,0.025769481172067805,0.09439250999292292
137,1,1,0.07885811233158611,0.13213938764833308
138,60,60,0.1429315039946864,0.23775906132767075
139,2913,2913,0.2071348388282252,0.4003206706306308
140,1075,1070,0.03482680854312101,0.2733628002158275
141,1638,1516,0.0,0.15230085054680456
142,8618,8519,0.03184945170151585,0.29614901595150384
143,30327,29939,0.0,0.1160043841508666
144,11,11,0.17401264336603867,0.2825284941605884
145,10866,10830,0.040090741411692825,0.27229442310352014
146,1263,1262,0.1046563319125822,0.2870083073118165
147,40,36,0.0190127821568778,0.07226859290038812
148,2779,2726,0.0,0.1289854543793699
149,2789,2788,0.11822984183764305,0.3312391216539308
150,3997,3986,0.0865493484237985,0.30281060524035797
151,4059,4054,0.06597517048611941,0.38847835662470315
152,1035,1035,0.11763247998232967,0.24444404993009072
153,1050,1028,0.052644062438895356,0.16163800841139297
154,464,464,0.11121137080572772,0.2944765645766756
155,2561,2501,0.03475035189942905,0.14008929665312933
156,550,550,0.17373960509844041,0.34666561605675006
157,959,958,0.09938352170454719,0.23558375258673636
158,7812,7782,0.009916590318939131,0.27284678967328685
159,147,147,0.12296996950588776,0.22372432690868152
160,42548,42360,0.05833965405927117,0.3875073732382867
161,1444,1419,0.0,0.2750230865782565
162,4,4,0.09503080759724902,0.1588490191014231
163,9,8,0.028876111564046587,0.05043833281431206
164,110,110,0.09452420399062317,0.2126384338056894
165,1763,1747,0.13304296312462277,0.33378847764763564
166,3087,3067,0.04003276086359952,0.3227025064769773
167,1047,1047,0.14121539006167025,0.24059003454076508
168,263,263,0.11888730230215247,0.21426572596647298
169,8241,8181,0.0,0.28538516175905704
170,36,36,0.039793170559809604,0.10739587380347952
171,64,63,0.058661213175916826,0.1541776264834496
172,523,523,0.14651908904565353,0.3254103671811908
173,91,91,0.17178818156586803,0.3125943942519325
174,288,286,0.07528251790316552,0.1748959937369905
175,21946,21944,0.11516450784474042,0.2782631876290693
176,137,136,0.057150841944610904,0.161743924660109
177,774,753,0.008797856707633814,0.3250200589449149
178,2102,2086,0.0,0.31542382490697396
179,23471,23306,0.012601391348481704,0.2959879059227122
180,1,1,0.014134618962240683,0.02772698905418293
181,829,820,0.11236546935640886,0.29827372940876307
182,5520,5506,0.0,0.18723507032177814
183,1046,1031,0.052159175927909286,0.13820037443772862
184,272,272,0.18094259719852018,0.3378046356854013
185,5651,5562,0.0,0.19852870392855979
186,5331,5328,0.12528729517707596,0.2566655050094749
187,5368,5351,0.04090927237167856,0.3164250721063779
188,1376,1376,0.18478624365824795,0.419880763619681
189,14272,14271,0.08050195216862582,0.3310723109675727
190,16656,16494,0.017789182469088248,0.26566354647280305
191,267,250,0.04789148674187572,0.10036492033386249
192,9810,9806,0.11845237472149173,0.42557427725878766
193,2763,2763,0.10678968528417283,0.2836135767035655
194,11787,11785,0.13572919482119974,0.35998364044522285
195,1591,1567,0.04092988519019935,0.21693115485565256
196,76,76,0.08823144849713668,0.1871370779087569
197,102,99,0.045600631293676336,0.14821755877287252
198,6096,6096,0.13819725767240557,0.3085917634382593
199,106,106,0.09058254361169393,0.17400399751872558
