event_idx,n_cand_nomass,n_pass_mass_filter,z_min,z_max
0,355,355,0.0,0.14375536248975332
1,39693,39584,0.10774078842257968,0.37117663311820437
2,132,131,0.03594884511649882,0.11708843594402836
3,1,1,0.14937880791105312,0.2428632137667888
4,136,136,0.0988707332481274,0.21271100754406105
5,932,932,0.19949742732579306,0.38792866816557353
6,822,821,0.0974309401440924,0.31961296363300024
7,17689,17417,0.0,0.15326704030439628
8,473,473,0.11133478804149181,0.2361475215345137
9,275,271,0.009235641568150205,0.12762534541306852
10,1694,1689,0.04748989067068378,0.21622303940724366
11,65,65,0.14231919319438763,0.23292829153076972
12,13,13,0.14050732514126135,0.22986562296979424
13,7984,7934,0.0,0.2161239855485277
14,528,528,0.08560228694895171,0.227006903223533
15,49,49,0.2023601559358604,0.3251913038925577
16,3666,3502,0.0,0.07550996948909112
17,14,14,0.20725203275898443,0.33421435485360274
18,5,5,0.12700508978703814,0.20796117044284412
19,141,139,0.09384419972640802,0.16043722740956723
20,1129,1113,0.0,0.25607871700659873
21,1435,1435,0.08448057568817559,0.35365417399481913
22,1981,1976,0.04411475597308528,0.22780770981527315
23,3,3,0.11015684339514135,0.1822436240715699
24,608,608,0.13608432660258324,0.22658102392298768
25,17,17,0.07153533899060296,0.12077846473730565
26,1,1,0.02808978808538267,0.0481196282577659
27,22,22,0.07154073362594593,0.14412934791827825
28,3601,3590,0.0976494562983151,0.2599279854704133
29,125,125,0.12869552391083577,0.22394354193247923
30,223,220,0.06573256342997032,0.11570066732736138
31,23867,23691,0.05863383429554912,0.360651093463181
32,1146,1146,0.1298254120206739,0.3302265365121877
33,419,416,0.0,0.1683847468598761
34,9627,9255,0.013837770049659087,0.12948361779414705
35,16035,15992,0.059856273911797195,0.3158170157079713
36,308,308,0.1405829196322206,0.29135584441593576
37,5,5,0.1358886506314654,0.22316682505132188
38,14,14,0.07052890063322392,0.11866897107435703
39,0,0,0.21052479172499663,0.33775673070619255
40,77,77,0.1807509677332313,0.341459601669108
41,26,26,0.1279599041708944,0.21143523898498578
42,977,977,0.10414807465323084,0.3925603882962828
43,5711,5702,0.10760177818092025,0.27585278858881035
44,1125,1125,0.0724576583177677,0.22793891982827885
45,9,9,0.07920015268927065,0.13284089740046257
46,986,984,0.06928265698137427,0.15397853674337791
47,11869,11707,0.01635590196267424,0.13878336742084582
48,45727,45275,0.01985693800595833,0.3942754878659229
49,1474,1473,0.05252911409179539,0.1660390800988051
50,2,2,0.09579650191016129,0.15886136936350861
51,465,465,0.15946335013599955,0.26211209504525756
52,3262,3261,0.11239318557163379,0.3090372509964537
53,250,247,0.08676826212529866,0.14626680187440702
54,462,461,0.18511481538148047,0.4196352043443477
55,490,490,0.11074661147695679,0.26629585831294955
56,100,100,0.041099157555729876,0.10755049606943681
57,3630,3614,0.03345031112424981,0.2641391387889367
58,10516,10515,0.0870087605141086,0.29212096720976644
59,50496,50135,0.028167091327963228,0.1431402920657637
60,66,64,0.0,0.12886278991412448
61,908,908,0.10871913479143436,0.3530686768517064
62,290,289,0.07677934102922054,0.16964856176210394
63,547,546,0.09744988840601064,0.18095022506126526
64,378,367,0.0,0.14071077744370805
65,9870,9858,0.10456697229773916,0.39109506713365855
66,4567,4535,0.038086746680236185,0.41101250044876286
67,7457,7453,0.10777175665654484,0.26390547886473015
68,951,948,0.07319269020343816,0.16556983878331735
69,4452,4451,0.13276856328425504,0.2918881468854261
70,1889,1888,0.10535153083037462,0.25727760671773675
