event_idx,n_cand_nomass,n_pass_mass_filter,z_min,z_max
0,226,79,0.18209793701959343,0.2951009568427659
1,1566,661,0.10279000727628,0.29915674618722154
2,4,1,0.13139624029817087,0.2160367626611043
3,2046,816,0.08906117630144218,0.29033966563870084
4,56,44,0.0,0.047337393403048544
5,1120,374,0.13515669772901778,0.33437141217775884
6,31695,12143,0.05615826676703155,0.5158322574641844
7,187,138,0.11944354796950661,0.2086217024275
8,3930,1502,0.12058103501610468,0.2845062748930143
9,316,123,0.10473504758366181,0.20743883028942142
10,864,267,0.1595820307087304,0.33871228593577685
11,2,0,0.2212050934566556,0.354204095481861
12,3,2,0.07702884566469217,0.1290457445971893
13,458,291,0.0160521644525896,0.1271126544593751
14,315,141,0.09266243733566876,0.19698368096310911
15,13087,6562,0.012481772055887803,0.15798222202804973
16,5152,2331,0.055562701242650954,0.3065276683735408
17,7,0,0.24847303661114997,0.3975032430047321
18,35791,16697,0.07667049128442696,0.3296095497551086
19,1683,1111,0.03525050503226,0.1415199745988561
20,2800,1944,0.04930497019592376,0.13729101165072977
21,6178,2614,0.03195531344772719,0.2580951711337331
22,9,0,0.21749094611940717,0.34871499520816057
23,240,88,0.10095293355978163,0.22076604117802365
24,63,24,0.13931330423046887,0.22821631547275165
25,521,53,0.19200809942280905,0.3244860560179133
26,10177,7697,0.06471087138269405,0.19606150387954416
27,0,0,0.15421825907274445,0.2504306115458229
28,86,7,0.17356838270283273,0.293305719956946
29,1564,494,0.08275466145197478,0.26953076910544777
30,1173,387,0.01571820845483989,0.21924155712274998
31,430,218,0.0,0.11662807656943659
32,128,25,0.16369340412095246,0.30067226580231693
33,17754,4472,0.13196951202443305,0.4118235726500825
34,8341,1595,0.13800573157454102,0.26584777769551776
35,161,101,0.11477997582953903,0.1884133584763822
36,179,118,0.06497798528339188,0.15235217611778112
37,1216,265,0.13939586441772847,0.26352378686268824
38,4171,815,0.1223931579786351,0.2817328882407196
39,250,17,0.18369134195649953,0.4812840220404465
40,63,48,0.0,0.036776939823218315
41,3415,1040,0.06824915828104361,0.30804219866245725
42,166,134,0.056980527443369,0.10439326409669779
43,7,2,0.12114663154059863,0.1991192175155934
44,20373,6630,0.15131436725307343,0.3438101847646748
45,3126,1577,0.08090774936252093,0.2003829671666195
46,13,7,0.0866396371919579,0.1464885275394976
47,19033,5123,0.08846439683447126,0.27852298078481
48,1064,310,0.05582848476391005,0.27661409191387726
49,194,140,0.055564715070308045,0.09924180956359127
