event_idx,n_cand_nomass,n_pass_mass_filter,z_min,z_max
0,1633,774,0.13010363442297365,0.22956058569878202
1,225,158,0.0862094579043526,0.14688601557480807
2,103,60,0.0,0.15445964489697456
3,22,13,0.04331657412240894,0.12867235129671484
4,27,19,0.07543609909682049,0.13330554057850705
5,12756,4958,0.06711677941591623,0.20021326243838625
6,422,118,0.11202480627285102,0.23785922938982254
7,64,32,0.09690302313039469,0.16963910974283913
8,935,793,0.04611511501747312,0.08405050356969984
9,3795,912,0.13745896908400704,0.3890441401318983
10,17,12,0.05864904696116089,0.0994561975082575
11,316,102,0.11993755611855922,0.20183097187712654
12,26,23,0.056540913461056344,0.09477878548448666
13,519,276,0.03716437141417641,0.1633873279406551
14,15,1,0.20056824901720632,0.3226257786146531
15,4,2,0.1393963012718744,0.22836029081322132
16,2453,483,0.14056192641020243,0.302954578349283
17,5476,2450,0.08538930804818015,0.2328235476918762
18,5400,579,0.18291384433369423,0.41021503521651076
19,79,56,0.09893182213974928,0.16643237756634124
20,1,0,0.14919358136281755,0.24289439889418013
21,653,270,0.0,0.20216086901388663
22,1007,565,0.028793284025354957,0.1436188153585695
23,1063,572,0.1027585585288166,0.20691805539452474
24,202,96,0.08919533472966874,0.20300366197996111
25,3501,1328,0.12706392147450515,0.33450523328768456
26,4209,1648,0.12416937935641784,0.30174221925853484
27,453,14,0.21808192067014615,0.4940294634772783
28,4105,1932,0.08747406392724842,0.2801084019217009
29,6,5,0.05321378436510968,0.09183742680251485
30,3726,332,0.19633226976522086,0.3227222773006254
31,185,106,0.09000772979250958,0.157988683355939
32,285,167,0.05730932999480003,0.1523900001762593
33,176,119,0.0773851097175945,0.14362016867256805
34,3874,1867,0.03175784438441977,0.2544746781688655
35,303,58,0.10133694134887375,0.34549265425959524
36,1,0,0.13293951684711583,0.21738223893131192
37,22,5,0.12738683193456637,0.20950016420033113
38,3243,935,0.18022144832758497,0.3336864550153749
39,29,5,0.15644415034208667,0.2562000968829838
40,6,0,0.18337682477310083,0.2966985543198079
41,11,7,0.08530006559564361,0.14338838771095402
42,10,0,0.22318476820101574,0.3580754446196673
43,1446,701,0.06100758239055104,0.19867933689891515
44,23893,13331,0.02169732759707798,0.3141363033588761
45,492,219,0.10479406421922964,0.29255895232120327
46,296,169,0.10732282729654559,0.20383864213426664
47,26,0,0.28055468103161274,0.4490794819990335
48,305,161,0.06812800560906433,0.17836693201072598
49,35,22,0.11731371330222123,0.19492847666037624
50,3063,954,0.07628186932690428,0.2595090689379501
51,1280,241,0.14976850300358738,0.35861200231962387
52,947,271,0.025157030389134284,0.2595897212036991
53,1808,1496,0.08835404197058715,0.15910182259991187
54,73,3,0.17268606553444057,0.3044688440791563
55,43,22,0.0856956849378273,0.1614261839227164
56,1,0,0.17596030220163886,0.28428444232203387
57,1254,507,0.1067745363954759,0.30751768875815966
58,1498,581,0.05107431979106719,0.21402616206391895
59,3928,2289,0.0,0.20610108009385175
60,207,146,0.06548045647050657,0.11340870256468018
61,1224,664,0.04810291754215222,0.15009454512818945
62,6,0,0.17080230052556988,0.2771490688909979
63,201,101,0.11140336801989954,0.24472982679836
64,38,17,0.1400713262995334,0.22905551916904496
65,25043,10834,0.054489474641687886,0.41865185906810926
66,18,8,0.12336180316181755,0.20364109402783198
67,907,357,0.11046751025243652,0.24436509699646058
68,2629,958,0.024435933733717975,0.21938817907454547
69,110,50,0.12224980931612818,0.22251305104244654
70,2,0,0.15729520017047616,0.25523620663588953
71,2952,355,0.1940313226188335,0.3456491698139378
72,446,155,0.0869885099854147,0.20872457044115478
73,5522,1498,0.10335727800449995,0.30989758319516914
74,844,628,0.06876606402628954,0.16607788306189808
75,4251,2166,0.0,0.2761350264320845
76,181,149,0.06036289805997304,0.10572209263916395
77,703,372,0.10113273069402595,0.20811645244805
78,5335,2544,0.0,0.19644965221288857
79,1622,647,0.03935400322319547,0.3081347254059819
80,2085,494,0.10824137615151527,0.2710895374508565
81,595,397,0.05175182043428853,0.15578070066162025
82,1,1,0.08825333344435608,0.14739817296516255
83,333,130,0.11596710141019738,0.19239349200584605
84,152,82,0.1306305633948331,0.21480590637538294
85,3109,755,0.1167823179429957,0.27091165665660055
86,516,313,0.0,0.1511783142380082
87,1,1,0.02969090065702969,0.051850180941500984
88,2019,1177,0.01954824100386068,0.29840495748955376
89,68,46,0.014962500896204538,0.02817555232671929
90,883,407,0.033676446282422064,0.1943238717697225
91,3289,1445,0.06833753720898439,0.37771525556512403
92,3654,2825,0.0,0.20048818512039657
93,413,110,0.09658196666080414,0.265094899866476
94,164,68,0.08788652678334734,0.2149637419521497
95,671,315,0.09191127040191158,0.19580870360130437
96,20,7,0.13998234000482002,0.23436510816765138
97,10446,8658,0.07508235835825493,0.15756612566236933
98,2373,1075,0.09222238991389747,0.347619158703512
99,1056,832,0.017367547604890402,0.08715574292956411
100,1,0,0.11818331865656559,0.19439334190019184
101,821,324,0.0,0.26087629629118886
102,29500,9589,0.0,0.27755166002797427
103,824,370,0.09979036034251888,0.21755824093366394
104,1191,399,0.03781814466766752,0.2799128225084197
105,68,22,0.03710674145265501,0.2333663878828262
106,1266,131,0.18851005922132913,0.41080045939892024
107,321,167,0.07994239509058162,0.1702048597948371
