event_idx,n_cand_nomass,n_pass_mass_filter,z_min,z_max
0,2919,1324,0.08245018177294214,0.23096130866503978
1,1,1,0.0943722452184946,0.1558918629539013
2,2167,898,0.07540770695302286,0.2204263167954302
3,517,47,0.1812184195385145,0.3225092407758211
4,291,129,0.12027557825497043,0.21082854651237123
5,273,148,0.07891221638078308,0.17215462235133808
6,261,83,0.12620498310033937,0.2749965551192492
7,1,0,0.18764531054549274,0.30271217899983394
8,361,106,0.0674529970182248,0.18618719822167185
9,35,30,0.06624155106728728,0.11210463293666317
10,886,326,0.13357261618457253,0.37421560202512855
11,9,4,0.13794702688756383,0.2251781373695638
12,457,180,0.1241846017841723,0.232881759097412
13,12127,5617,0.1131560432460089,0.2345214349360511
14,902,329,0.10054697889460817,0.21866838852421133
15,4719,1870,0.002559492882423607,0.29010761613565667
16,1037,98,0.17473922352911767,0.3152003619776084
17,574,289,0.08972310621146597,0.19201088065580746
18,30,2,0.1725494097223113,0.28037820094533805
19,117,60,0.14099185210630086,0.23275156746421144
20,2521,1115,0.1224706201625698,0.22845869912299413
21,2054,455,0.12189289664565407,0.3755334713299458
22,7260,1904,0.08086628317536057,0.3466266179960259
23,29,15,0.1537556541208438,0.2512026247355775
24,8390,1735,0.1508037988364698,0.34186955578090733
25,2706,1262,0.10119044204033012,0.2031722620366428
26,3416,931,0.12322542969099562,0.24472145184552332
27,161,51,0.10455883230426954,0.22620495545088845
28,16888,6012,0.11125209690330459,0.4843870237149332
29,0,0,0.11124750590544584,0.18314353038956824
30,1629,1186,0.06380220588786399,0.1437590971029782
31,14012,4167,0.0,0.17154267060646625
32,538,53,0.05497578910916873,0.21175996737982783
33,2941,1605,0.0,0.17569447840376734
34,63,25,0.15006375040541983,0.24504736448331796
35,1,0,0.12068852148950052,0.19821928391635757
36,13406,8699,0.0,0.22375980077133445
37,9,1,0.14732263221696776,0.2399664415353907
38,2366,869,0.10748678653206331,0.2250075924831094
39,6016,3704,0.011651946936636237,0.13872269553013747
40,1094,722,0.0839758113338278,0.1629373377363841
41,6399,3558,0.0,0.22285944792434223
42,7,7,0.04074748407278337,0.07018757267927762
43,13492,2760,0.2181201402093609,0.48731502118961373
