event_idx,n_cand_nomass,n_pass_mass_filter,z_min,z_max
0,54,54,0.1859239218282761,0.3008145162963315
1,777,777,0.0700056627677104,0.21514852160541925
2,51,51,0.1753858299236545,0.2847309440829453
3,4065,4063,0.07324694963469185,0.1622068577852858
4,163,163,0.16410616085755045,0.2924625205996146
5,2,2,0.04225133836749119,0.07284136153446429
6,30,30,0.06738244384892962,0.13855291724780217
7,49,47,0.04158167235331821,0.08290525523114303
8,3580,3559,0.017442137501037354,0.2136853527719005
9,899,886,0.0,0.20962226486987653
10,262,247,0.004744697112536823,0.07188646270319861
11,928,926,0.07504513651767293,0.28500018884314315
12,5366,5352,0.05658618679324451,0.26121430764601083
13,8,8,0.12444275121824272,0.20484692509122923
14,778,750,0.04533716837839467,0.11488380368263856
15,432,430,0.08923069474065541,0.15214370760994472
16,9,9,0.057716483938263834,0.0967003303410931
17,4084,4061,0.06321357376777237,0.33625371762365774
18,1067,1022,0.0,0.1326957658696929
19,3991,3977,0.08767578733513558,0.2610029171686348
20,1584,1580,0.0929138485488799,0.22528290656697786
21,1232,1232,0.1470209729173328,0.44303498407544345
22,11431,11431,0.14275143164255505,0.2810036925939691
23,18245,17573,0.0,0.15317243598052163
24,1002,1002,0.12792413371818742,0.27900903846683284
25,10646,10580,0.03146920467113315,0.21498266322244092
26,1212,1184,0.05318698892200666,0.13978556353430505
27,1390,1385,0.0,0.25589839593565533
28,1424,1422,0.08416845827524932,0.1429871564858419
29,767,766,0.1368010104523061,0.3625683048326298
30,4313,4290,0.052267512247244595,0.18988135113066903
31,3578,3578,0.1413694279319768,0.24291451439635872
32,12057,12057,0.14579488783138994,0.28372655835595145
33,956,956,0.12249190935213689,0.3085193023681845
34,1245,1245,0.10152532174160578,0.3789928486042488
35,6598,6559,0.03117423111310865,0.32308213457622137
36,462,461,0.05807314934638015,0.18183829923101932
37,221,219,0.06043184070626756,0.16006097031750827
38,925,923,0.07654272747745448,0.23905147355775816
39,13,13,0.17623661509206867,0.28639800076918215
40,13951,13904,0.0,0.42533182274700415
41,47,47,0.06922218775135652,0.1166359125923236
42,8,8,0.20054785959710766,0.32941816115157113
43,1,1,0.18912077049000578,0.3046922637876068
44,206,206,0.0900432495354469,0.15150623435359975
45,995,995,0.1396487561560011,0.3397111495044654
46,219,219,0.2018760054094973,0.384404600871944
47,1685,1685,0.12435755703886262,0.2679643962940266
48,323,323,0.15037299949962832,0.24808461216345862
49,11362,11332,0.13609975229539473,0.3962023129896075
50,139,139,0.11982481839540356,0.2455800476830901
51,0,0,0.11812090117794333,0.19368515207123832
52,15892,15483,0.0,0.14620220487082916
53,3604,3577,0.049429171186619915,0.3985852995800037
54,770,769,0.10296475015435953,0.1925726060274743
55,2858,2856,0.1107220070687531,0.41404973277660323
56,58,58,0.18949398437145168,0.3074786098899336
57,4,4,0.11998984621572893,0.19786735698353075
58,4220,4160,0.0,0.1385722449962363
59,14,14,0.2632099884792294,0.42073444869360965
60,411,411,0.21609517965530028,0.41831618686843064
61,4,4,0.09191322409589746,0.15869978236345728
62,44211,44203,0.11786749063238583,0.29369848064645376
63,316,316,0.08351668293278375,0.20323278960907495
64,1313,1311,0.02951632451770539,0.17100419176149853
65,405,401,0.10951562935596429,0.2954081995671777
66,397,397,0.16730113335158953,0.2870936494218854
67,4795,4795,0.17837280041525694,0.3212687062244136
68,6346,6315,0.05359146490380474,0.23537832395994274
69,72,72,0.2711879255966251,0.43501253426189973
70,1939,1939,0.10001665750259787,0.2271532983371157
71,1028,1028,0.13241759405298476,0.21987797572223985
72,2396,2391,0.007468336236079886,0.20405542421049475
73,22,22,0.13586260960614024,0.2228452884959227
74,476,476,0.1085674119659063,0.18068035445911254
75,354,350,0.025158136185828173,0.11346840191832071
76,3503,3502,0.12136132866609904,0.3276843062201224
77,11,8,0.053684752230081775,0.09325272003937281
78,5430,5425,0.0964424753070924,0.31066102249679867
79,22,22,0.14732355905684918,0.2417931412057048
80,33,33,0.07577282112336138,0.1531941761818463
81,561,561,0.1610826326680603,0.3777955900375082
82,672,665,0.0,0.154754560640864
83,41,41,0.18973348341938198,0.31896142811542827
84,5311,5279,0.014055795163667449,0.18962219972960176
85,302,298,0.028715694059953775,0.12533972669916899
86,24,24,0.08543953074292222,0.14388030839727303
87,1179,1179,0.08466667911553676,0.40986239065100977
88,5151,5110,0.013319388671397443,0.27672476862934214
89,978,978,0.16899759875815218,0.28068758940188027
90,1,1,0.08331916821954563,0.13851883255026542
91,193,192,0.07233585278989642,0.12618008523623028
92,1417,1417,0.15803131392386316,0.2926096202354425
93,20,20,0.05108831331849056,0.10135677262901405
94,1857,1857,0.16739909283948246,0.3152998735064206
95,904,902,0.10700568500496,0.19459442620127873
96,2825,2810,0.0,0.2869408937545951
97,49,48,0.05915044693789786,0.10525438274491136
98,34444,34441,0.13037878884849757,0.33976388877972896
99,6,6,0.15928883784497921,0.258664076604165
100,5297,5245,0.0514265403089857,0.16733592535458774
101,312,312,0.016415619915787848,0.16353965766748485
102,7,7,0.08965332561539972,0.14992571813302225
103,17,17,0.11476065394342663,0.18967578815360983
104,6243,6243,0.15001655115344914,0.29053953073481614
105,83,83,0.07264857312536906,0.18306218180120193
106,998,998,0.09686409938165352,0.20108338479803758
107,13734,13615,0.015719082371346168,0.3171346690600246
108,4972,4972,0.13257032346875322,0.43279498532458616
109,1582,1581,0.09634291446314307,0.2743147817360863
110,96,92,0.04837399060089385,0.10181399817537751
111,739,736,0.047958050767876056,0.1359201746855577
112,14977,14977,0.17312655854672637,0.3960049509906674
113,322,322,0.14828696025150517,0.29164405001572746
114,9520,9514,0.1165534847493305,0.23233836656445359
115,8,8,0.10015544646574812,0.16711800918342237
116,1,1,0.1712859579349689,0.2773552365180216
117,643,640,0.10667715294732831,0.2060057811007419
118,1,1,0.13295077594090082,0.21768140607293668
119,672,659,0.012993727166824016,0.14102900955772338
120,212,212,0.12011965416065125,0.27333384261772986
121,805,805,0.10240825911781146,0.23959167573746898
122,71,71,0.0772360182020235,0.15240827755676287
123,435,435,0.22696458691858162,0.428628193945367
124,778,778,0.16212724659375197,0.3536270147250776
125,7330,7289,0.03635235062332,0.1733801540168994
126,36,36,0.1632060858435124,0.2646847365586118
127,3323,3316,0.13813924979230743,0.34957363435344657
128,235,235,0.11116407883902647,0.23630978210082898
129,9,9,0.08193492949558048,0.13722236902570875
130,7,7,0.11820548372853293,0.19475553278821955
131,122,122,0.04687415037421039,0.13124249832181048
132,169,169,0.1782572932216411,0.3266502357558492
133,2214,2202,0.15465970069182358,0.35373322366041754
134,700,700,0.09839293360037504,0.40863103047256455
135,649,641,0.0,0.14984641057014567
136,12632,12575,0.03940213155009608,0.22072011911317677
137,18180,18085,0.0335525709820537,0.3635786435218799
138,58,58,0.06590139562259491,0.14422563699091978
139,235,232,0.0514031747145781,0.15344573702164846
140,1607,1605,0.08202605146943508,0.27498520606249854
141,4247,4247,0.13762282495474173,0.39703462902314307
142,712,711,0.13122716717629496,0.24555662993998548
